basalEnergy,brachiation,climb,descent,energyExpenditure,feedingBudget,restingBudget,seed,sway,totalEnergyIntake,travelDistance,travellingBudget,walk
1.0,50.0,16.666666666666664,33.33333333333333,509.3930000002567,0.21296296296296297,99.66203703703704,600596348,0.0,510.0,51.41712555136963,0.125,0.0
1.0,50.0,20.0,30.0,497.02600000025666,0.21296296296296297,99.68055555555554,-2140266153,0.0,510.0,43.00777901057367,0.10648148148148148,0.0
1.0,50.0,25.0,25.0,486.66600000025664,0.21296296296296297,99.75,1354861540,0.0,510.0,14.57076657157208,0.037037037037037035,0.0
1.0,50.0,0.0,50.0,484.29800000025665,0.21296296296296297,99.73611111111111,-779493097,0.0,510.0,20.543203766865055,0.05092592592592592,0.0
1.0,50.0,20.0,30.0,532.7120000002567,0.3194444444444445,99.49074074074075,1698445662,0.0,765.0,77.52103474816808,0.18981481481481483,0.0
1.0,50.0,20.0,30.0,502.28400000025664,0.21296296296296297,99.66666666666667,1717156991,0.0,510.0,49.17017836044447,0.12037037037037038,0.0
1.0,50.0,16.666666666666664,33.33333333333333,509.85600000025664,0.21296296296296297,99.69444444444444,-101159028,0.0,510.0,39.02629759044045,0.0925925925925926,0.0
1.0,50.0,12.5,37.5,496.12000000025665,0.21296296296296297,99.70833333333333,-2128050972,0.0,510.0,32.84004380910619,0.0787037037037037,0.0
1.0,50.0,16.666666666666664,33.33333333333333,492.66100000025665,0.21296296296296297,99.73379629629629,-1646232546,0.0,510.0,21.77046168079792,0.05324074074074074,0.0
1.0,50.0,20.0,30.0,503.6980000002566,0.21296296296296297,99.70833333333333,2123010426,0.0,510.0,32.66458301534118,0.0787037037037037,0.0
1.0,50.0,27.77777777777778,22.22222222222222,541.6370000002566,0.22453703703703703,99.57638888888889,-864043699,0.0,510.0,81.02964674325543,0.19907407407407407,0.0
1.0,50.0,16.666666666666664,33.33333333333333,488.40200000025663,0.21296296296296297,99.73611111111111,-1485120488,0.0,510.0,19.353710863935756,0.05092592592592592,0.0
1.0,50.0,18.181818181818183,31.818181818181817,535.9420000002567,0.3194444444444445,99.47222222222221,-1193390545,0.0,765.0,86.11210600503793,0.20833333333333334,0.0
1.0,50.0,16.666666666666664,33.33333333333333,546.2100000002566,0.3194444444444445,99.51388888888889,-7112413,0.0,765.0,69.4142877927747,0.16666666666666669,0.0
1.0,50.0,10.0,40.0,504.42300000025665,0.21296296296296297,99.69675925925927,-148094715,0.0,510.0,35.571003160287816,0.09027777777777778,0.0
1.0,50.0,25.0,25.0,489.4530000002566,0.21296296296296297,99.70138888888889,-1632462684,0.0,510.0,35.14382169593134,0.08564814814814815,0.0
1.0,50.0,25.0,25.0,486.2850000002567,0.21296296296296297,99.76157407407408,2143742251,0.0,510.0,9.930106595800748,0.02546296296296296,0.0
1.0,50.0,0.0,50.0,489.48400000025663,0.21296296296296297,99.72685185185185,974288036,0.0,510.0,24.85724948528575,0.06018518518518519,0.0
1.0,50.0,15.0,35.0,544.0050000002566,0.3194444444444445,99.48842592592592,-1163065565,0.0,765.0,80.50746109376848,0.19212962962962965,0.0
1.0,37.5,12.5,37.5,484.7390000002566,0.21296296296296297,99.72453703703704,-742932112,12.5,510.0,24.103237586287396,0.0625,0.0
1.0,50.0,16.666666666666664,33.33333333333333,487.63400000025666,0.21296296296296297,99.73842592592592,1714943938,0.0,510.0,18.878911574690516,0.04861111111111111,0.0
1.0,42.857142857142854,21.428571428571427,28.57142857142857,498.0780000002566,0.21296296296296297,99.71296296296296,136084180,7.142857142857142,510.0,28.312293742478847,0.07407407407407407,0.0
1.0,50.0,0.0,50.0,489.9100000002567,0.21296296296296297,99.72916666666667,1789587500,0.0,510.0,23.149403216058108,0.057870370370370364,0.0
1.0,50.0,30.0,20.0,501.1020000002566,0.21296296296296297,99.7199074074074,185117331,0.0,510.0,26.74280066941477,0.06712962962962962,0.0
1.0,50.0,12.5,37.5,496.7870000002566,0.21296296296296297,99.68981481481481,1364320221,0.0,510.0,39.04659928032187,0.09722222222222222,0.0
1.0,50.0,16.666666666666664,33.33333333333333,542.3780000002566,0.3194444444444445,99.50462962962962,2090183288,0.0,765.0,73.51028128701358,0.17592592592592593,0.0
