brachiation,climb,descent,descentSpeed,energyExpenditure,feedingBudget,restingBudget,seed,sway,totalEnergyIntake,travelDistance,travellingBudget,walk
50.0,22.22222222222222,27.77777777777778,0.75,661.6910000005756,0.3194444444444445,99.49074074074075,-1177819506,0.0,765.0,77.62621798934089,0.18981481481481483,0.0
50.0,16.666666666666664,33.33333333333333,0.75,611.4810000005756,0.3194444444444445,99.63657407407408,-758480885,0.0,765.0,17.7403562717074,0.04398148148148148,0.0
50.0,12.5,37.5,0.75,617.2200000005756,0.3194444444444445,99.50462962962962,-24826330,0.0,765.0,71.47524397360303,0.17592592592592593,0.0
50.0,14.285714285714285,35.714285714285715,0.75,647.8910000005756,0.3194444444444445,99.49074074074075,-484397886,0.0,765.0,77.09399335645206,0.18981481481481483,0.0
50.0,12.5,37.5,0.75,608.0720000005756,0.3194444444444445,99.59722222222223,1704524508,0.0,765.0,32.624169843170506,0.08333333333333334,0.0
50.0,25.0,25.0,0.65,671.6050000005756,0.3194444444444445,99.41898148148148,-2136705298,0.0,765.0,106.68863270373312,0.26157407407407407,0.0
41.66666666666667,16.666666666666664,33.33333333333333,0.75,622.4970000005756,0.3194444444444445,99.5949074074074,145183426,8.333333333333332,765.0,33.58702690176414,0.08564814814814815,0.0
50.0,16.666666666666664,33.33333333333333,0.65,607.9820000005756,0.3194444444444445,99.64583333333333,-1417005962,0.0,765.0,13.535657871264737,0.034722222222222224,0.0
50.0,12.5,37.5,0.75,612.5500000005756,0.3194444444444445,99.61574074074075,-1729803730,0.0,765.0,26.750520384864856,0.06481481481481481,0.0
50.0,7.142857142857142,42.857142857142854,0.75,631.2910000005757,0.3194444444444445,99.54398148148148,-1366383646,0.0,765.0,53.842160403393926,0.13657407407407407,0.0
50.0,18.75,31.25,0.75,634.5240000005756,0.3194444444444445,99.56712962962962,653595934,0.0,765.0,46.78744782031971,0.11342592592592593,0.0
40.0,10.0,40.0,0.75,612.8060000005756,0.3194444444444445,99.61805555555556,-1941534465,10.0,765.0,26.03953240752059,0.0625,0.0
50.0,16.666666666666664,33.33333333333333,0.75,612.8280000005756,0.3194444444444445,99.55092592592592,448222660,0.0,765.0,52.59406379280125,0.12962962962962962,0.0
50.0,20.0,30.0,0.75,630.0140000005756,0.3194444444444445,99.58564814814815,1473467598,0.0,765.0,37.68193113744921,0.09490740740740741,0.0
45.83333333333333,20.833333333333336,29.166666666666668,0.75,672.7980000005756,0.3194444444444445,99.43518518518518,188906195,4.166666666666666,765.0,101.82398690257014,0.24537037037037035,0.0
37.5,25.0,25.0,0.75,612.2340000005756,0.3194444444444445,99.62731481481481,953511620,12.5,765.0,21.344320158173844,0.05324074074074074,0.0
50.0,16.666666666666664,33.33333333333333,0.75,644.0590000005756,0.3194444444444445,99.56944444444444,-2107325078,0.0,765.0,46.121581268487105,0.1111111111111111,0.0
50.0,25.0,25.0,0.75,656.7210000005756,0.3194444444444445,99.47685185185186,920510944,0.0,765.0,83.63829279248826,0.2037037037037037,0.0
50.0,12.5,37.5,0.75,646.9230000005756,0.3194444444444445,99.55555555555556,2097503510,0.0,765.0,51.51751003064894,0.125,0.0
50.0,14.285714285714285,35.714285714285715,0.75,636.1330000005756,0.3194444444444445,99.54398148148148,1309267021,0.0,765.0,54.78666436173912,0.13657407407407407,0.0
50.0,20.0,30.0,0.75,610.5460000005756,0.3194444444444445,99.56481481481482,7126378,0.0,765.0,46.67884098255962,0.11574074074074073,0.0
50.0,10.0,40.0,0.75,647.1210000005756,0.3194444444444445,99.54166666666666,807698068,0.0,765.0,57.37378501533778,0.1388888888888889,0.0
50.0,12.5,37.5,0.75,640.4100000005756,0.3194444444444445,99.5324074074074,1931585239,0.0,765.0,59.925716107461014,0.14814814814814814,0.0
50.0,21.428571428571427,28.57142857142857,0.75,636.5040000005756,0.3194444444444445,99.53703703703704,2003554735,0.0,765.0,57.8917534243884,0.14351851851851852,0.0
50.0,18.181818181818183,31.818181818181817,0.75,654.0600000005757,0.3194444444444445,99.46527777777779,-1446035466,0.0,765.0,87.58382604208336,0.2152777777777778,0.0
50.0,0.0,50.0,0.75,604.7640000005756,0.3194444444444445,99.63194444444444,1658469670,0.0,765.0,20.278384429865277,0.04861111111111111,0.0
50.0,14.285714285714285,35.714285714285715,0.75,645.8320000005756,0.3194444444444445,99.53472222222223,1154446810,0.0,765.0,59.23012634224125,0.14583333333333334,0.0
50.0,14.285714285714285,35.714285714285715,0.75,639.2490000005756,0.3194444444444445,99.53703703703704,-1354094203,0.0,765.0,57.901148002590084,0.14351851851851852,0.0
50.0,31.25,18.75,0.75,663.0300000005756,0.3194444444444445,99.50925925925927,-1335756302,0.0,765.0,71.33486166258898,0.1712962962962963,0.0
50.0,20.0,30.0,0.75,611.3430000005756,0.3194444444444445,99.57175925925927,1213318085,0.0,765.0,43.61986089372235,0.1087962962962963,0.0
50.0,12.5,37.5,0.75,617.7070000005756,0.3194444444444445,99.62731481481481,-943638916,0.0,765.0,22.41580095137064,0.05324074074074074,0.0
50.0,12.5,37.5,0.75,645.1870000005756,0.3194444444444445,99.5300925925926,-1933475631,0.0,765.0,61.216067235091714,0.15046296296296297,0.0
50.0,20.0,30.0,0.75,619.9830000005755,0.3194444444444445,99.56481481481482,1565054837,0.0,765.0,46.3623445370917,0.11574074074074073,0.0
50.0,16.666666666666664,33.33333333333333,0.75,614.7110000005756,0.3194444444444445,99.63194444444444,312155289,0.0,765.0,19.41580095137064,0.04861111111111111,0.0
50.0,12.5,37.5,0.75,631.9720000005756,0.3194444444444445,99.56481481481482,-1055384237,0.0,765.0,47.87313312489103,0.11574074074074073,0.0
50.0,16.666666666666664,33.33333333333333,0.75,639.2510000005756,0.3194444444444445,99.52777777777779,-1594264775,0.0,765.0,61.38926822062552,0.1527777777777778,0.0
40.0,10.0,40.0,0.75,611.7090000005755,0.3194444444444445,99.58564814814815,89740937,10.0,765.0,37.58609242713305,0.09490740740740741,0.0
33.33333333333333,16.666666666666664,33.33333333333333,0.75,609.8270000005756,0.3194444444444445,99.65046296296296,-1786859995,16.666666666666664,765.0,11.930106595800748,0.030092592592592594,0.0
50.0,25.0,25.0,0.75,675.0360000005755,0.3194444444444445,99.43055555555556,-1348296962,0.0,765.0,102.68493055636111,0.25,0.0
44.44444444444444,16.666666666666664,33.33333333333333,0.75,655.3540000005755,0.3194444444444445,99.51851851851852,-1954512397,5.555555555555555,765.0,66.71100473790733,0.16203703703703703,0.0
50.0,31.818181818181817,18.181818181818183,0.75,668.9530000005756,0.3194444444444445,99.4375,-1559847909,0.0,765.0,100.99112558243684,0.24305555555555555,0.0
50.0,25.0,25.0,0.75,632.2520000005755,0.3194444444444445,99.5625,434065907,0.0,765.0,48.93714054587038,0.11805555555555555,0.0
50.0,21.428571428571427,28.57142857142857,0.75,617.8050000005755,0.3194444444444445,99.59953703703704,-434062082,0.0,765.0,32.69188902207125,0.08101851851851852,0.0
50.0,31.25,18.75,0.75,659.1360000005756,0.3194444444444445,99.50462962962962,-782832416,0.0,765.0,70.62927961031065,0.17592592592592593,0.0
50.0,31.25,18.75,0.75,657.8820000005755,0.3194444444444445,99.49768518518518,-53345973,0.0,765.0,75.20956867560545,0.18287037037037038,0.0
50.0,12.5,37.5,0.75,649.6190000005756,0.3194444444444445,99.55787037037037,-2016137326,0.0,765.0,50.355271371973984,0.12268518518518517,0.0
50.0,25.0,25.0,0.75,629.7750000005756,0.3194444444444445,99.60185185185185,154477483,0.0,765.0,30.70292107096738,0.0787037037037037,0.0
50.0,18.75,31.25,0.75,658.5230000005756,0.3194444444444445,99.52314814814814,-801266640,0.0,765.0,65.75143436565929,0.1574074074074074,0.0
50.0,16.666666666666664,33.33333333333333,0.75,630.8530000005755,0.3194444444444445,99.48148148148148,545177999,0.0,765.0,80.20288863233625,0.19907407407407407,0.0
41.66666666666667,16.666666666666664,33.33333333333333,0.75,612.1220000005756,0.3194444444444445,99.56712962962962,-955537143,8.333333333333332,765.0,48.27829489376787,0.11342592592592593,0.0
50.0,31.25,18.75,0.75,664.2360000005756,0.3194444444444445,99.50462962962962,866758758,0.0,765.0,72.73193908369105,0.17592592592592593,0.0
50.0,20.0,30.0,0.75,617.7470000005756,0.3194444444444445,99.58796296296296,-830127629,0.0,765.0,37.333096383605806,0.0925925925925926,0.0
50.0,18.75,31.25,0.75,650.1720000005756,0.3194444444444445,99.51388888888889,1334127434,0.0,765.0,67.83090975891359,0.16666666666666669,0.0
50.0,10.0,40.0,0.75,607.0850000005756,0.3194444444444445,99.60648148148148,170554930,0.0,765.0,29.41394734397673,0.07407407407407407,0.0
50.0,20.0,30.0,0.75,619.8360000005756,0.3194444444444445,99.57175925925927,-1512889094,0.0,765.0,44.28088167346538,0.1087962962962963,0.0
45.0,20.0,30.0,0.75,653.4370000005756,0.3194444444444445,99.4837962962963,6724709,5.0,765.0,80.22781373296439,0.19675925925925924,0.0
50.0,25.0,25.0,0.75,643.2810000005757,0.3194444444444445,99.48611111111111,-1374174271,0.0,765.0,78.04655692999629,0.19444444444444445,0.0
50.0,31.25,18.75,0.75,660.8780000005756,0.3194444444444445,99.50925925925927,-1582748942,0.0,765.0,69.57448872839697,0.1712962962962963,0.0
50.0,12.5,37.5,0.75,609.1320000005755,0.3194444444444445,99.61805555555556,1838405309,0.0,765.0,25.209638203107783,0.0625,0.0
50.0,25.0,25.0,0.75,628.4250000005756,0.3194444444444445,99.60648148148148,-430708325,0.0,765.0,29.620158540669163,0.07407407407407407,0.0
37.5,12.5,37.5,0.75,611.8780000005756,0.3194444444444445,99.62268518518519,-1122884815,12.5,765.0,22.97546761298801,0.057870370370370364,0.0
50.0,16.666666666666664,33.33333333333333,0.75,616.1620000005756,0.3194444444444445,99.56712962962962,843605776,0.0,765.0,44.33955961581027,0.11342592592592593,0.0
50.0,16.666666666666664,33.33333333333333,0.75,606.9600000005756,0.3194444444444445,99.57638888888889,986873691,0.0,765.0,40.6911897155156,0.10416666666666667,0.0
50.0,12.5,37.5,0.75,611.1890000005756,0.3194444444444445,99.59259259259258,-489981900,0.0,765.0,34.839579935604334,0.08796296296296297,0.0
50.0,22.22222222222222,27.77777777777778,0.75,654.0110000005756,0.3194444444444445,99.50925925925927,-1110433046,0.0,765.0,70.31518693641952,0.1712962962962963,0.0
50.0,21.428571428571427,28.57142857142857,0.75,617.5570000005756,0.3194444444444445,99.56712962962962,1242845774,0.0,765.0,45.98061245461426,0.11342592592592593,0.0
43.75,18.75,31.25,0.75,609.3620000005756,0.3194444444444445,99.56481481481482,1744893999,6.25,765.0,46.76311365661999,0.11574074074074073,0.0
50.0,21.428571428571427,28.57142857142857,0.75,629.9350000005757,0.3194444444444445,99.52546296296296,770149166,0.0,765.0,63.68339814298109,0.1550925925925926,0.0
50.0,0.0,50.0,0.75,605.3900000005756,0.3194444444444445,99.62731481481481,-1283848244,0.0,765.0,22.278384429865277,0.05324074074074074,0.0
50.0,25.0,25.0,0.75,647.1360000005756,0.3194444444444445,99.5162037037037,114284595,0.0,765.0,66.44688011988876,0.16435185185185186,0.0
50.0,12.5,37.5,0.75,611.5620000005756,0.3194444444444445,99.59259259259258,1387293354,0.0,765.0,35.22322854776694,0.08796296296296297,0.0
50.0,20.833333333333336,29.166666666666668,0.75,669.5050000005756,0.3194444444444445,99.44907407407408,-1656992482,0.0,765.0,94.12557111812143,0.23148148148148145,0.0
50.0,20.0,30.0,0.75,656.1540000005756,0.3194444444444445,99.47453703703704,-1289100051,0.0,765.0,83.96450663802621,0.20601851851851852,0.0
50.0,21.428571428571427,28.57142857142857,0.75,633.8460000005756,0.3194444444444445,99.52777777777779,-597447780,0.0,765.0,61.54942462167556,0.1527777777777778,0.0
50.0,16.666666666666664,33.33333333333333,0.75,624.9490000005756,0.3194444444444445,99.52314814814814,633640818,0.0,765.0,63.76381550144975,0.1574074074074074,0.0
50.0,12.5,37.5,0.75,611.0930000005756,0.3194444444444445,99.5949074074074,-895194768,0.0,765.0,33.61404412886036,0.08564814814814815,0.0
50.0,0.0,50.0,0.75,605.7910000005757,0.3194444444444445,99.6087962962963,-1152380856,0.0,765.0,28.821588196730332,0.07175925925925926,0.0
50.0,14.285714285714285,35.714285714285715,0.75,612.7760000005756,0.3194444444444445,99.55555555555556,1531049946,0.0,765.0,50.69896360527544,0.125,0.0
40.0,10.0,40.0,0.75,611.4700000005756,0.3194444444444445,99.58796296296296,581359378,10.0,765.0,37.22322854776694,0.0925925925925926,0.0
50.0,16.666666666666664,33.33333333333333,0.75,656.3650000005756,0.3194444444444445,99.5,-1971643741,0.0,765.0,75.70365524676835,0.18055555555555555,0.0
50.0,12.5,37.5,0.75,620.5230000005756,0.3194444444444445,99.60648148148148,1440037000,0.0,765.0,29.092294495668742,0.07407407407407407,0.0
50.0,18.181818181818183,31.818181818181817,0.75,655.0420000005756,0.3194444444444445,99.46296296296296,-15303498,0.0,765.0,88.38573889136575,0.2175925925925926,0.0
50.0,25.0,25.0,0.75,623.5670000005756,0.3194444444444445,99.60416666666667,1196415352,0.0,765.0,31.766957659018175,0.0763888888888889,0.0
50.0,12.5,37.5,0.75,612.1870000005756,0.3194444444444445,99.61574074074075,-715848813,0.0,765.0,26.750520384864856,0.06481481481481481,0.0
50.0,20.833333333333336,29.166666666666668,0.75,682.0750000005756,0.3194444444444445,99.42592592592592,-708737795,0.0,765.0,103.93263609710635,0.25462962962962965,0.0
50.0,10.0,40.0,0.75,611.9910000005756,0.3194444444444445,99.59027777777779,-1061176538,0.0,765.0,35.92350163160341,0.09027777777777778,0.0
50.0,16.666666666666664,33.33333333333333,0.75,607.2480000005756,0.3194444444444445,99.64583333333333,-290568187,0.0,765.0,13.535657871264737,0.034722222222222224,0.0
50.0,18.181818181818183,31.818181818181817,0.75,676.8340000005755,0.3194444444444445,99.4675925925926,-831043973,0.0,765.0,88.21154491299811,0.21296296296296297,0.0
50.0,7.142857142857142,42.857142857142854,0.75,630.9520000005756,0.3194444444444445,99.55555555555556,-745582667,0.0,765.0,49.67485925680828,0.125,0.0
50.0,10.0,40.0,0.75,641.2170000005756,0.3194444444444445,99.5324074074074,-1520837808,0.0,765.0,61.197448351267305,0.14814814814814814,0.0
50.0,10.0,40.0,0.75,611.6550000005756,0.3194444444444445,99.58333333333333,1993571436,0.0,765.0,38.36686569863127,0.09722222222222222,0.0
50.0,14.285714285714285,35.714285714285715,0.75,609.1420000005756,0.3194444444444445,99.56712962962962,315345555,0.0,765.0,45.36866493208399,0.11342592592592593,0.0
50.0,14.285714285714285,35.714285714285715,0.75,640.1860000005756,0.3194444444444445,99.5300925925926,1219807194,0.0,765.0,60.85963193576625,0.15046296296296297,0.0
50.0,25.0,25.0,0.75,626.2120000005756,0.3194444444444445,99.53472222222223,1333309354,0.0,765.0,58.63654189672242,0.14583333333333334,0.0
50.0,18.75,31.25,0.75,627.8070000005756,0.3194444444444445,99.50694444444444,-215216649,0.0,765.0,71.1983494953552,0.1736111111111111,0.0
50.0,20.0,30.0,0.75,656.2710000005756,0.3194444444444445,99.48611111111111,687239427,0.0,765.0,79.28158629007032,0.19444444444444445,0.0
50.0,0.0,50.0,0.75,605.9230000005756,0.3194444444444445,99.6087962962963,1350901004,0.0,765.0,28.167463370335945,0.07175925925925926,0.0
50.0,10.0,40.0,0.75,617.5150000005756,0.3194444444444445,99.60416666666667,1980905819,0.0,765.0,30.849539898457643,0.0763888888888889,0.0
37.5,12.5,37.5,0.75,612.4260000005756,0.3194444444444445,99.62268518518519,1834693685,12.5,765.0,23.164733947237952,0.057870370370370364,0.0
50.0,12.5,37.5,0.65,631.6590000005756,0.3194444444444445,99.55555555555556,1374475522,0.0,765.0,50.95589565518924,0.125,0.0
50.0,20.0,30.0,0.65,659.1250000005756,0.3194444444444445,99.48842592592592,-412374495,0.0,765.0,79.30262927230679,0.19212962962962965,0.0
50.0,16.666666666666664,33.33333333333333,0.65,611.7290000005756,0.3194444444444445,99.55092592592592,-294256731,0.0,765.0,52.269999504119866,0.12962962962962962,0.0
50.0,20.0,30.0,0.65,634.6830000005756,0.3194444444444445,99.5,520254254,0.0,765.0,72.28625475493027,0.18055555555555555,0.0
50.0,25.0,25.0,0.65,663.2020000005756,0.3194444444444445,99.42129629629629,182947184,0.0,765.0,105.99657053825014,0.25925925925925924,0.0
50.0,21.428571428571427,28.57142857142857,0.75,647.1140000005756,0.3194444444444445,99.54861111111111,-1977083131,0.0,765.0,54.041353792103685,0.13194444444444445,0.0
45.0,20.0,30.0,0.75,654.1870000005756,0.3194444444444445,99.49537037037037,-1175440619,5.0,765.0,77.31082310577011,0.1851851851851852,0.0
50.0,20.0,30.0,0.65,621.0480000005756,0.3194444444444445,99.58564814814815,-643654524,0.0,765.0,37.267809695598004,0.09490740740740741,0.0
50.0,25.0,25.0,0.65,629.4140000005756,0.3194444444444445,99.59722222222223,-64371381,0.0,765.0,32.795673740598424,0.08333333333333334,0.0
50.0,25.0,25.0,0.65,630.4340000005756,0.3194444444444445,99.56481481481482,52418619,0.0,765.0,47.33468575945271,0.11574074074074073,0.0
50.0,10.0,40.0,0.65,608.6270000005755,0.3194444444444445,99.59953703703704,804947187,0.0,765.0,33.93523867935765,0.08101851851851852,0.0
50.0,18.181818181818183,31.818181818181817,0.65,682.3690000005756,0.3194444444444445,99.46296296296296,-1822473964,0.0,765.0,89.9678429801267,0.2175925925925926,0.0
50.0,14.285714285714285,35.714285714285715,0.65,639.5430000005756,0.3194444444444445,99.5462962962963,-2018791572,0.0,765.0,54.9215534410602,0.13425925925925924,0.0
50.0,16.666666666666664,33.33333333333333,0.65,612.8290000005755,0.3194444444444445,99.60185185185185,-804783048,0.0,765.0,31.60493430512182,0.0787037037037037,0.0
50.0,18.75,31.25,0.65,652.0420000005756,0.3194444444444445,99.52777777777779,390642017,0.0,765.0,64.70440721163584,0.1527777777777778,0.0
50.0,25.0,25.0,0.65,619.5660000005756,0.3194444444444445,99.58796296296296,-1025685988,0.0,765.0,37.16822972072244,0.0925925925925926,0.0
50.0,16.666666666666664,33.33333333333333,0.65,625.1650000005756,0.3194444444444445,99.5324074074074,1168377681,0.0,765.0,61.23613492959524,0.14814814814814814,0.0
50.0,16.666666666666664,33.33333333333333,0.65,644.6670000005756,0.3194444444444445,99.56018518518519,-1091588318,0.0,765.0,48.588952187178855,0.12037037037037038,0.0
50.0,7.142857142857142,42.857142857142854,0.65,632.6860000005756,0.3194444444444445,99.4837962962963,-791734435,0.0,765.0,80.32002684670002,0.19675925925925924,0.0
50.0,12.5,37.5,0.65,646.4210000005756,0.3194444444444445,99.55787037037037,-1951830389,0.0,765.0,50.73675803824875,0.12268518518518517,0.0
50.0,20.0,30.0,0.65,621.9860000005756,0.3194444444444445,99.58796296296296,222067515,0.0,765.0,39.300309048454714,0.0925925925925926,0.0
50.0,14.285714285714285,35.714285714285715,0.65,612.2760000005756,0.3194444444444445,99.55787037037037,-1996499046,0.0,765.0,48.86124126544381,0.12268518518518517,0.0
50.0,25.0,25.0,0.65,657.1380000005756,0.3194444444444445,99.50231481481482,839972074,0.0,765.0,72.75313317498863,0.17824074074074076,0.0
50.0,16.666666666666664,33.33333333333333,0.65,668.9350000005757,0.3194444444444445,99.45833333333334,982886588,0.0,765.0,91.4814967747981,0.2222222222222222,0.0
50.0,12.5,37.5,0.65,640.8630000005755,0.3194444444444445,99.56712962962962,64189677,0.0,765.0,47.159043540862,0.11342592592592593,0.0
50.0,0.0,50.0,0.65,605.3760000005756,0.3194444444444445,99.59259259259258,-2092489438,0.0,765.0,35.39147129835764,0.08796296296296297,0.0
50.0,31.25,18.75,0.65,664.0450000005756,0.3194444444444445,99.5300925925926,1391695526,0.0,765.0,60.87229069435257,0.15046296296296297,0.0
50.0,25.0,25.0,0.65,628.4160000005757,0.3194444444444445,99.6111111111111,1868517467,0.0,765.0,26.969483969799665,0.06944444444444445,0.0
50.0,25.0,25.0,0.65,629.2410000005756,0.3194444444444445,99.59722222222223,-1444287160,0.0,765.0,32.795673740598424,0.08333333333333334,0.0
41.66666666666667,8.333333333333332,41.66666666666667,0.65,618.5700000005756,0.3194444444444445,99.59722222222223,-1077530670,8.333333333333332,765.0,32.02418795122687,0.08333333333333334,0.0
50.0,11.11111111111111,38.88888888888889,0.65,647.3420000005756,0.3194444444444445,99.50462962962962,1113535921,0.0,765.0,71.08949154404597,0.17592592592592593,0.0
50.0,14.285714285714285,35.714285714285715,0.65,618.7830000005756,0.3194444444444445,99.59027777777779,-556758545,0.0,765.0,36.40686337740866,0.09027777777777778,0.0
50.0,13.636363636363635,36.36363636363637,0.65,636.8570000005756,0.3194444444444445,99.48148148148148,-701384176,0.0,765.0,80.18124714863934,0.19907407407407407,0.0
50.0,20.0,30.0,0.65,629.7440000005756,0.3194444444444445,99.57175925925927,133454558,0.0,765.0,43.061085229563176,0.1087962962962963,0.0
50.0,16.666666666666664,33.33333333333333,0.65,608.2530000005756,0.3194444444444445,99.63657407407408,-658192566,0.0,765.0,17.545879701664656,0.04398148148148148,0.0
50.0,18.75,31.25,0.65,663.2880000005756,0.3194444444444445,99.52777777777779,-834419114,0.0,765.0,63.78564661813185,0.1527777777777778,0.0
50.0,31.25,18.75,0.65,659.3640000005756,0.3194444444444445,99.51157407407408,96319742,0.0,765.0,68.46375454971421,0.16898148148148148,0.0
50.0,16.666666666666664,33.33333333333333,0.65,624.6470000005756,0.3194444444444445,99.55555555555556,-1802698395,0.0,765.0,51.69032999775852,0.125,0.0
50.0,8.333333333333332,41.66666666666667,0.65,611.6440000005756,0.3194444444444445,99.5462962962963,-45328667,0.0,765.0,54.57583047599144,0.13425925925925924,0.0
50.0,8.333333333333332,41.66666666666667,0.65,612.6050000005756,0.3194444444444445,99.57638888888889,-1686927496,0.0,765.0,42.69305799687008,0.10416666666666667,0.0
50.0,33.33333333333333,16.666666666666664,0.65,618.2160000005756,0.3194444444444445,99.54398148148148,-1441166938,0.0,765.0,54.442363335012985,0.13657407407407407,0.0
50.0,20.0,30.0,0.65,618.0880000005756,0.3194444444444445,99.59953703703704,124964512,0.0,765.0,32.86597717261096,0.08101851851851852,0.0
50.0,16.666666666666664,33.33333333333333,0.65,625.6320000005755,0.3194444444444445,99.56712962962962,-971564333,0.0,765.0,45.46486818393318,0.11342592592592593,0.0
50.0,25.0,25.0,0.65,619.3000000005756,0.3194444444444445,99.58564814814815,-2120936836,0.0,765.0,38.70124029628813,0.09490740740740741,0.0
50.0,25.0,25.0,0.65,665.7010000005756,0.3194444444444445,99.41666666666666,-898865621,0.0,765.0,108.03306553904733,0.2638888888888889,0.0
50.0,21.428571428571427,28.57142857142857,0.65,640.0740000005756,0.3194444444444445,99.5462962962963,-1363623083,0.0,765.0,54.84052858835437,0.13425925925925924,0.0
42.857142857142854,14.285714285714285,35.714285714285715,0.65,608.6510000005756,0.3194444444444445,99.57175925925927,1263423215,7.142857142857142,765.0,44.52704567912021,0.1087962962962963,0.0
50.0,25.0,25.0,0.65,664.7730000005756,0.3194444444444445,99.41898148148148,-71724214,0.0,765.0,109.15352766331807,0.26157407407407407,0.0
50.0,25.0,25.0,0.65,644.7750000005756,0.3194444444444445,99.5324074074074,373344691,0.0,765.0,59.58520730519,0.14814814814814814,0.0
50.0,16.666666666666664,33.33333333333333,0.65,628.2190000005756,0.3194444444444445,99.55324074074075,-1206020945,0.0,765.0,50.943569125911026,0.12731481481481483,0.0
50.0,0.0,50.0,0.65,605.3760000005756,0.3194444444444445,99.59259259259258,976410489,0.0,765.0,35.39147129835764,0.08796296296296297,0.0
50.0,31.25,18.75,0.65,658.9170000005756,0.3194444444444445,99.50694444444444,-1662702040,0.0,765.0,71.59643503045483,0.1736111111111111,0.0
50.0,7.142857142857142,42.857142857142854,0.65,618.9560000005756,0.3194444444444445,99.56712962962962,-1549151203,0.0,765.0,46.13634641306522,0.11342592592592593,0.0
44.44444444444444,16.666666666666664,33.33333333333333,0.65,658.5740000005756,0.3194444444444445,99.50462962962962,-2092966437,5.555555555555555,765.0,74.03097605165412,0.17592592592592593,0.0
50.0,20.0,30.0,0.65,613.2720000005756,0.3194444444444445,99.58101851851852,-417184346,0.0,765.0,39.76609302377516,0.09953703703703703,0.0
50.0,25.0,25.0,0.65,647.7310000005756,0.3194444444444445,99.5,-1708859034,0.0,765.0,73.01816908430129,0.18055555555555555,0.0
50.0,14.285714285714285,35.714285714285715,0.65,622.8400000005756,0.3194444444444445,99.55092592592592,-1740589623,0.0,765.0,53.72180238321866,0.12962962962962962,0.0
42.857142857142854,21.428571428571427,28.57142857142857,0.65,636.7840000005756,0.3194444444444445,99.52546296296296,-1579750745,7.142857142857142,765.0,63.546061935971835,0.1550925925925926,0.0
50.0,27.77777777777778,22.22222222222222,0.65,661.4240000005756,0.3194444444444445,99.48611111111111,344610047,0.0,765.0,79.47009176582372,0.19444444444444445,0.0
50.0,16.666666666666664,33.33333333333333,0.65,653.3220000005756,0.3194444444444445,99.50462962962962,860853704,0.0,765.0,71.85746568608043,0.17592592592592593,0.0
50.0,31.25,18.75,0.65,659.6460000005756,0.3194444444444445,99.5,-509917533,0.0,765.0,75.22841330260786,0.18055555555555555,0.0
50.0,21.428571428571427,28.57142857142857,0.65,629.4130000005756,0.3194444444444445,99.52314814814814,945803097,0.0,765.0,64.47221282344294,0.1574074074074074,0.0
41.66666666666667,25.0,25.0,0.65,625.4690000005756,0.3194444444444445,99.5949074074074,1129195949,8.333333333333332,765.0,35.11701919291919,0.08564814814814815,0.0
50.0,16.666666666666664,33.33333333333333,0.65,663.3240000005756,0.3194444444444445,99.50462962962962,-375527961,0.0,765.0,72.45475863242378,0.17592592592592593,0.0
50.0,25.0,25.0,0.65,639.5380000005756,0.3194444444444445,99.54398148148148,92786217,0.0,765.0,55.841356512417946,0.13657407407407407,0.0
50.0,16.666666666666664,33.33333333333333,0.65,608.1920000005756,0.3194444444444445,99.63888888888889,650837427,0.0,765.0,16.254661916137508,0.04166666666666667,0.0
50.0,12.5,37.5,0.65,617.4220000005756,0.3194444444444445,99.61574074074075,2022966490,0.0,765.0,27.226050627277296,0.06481481481481481,0.0
50.0,14.285714285714285,35.714285714285715,0.65,629.5840000005755,0.3194444444444445,99.5324074074074,-2059215405,0.0,765.0,61.2339663951152,0.14814814814814814,0.0
50.0,8.333333333333332,41.66666666666667,0.65,609.1060000005756,0.3194444444444445,99.59259259259258,-1012053918,0.0,765.0,36.76366580410385,0.08796296296296297,0.0
50.0,16.666666666666664,33.33333333333333,0.65,607.5650000005757,0.3194444444444445,99.63657407407408,-1744010689,0.0,765.0,17.667809023762537,0.04398148148148148,0.0
50.0,25.0,25.0,0.65,656.0310000005755,0.3194444444444445,99.48611111111111,415508248,0.0,765.0,82.0089469693679,0.19444444444444445,0.0
50.0,22.727272727272727,27.27272727272727,0.65,637.9590000005755,0.3194444444444445,99.5,-1638160181,0.0,765.0,73.79217699865103,0.18055555555555555,0.0
50.0,25.0,25.0,0.65,634.1030000005755,0.3194444444444445,99.49305555555556,323958480,0.0,765.0,76.96524829400714,0.1875,0.0
50.0,18.75,31.25,0.65,628.6290000005756,0.3194444444444445,99.50462962962962,405791138,0.0,765.0,70.03309356912976,0.17592592592592593,0.0
50.0,16.666666666666664,33.33333333333333,0.65,621.8890000005756,0.3194444444444445,99.59027777777779,2027698676,0.0,765.0,35.58702690176415,0.09027777777777778,0.0
50.0,30.0,20.0,0.65,615.4020000005756,0.3194444444444445,99.56018518518519,-332589656,0.0,765.0,49.70107256837059,0.12037037037037038,0.0
50.0,16.666666666666664,33.33333333333333,0.65,629.4700000005756,0.3194444444444445,99.57407407407408,-1910127725,0.0,765.0,41.688553287893725,0.10648148148148148,0.0
50.0,22.22222222222222,27.77777777777778,0.65,665.5790000005755,0.3194444444444445,99.50694444444444,-566711298,0.0,765.0,71.6471381646339,0.1736111111111111,0.0
