brachiation,climb,climbSpeed,descent,energyExpenditure,feedingBudget,restingBudget,seed,sway,totalEnergyIntake,travelDistance,travellingBudget,walk
50.0,25.0,0.75,25.0,608.7280000005755,0.3194444444444445,99.58564814814815,-301424201,0.0,765.0,38.36388241706368,0.09490740740740741,0.0
50.0,10.0,0.75,40.0,610.5280000005756,0.3194444444444445,99.57175925925927,967565835,0.0,765.0,44.16822972072244,0.1087962962962963,0.0
50.0,31.25,0.75,18.75,660.7790000005756,0.3194444444444445,99.51388888888889,-629119114,0.0,765.0,67.16325752643945,0.16666666666666669,0.0
50.0,18.75,0.75,31.25,644.2550000005756,0.3194444444444445,99.52083333333334,1539637698,0.0,765.0,65.5490998380813,0.15972222222222224,0.0
50.0,16.666666666666664,0.75,33.33333333333333,608.6660000005757,0.3194444444444445,99.57870370370371,5198061,0.0,765.0,42.099998883961526,0.10185185185185185,0.0
50.0,27.77777777777778,0.75,22.22222222222222,660.1960000005756,0.3194444444444445,99.49537037037037,-1078834934,0.0,765.0,76.45342199846388,0.1851851851851852,0.0
50.0,14.285714285714285,0.75,35.714285714285715,644.7930000005756,0.3194444444444445,99.54398148148148,-1198380073,0.0,765.0,55.33128538963751,0.13657407407407407,0.0
50.0,16.666666666666664,0.75,33.33333333333333,619.9160000005757,0.3194444444444445,99.60416666666667,1001833050,0.0,765.0,32.41580095137064,0.0763888888888889,0.0
50.0,7.142857142857142,0.75,42.857142857142854,647.5640000005756,0.3194444444444445,99.52314814814814,-305988146,0.0,765.0,65.48674736721992,0.1574074074074074,0.0
50.0,20.0,0.75,30.0,625.1690000005756,0.3194444444444445,99.58333333333333,367409908,0.0,765.0,40.22676084542939,0.09722222222222222,0.0
50.0,16.666666666666664,0.75,33.33333333333333,644.2190000005755,0.3194444444444445,99.56018518518519,-1151111099,0.0,765.0,50.19774003553786,0.12037037037037038,0.0
50.0,20.0,0.75,30.0,617.1460000005756,0.3194444444444445,99.59027777777779,-1839484698,0.0,765.0,36.10116583556381,0.09027777777777778,0.0
50.0,10.0,0.75,40.0,612.3540000005756,0.3194444444444445,99.59953703703704,1722980666,0.0,765.0,32.1573638185681,0.08101851851851852,0.0
44.44444444444444,16.666666666666664,0.75,33.33333333333333,650.4590000005755,0.3194444444444445,99.51157407407408,587836272,5.555555555555555,765.0,69.48154192301043,0.16898148148148148,0.0
50.0,12.5,0.75,37.5,611.3380000005756,0.3194444444444445,99.59259259259258,-1817788012,0.0,765.0,35.51502461526758,0.08796296296296297,0.0
50.0,20.0,0.75,30.0,621.9790000005756,0.3194444444444445,99.58796296296296,-1283928501,0.0,765.0,38.568376667202195,0.0925925925925926,0.0
50.0,16.666666666666664,0.75,33.33333333333333,619.3610000005756,0.3194444444444445,99.55324074074075,1409759437,0.0,765.0,51.287467053164995,0.12731481481481483,0.0
50.0,12.5,0.75,37.5,616.6330000005756,0.3194444444444445,99.61574074074075,-1688059462,0.0,765.0,27.03157405723455,0.06481481481481481,0.0
50.0,12.5,0.75,37.5,611.3070000005756,0.3194444444444445,99.62268518518519,70565363,0.0,765.0,23.930106595800748,0.057870370370370364,0.0
50.0,31.25,0.75,18.75,660.6830000005756,0.3194444444444445,99.51851851851852,-1140191041,0.0,765.0,65.24380228927107,0.16203703703703703,0.0
50.0,12.5,0.75,37.5,611.4610000005756,0.3194444444444445,99.59722222222223,958257231,0.0,765.0,32.63813024088523,0.08333333333333334,0.0
50.0,20.0,0.75,30.0,611.5040000005756,0.3194444444444445,99.57638888888889,1049961135,0.0,765.0,41.97615206346896,0.10416666666666667,0.0
50.0,22.22222222222222,0.75,27.77777777777778,664.4960000005756,0.3194444444444445,99.51388888888889,1820418309,0.0,765.0,69.70657343869502,0.16666666666666669,0.0
50.0,16.666666666666664,0.75,33.33333333333333,630.6310000005756,0.3194444444444445,99.54861111111111,417676692,0.0,765.0,55.045590439762975,0.13194444444444445,0.0
50.0,12.5,0.75,37.5,611.2600000005756,0.3194444444444445,99.58796296296296,-1601036951,0.0,765.0,36.130797721131486,0.0925925925925926,0.0
50.0,12.5,0.75,37.5,628.9160000005757,0.3194444444444445,99.53703703703704,-627398002,0.0,765.0,56.83019652905554,0.14351851851851852,0.0
50.0,12.5,0.75,37.5,614.1100000005756,0.3194444444444445,99.6111111111111,1721897431,0.0,765.0,28.766957659018175,0.06944444444444445,0.0
50.0,16.666666666666664,0.75,33.33333333333333,645.3250000005756,0.3194444444444445,99.56018518518519,-496686971,0.0,765.0,49.10113613774929,0.12037037037037038,0.0
50.0,16.666666666666664,0.75,33.33333333333333,609.9860000005756,0.3194444444444445,99.59259259259258,1521148374,0.0,765.0,35.27689888006972,0.08796296296296297,0.0
50.0,22.22222222222222,0.75,27.77777777777778,635.9550000005756,0.3194444444444445,99.52546296296296,-141168440,0.0,765.0,63.23043656337761,0.1550925925925926,0.0
50.0,25.0,0.75,25.0,645.6850000005755,0.3194444444444445,99.50694444444444,1399293335,0.0,765.0,71.52585187517954,0.1736111111111111,0.0
50.0,16.666666666666664,0.75,33.33333333333333,621.6370000005757,0.3194444444444445,99.56481481481482,-2081997343,0.0,765.0,45.08415967846386,0.11574074074074073,0.0
40.0,10.0,0.75,40.0,608.9110000005755,0.3194444444444445,99.60648148148148,1143924797,10.0,765.0,30.349452241730752,0.07407407407407407,0.0
50.0,31.25,0.75,18.75,659.8030000005756,0.3194444444444445,99.50694444444444,1191385788,0.0,765.0,71.66696981027577,0.1736111111111111,0.0
50.0,21.428571428571427,0.75,28.57142857142857,644.3270000005756,0.3194444444444445,99.54398148148148,752882595,0.0,765.0,55.54703912804855,0.13657407407407407,0.0
50.0,18.75,0.75,31.25,650.4660000005756,0.3194444444444445,99.51388888888889,-513037901,0.0,765.0,67.83090975891359,0.16666666666666669,0.0
50.0,16.666666666666664,0.75,33.33333333333333,624.8020000005756,0.3194444444444445,99.56018518518519,-1846950476,0.0,765.0,47.488618320857505,0.12037037037037038,0.0
50.0,21.428571428571427,0.75,28.57142857142857,622.5790000005755,0.3194444444444445,99.55555555555556,1261888707,0.0,765.0,50.131710185955605,0.125,0.0
50.0,35.714285714285715,0.75,14.285714285714285,629.0330000005756,0.3194444444444445,99.53472222222223,-1141568004,0.0,765.0,60.52761661834727,0.14583333333333334,0.0
50.0,14.285714285714285,0.75,35.714285714285715,612.6170000005756,0.3194444444444445,99.55092592592592,1031336109,0.0,765.0,52.102087842708286,0.12962962962962962,0.0
50.0,31.25,0.75,18.75,661.8720000005756,0.3194444444444445,99.52777777777779,-32386362,0.0,765.0,62.920550782849155,0.1527777777777778,0.0
50.0,10.0,0.75,40.0,605.3260000005756,0.3194444444444445,99.58101851851852,1396955673,0.0,765.0,38.94872516350726,0.09953703703703703,0.0
50.0,16.666666666666664,0.75,33.33333333333333,628.2770000005756,0.3194444444444445,99.56944444444444,-1778672114,0.0,765.0,43.97601362809737,0.1111111111111111,0.0
50.0,25.0,0.8,25.0,650.7200000005756,0.3194444444444445,99.51851851851852,1074513769,0.0,765.0,65.91874921580775,0.16203703703703703,0.0
50.0,16.666666666666664,0.8,33.33333333333333,615.1550000005756,0.3194444444444445,99.55324074074075,1653699455,0.0,765.0,50.67839185881347,0.12731481481481483,0.0
43.75,12.5,0.75,37.5,617.4010000005756,0.3194444444444445,99.5462962962963,752614605,6.25,765.0,54.13430599954055,0.13425925925925924,0.0
50.0,16.666666666666664,1.5,33.33333333333333,607.2480000005756,0.3194444444444445,99.64583333333333,-2038175179,0.0,765.0,13.535657871264737,0.034722222222222224,0.0
50.0,0.0,1.6,50.0,605.9160000005757,0.3194444444444445,99.58101851851852,1426997326,0.0,765.0,39.863607253357216,0.09953703703703703,0.0
50.0,37.5,1.5,12.5,614.1170000005756,0.3194444444444445,99.58101851851852,-1754162132,0.0,765.0,41.91111555009465,0.09953703703703703,0.0
50.0,14.285714285714285,1.5,35.714285714285715,631.8090000005756,0.3194444444444445,99.54166666666666,-1990771066,0.0,765.0,58.45027137743932,0.1388888888888889,0.0
50.0,20.0,1.5,30.0,619.2830000005756,0.3194444444444445,99.59259259259258,-1958028317,0.0,765.0,37.074908429073396,0.08796296296296297,0.0
41.66666666666667,8.333333333333332,1.5,41.66666666666667,611.4710000005756,0.3194444444444445,99.57638888888889,1728520338,8.333333333333332,765.0,40.605857264970126,0.10416666666666667,0.0
50.0,20.0,1.5,30.0,630.7930000005756,0.3194444444444445,99.58101851851852,317706353,0.0,765.0,40.95647656728191,0.09953703703703703,0.0
50.0,16.666666666666664,1.5,33.33333333333333,658.4660000005756,0.3194444444444445,99.49537037037037,915391495,0.0,765.0,73.64318729198344,0.1851851851851852,0.0
40.0,10.0,1.5,40.0,612.8310000005756,0.3194444444444445,99.6087962962963,732354869,10.0,765.0,29.13568519199936,0.07175925925925926,0.0
50.0,12.5,1.5,37.5,611.3280000005756,0.3194444444444445,99.60185185185185,1966805159,0.0,765.0,30.75109259276736,0.0787037037037037,0.0
50.0,10.0,1.5,40.0,612.6870000005756,0.3194444444444445,99.6111111111111,1204523197,0.0,765.0,27.85866431718135,0.06944444444444445,0.0
50.0,21.428571428571427,1.5,28.57142857142857,618.0500000005756,0.3194444444444445,99.59027777777779,852248994,0.0,765.0,34.50087316737282,0.09027777777777778,0.0
50.0,8.333333333333332,1.5,41.66666666666667,608.2460000005756,0.3194444444444445,99.56481481481482,597839929,0.0,765.0,47.35040023587817,0.11574074074074073,0.0
50.0,27.77777777777778,1.5,22.22222222222222,655.3010000005756,0.3194444444444445,99.48842592592592,1659854864,0.0,765.0,79.09020168141645,0.19212962962962965,0.0
50.0,16.666666666666664,1.5,33.33333333333333,630.0920000005756,0.3194444444444445,99.54861111111111,-1113899888,0.0,765.0,54.288231126882266,0.13194444444444445,0.0
50.0,14.285714285714285,1.5,35.714285714285715,614.7090000005755,0.3194444444444445,99.53935185185185,-568546305,0.0,765.0,55.46383294105485,0.1412037037037037,0.0
50.0,31.25,1.5,18.75,663.3080000005756,0.3194444444444445,99.52314814814814,-2120082888,0.0,765.0,64.31727492607732,0.1574074074074074,0.0
45.45454545454545,22.727272727272727,1.5,27.27272727272727,664.8850000005756,0.3194444444444445,99.4675925925926,1552337857,4.545454545454546,765.0,86.8656893015106,0.21296296296296297,0.0
50.0,16.666666666666664,1.5,33.33333333333333,627.8300000005756,0.3194444444444445,99.56712962962962,-801015903,0.0,765.0,44.41917317761722,0.11342592592592593,0.0
45.0,10.0,1.5,40.0,645.9920000005756,0.3194444444444445,99.5,1645075980,5.0,765.0,73.52362277057448,0.18055555555555555,0.0
50.0,25.0,1.5,25.0,656.7520000005755,0.3194444444444445,99.5162037037037,-203458987,0.0,765.0,67.29982349974678,0.16435185185185186,0.0
50.0,20.0,1.5,30.0,643.7920000005756,0.3194444444444445,99.4675925925926,-880020704,0.0,765.0,86.47374936403038,0.21296296296296297,0.0
50.0,14.285714285714285,1.5,35.714285714285715,636.2090000005755,0.3194444444444445,99.5300925925926,245520475,0.0,765.0,61.186932526420755,0.15046296296296297,0.0
50.0,18.75,1.5,31.25,656.8350000005756,0.3194444444444445,99.53472222222223,594146657,0.0,765.0,60.93278779077592,0.14583333333333334,0.0
50.0,40.0,1.5,10.0,616.1130000005757,0.3194444444444445,99.58796296296296,816368089,0.0,765.0,36.79798007237174,0.0925925925925926,0.0
50.0,18.75,1.5,31.25,634.1240000005756,0.3194444444444445,99.51388888888889,1997896366,0.0,765.0,67.71474175877798,0.16666666666666669,0.0
50.0,20.0,1.5,30.0,628.2420000005756,0.3194444444444445,99.56944444444444,-562366743,0.0,765.0,45.64890604191082,0.1111111111111111,0.0
50.0,21.428571428571427,1.5,28.57142857142857,641.2990000005756,0.3194444444444445,99.53935185185185,1097356901,0.0,765.0,57.306968093455765,0.1412037037037037,0.0
50.0,25.0,1.5,25.0,629.9710000005756,0.3194444444444445,99.56018518518519,119012466,0.0,765.0,49.33468575945271,0.12037037037037038,0.0
33.33333333333333,16.666666666666664,1.5,33.33333333333333,607.8060000005756,0.3194444444444445,99.65046296296296,1157675526,16.666666666666664,765.0,11.344320158173844,0.030092592592592594,0.0
50.0,14.285714285714285,0.9,35.714285714285715,631.8610000005756,0.3194444444444445,99.57407407407408,-1914831569,0.0,765.0,42.03354922278332,0.10648148148148148,0.0
42.857142857142854,14.285714285714285,1.5,35.714285714285715,632.1670000005756,0.3194444444444445,99.52314814814814,-622637366,7.142857142857142,765.0,63.29493764683032,0.1574074074074074,0.0
50.0,16.666666666666664,1.5,33.33333333333333,617.0770000005756,0.3194444444444445,99.5625,1713460067,0.0,765.0,48.5476589545981,0.11805555555555555,0.0
50.0,14.285714285714285,1.5,35.714285714285715,616.7860000005755,0.3194444444444445,99.5462962962963,459028346,0.0,765.0,55.6902121766088,0.13425925925925924,0.0
45.45454545454545,22.727272727272727,1.5,27.27272727272727,647.6380000005756,0.3194444444444445,99.4699074074074,1084539273,4.545454545454546,765.0,85.73018903583646,0.21064814814814814,0.0
50.0,16.666666666666664,1.5,33.33333333333333,613.0510000005756,0.3194444444444445,99.5462962962963,-822138568,0.0,765.0,53.88874229367272,0.13425925925925924,0.0
50.0,31.25,1.5,18.75,664.1740000005756,0.3194444444444445,99.5162037037037,-770413309,0.0,765.0,67.47797109147942,0.16435185185185186,0.0
35.714285714285715,7.142857142857142,1.5,42.857142857142854,608.7150000005756,0.3194444444444445,99.57407407407408,-1592878568,14.285714285714285,765.0,42.9412592414933,0.10648148148148148,0.0
50.0,25.0,1.5,25.0,629.3780000005756,0.3194444444444445,99.5949074074074,1662454366,0.0,765.0,33.83970299796205,0.08564814814814815,0.0
50.0,22.22222222222222,1.5,27.77777777777778,657.6270000005755,0.3194444444444445,99.50231481481482,-1364860574,0.0,765.0,73.37016096752299,0.17824074074074076,0.0
50.0,10.0,1.5,40.0,606.9820000005756,0.3194444444444445,99.58564814814815,1506407160,0.0,765.0,37.28025930110686,0.09490740740740741,0.0
50.0,18.75,0.9,31.25,666.5120000005757,0.3194444444444445,99.52083333333334,-1028358999,0.0,765.0,67.43464026410064,0.15972222222222224,0.0
50.0,8.333333333333332,0.9,41.66666666666667,610.1130000005755,0.3194444444444445,99.59953703703704,-299468954,0.0,765.0,32.17805335793788,0.08101851851851852,0.0
40.0,10.0,0.9,40.0,612.2710000005756,0.3194444444444445,99.6111111111111,-1989210425,10.0,765.0,27.44760356798759,0.06944444444444445,0.0
50.0,16.666666666666664,0.9,33.33333333333333,628.2100000005756,0.3194444444444445,99.52083333333334,-448925820,0.0,765.0,64.65420221546644,0.15972222222222224,0.0
50.0,10.0,1.5,40.0,612.8600000005756,0.3194444444444445,99.59953703703704,1954985720,0.0,765.0,32.42713947219432,0.08101851851851852,0.0
50.0,25.0,1.5,25.0,648.7810000005755,0.3194444444444445,99.53703703703704,-1358855393,0.0,765.0,57.828537582915786,0.14351851851851852,0.0
50.0,10.0,0.9,40.0,612.4660000005756,0.3194444444444445,99.6087962962963,1355762213,0.0,765.0,28.819492282630634,0.07175925925925926,0.0
50.0,15.0,1.5,35.0,652.2400000005756,0.3194444444444445,99.4837962962963,-1751790012,0.0,765.0,82.32278959128807,0.19675925925925924,0.0
50.0,18.75,0.9,31.25,644.4710000005756,0.3194444444444445,99.53472222222223,-830001423,0.0,765.0,59.423164715175936,0.14583333333333334,0.0
50.0,16.666666666666664,0.9,33.33333333333333,629.7060000005756,0.3194444444444445,99.51851851851852,-1353553076,0.0,765.0,66.28796086042988,0.16203703703703703,0.0
50.0,14.285714285714285,0.9,35.714285714285715,620.5720000005756,0.3194444444444445,99.55324074074075,1504124481,0.0,765.0,50.918552353759246,0.12731481481481483,0.0
50.0,25.0,1.5,25.0,633.4520000005756,0.3194444444444445,99.55092592592592,862795223,0.0,765.0,51.708577378328314,0.12962962962962962,0.0
50.0,20.0,1.5,30.0,612.4560000005756,0.3194444444444445,99.57638888888889,250161352,0.0,765.0,40.89684673272885,0.10416666666666667,0.0
50.0,14.285714285714285,0.9,35.714285714285715,644.9860000005756,0.3194444444444445,99.54398148148148,417249067,0.0,765.0,55.22808923938536,0.13657407407407407,0.0
50.0,16.666666666666664,0.9,33.33333333333333,612.7310000005756,0.3194444444444445,99.55324074074075,-24528793,0.0,765.0,50.80639817221161,0.12731481481481483,0.0
50.0,31.25,0.9,18.75,658.7980000005756,0.3194444444444445,99.5300925925926,-1518941461,0.0,765.0,61.57740503234153,0.15046296296296297,0.0
41.66666666666667,16.666666666666664,0.9,33.33333333333333,630.8770000005755,0.3194444444444445,99.56018518518519,596036432,8.333333333333332,765.0,48.800822032245705,0.12037037037037038,0.0
50.0,31.25,0.9,18.75,660.5700000005756,0.3194444444444445,99.52083333333334,-1943515561,0.0,765.0,64.57585871483845,0.15972222222222224,0.0
50.0,10.0,0.9,40.0,609.4330000005756,0.3194444444444445,99.59259259259258,-106709805,0.0,765.0,35.53122840380796,0.08796296296296297,0.0
50.0,14.285714285714285,0.85,35.714285714285715,633.5140000005756,0.3194444444444445,99.52314814814814,242764594,0.0,765.0,64.24097440560628,0.1574074074074074,0.0
50.0,21.428571428571427,0.9,28.57142857142857,634.4800000005756,0.3194444444444445,99.52083333333334,127478334,0.0,765.0,65.58465903558366,0.15972222222222224,0.0
50.0,18.75,0.9,31.25,646.5680000005756,0.3194444444444445,99.53703703703704,155035664,0.0,765.0,57.54802547045477,0.14351851851851852,0.0
37.5,0.0,0.9,50.0,605.8150000005757,0.3194444444444445,99.62268518518519,327266849,12.5,765.0,23.692597992238372,0.057870370370370364,0.0
50.0,20.0,0.9,30.0,653.9840000005756,0.3194444444444445,99.48611111111111,406718322,0.0,765.0,80.19354096572795,0.19444444444444445,0.0
50.0,16.666666666666664,0.9,33.33333333333333,607.7000000005756,0.3194444444444445,99.64583333333333,-546521754,0.0,765.0,13.535657871264737,0.034722222222222224,0.0
50.0,8.333333333333332,0.9,41.66666666666667,642.2070000005756,0.3194444444444445,99.52546296296296,809461849,0.0,765.0,64.09893211225268,0.1550925925925926,0.0
50.0,27.77777777777778,0.9,22.22222222222222,633.3300000005756,0.3194444444444445,99.51388888888889,-987476025,0.0,765.0,67.71317764289176,0.16666666666666669,0.0
50.0,25.0,0.9,25.0,615.1260000005756,0.3194444444444445,99.62037037037037,-1759914309,0.0,765.0,23.83128801225174,0.06018518518518519,0.0
50.0,22.727272727272727,0.9,27.27272727272727,674.5010000005756,0.3194444444444445,99.46527777777779,718235958,0.0,765.0,88.68974520615762,0.2152777777777778,0.0
50.0,25.0,0.9,25.0,624.6900000005757,0.3194444444444445,99.56481481481482,-621535127,0.0,765.0,48.766957659018175,0.11574074074074073,0.0
42.857142857142854,21.428571428571427,0.9,28.57142857142857,623.1980000005756,0.3194444444444445,99.5625,-294041744,7.142857142857142,765.0,47.525020025596234,0.11805555555555555,0.0
41.66666666666667,16.666666666666664,0.9,33.33333333333333,613.3040000005756,0.3194444444444445,99.60416666666667,-460084664,8.333333333333332,765.0,30.41169769379066,0.0763888888888889,0.0
50.0,20.0,0.9,30.0,649.4960000005756,0.3194444444444445,99.54398148148148,174652406,0.0,765.0,56.15817000642027,0.13657407407407407,0.0
50.0,31.25,0.9,18.75,659.5510000005756,0.3194444444444445,99.51851851851852,-742195299,0.0,765.0,66.44482245575773,0.16203703703703703,0.0
50.0,8.333333333333332,0.9,41.66666666666667,611.6510000005756,0.3194444444444445,99.54166666666666,593960082,0.0,765.0,55.51323191654873,0.1388888888888889,0.0
50.0,15.0,1.6,35.0,652.4260000005756,0.3194444444444445,99.48148148148148,1263846767,0.0,765.0,80.10918439344995,0.19907407407407407,0.0
50.0,8.333333333333332,0.85,41.66666666666667,607.7600000005756,0.3194444444444445,99.59027777777779,1831566575,0.0,765.0,35.57874977424422,0.09027777777777778,0.0
50.0,14.285714285714285,0.85,35.714285714285715,623.0230000005756,0.3194444444444445,99.56944444444444,-1274389331,0.0,765.0,42.72836696092768,0.1111111111111111,0.0
44.44444444444444,16.666666666666664,0.85,33.33333333333333,658.4290000005756,0.3194444444444445,99.50462962962962,1652148790,5.555555555555555,765.0,71.70591026151499,0.17592592592592593,0.0
50.0,12.5,0.85,37.5,607.8120000005756,0.3194444444444445,99.6087962962963,-1273015144,0.0,765.0,30.0556905863744,0.07175925925925926,0.0
50.0,16.666666666666664,0.85,33.33333333333333,630.8270000005756,0.3194444444444445,99.55555555555556,-1655838229,0.0,765.0,49.38564054989993,0.125,0.0
50.0,10.0,0.85,40.0,610.0120000005757,0.3194444444444445,99.60185185185185,-1965376697,0.0,765.0,30.883256388069682,0.0787037037037037,0.0
50.0,10.0,0.85,40.0,611.2920000005756,0.3194444444444445,99.59722222222223,-886808354,0.0,765.0,32.94469382234799,0.08333333333333334,0.0
50.0,10.0,0.85,40.0,606.4140000005756,0.3194444444444445,99.58564814814815,2093479094,0.0,765.0,37.096305798170086,0.09490740740740741,0.0
40.0,10.0,0.85,40.0,612.7270000005756,0.3194444444444445,99.60648148148148,334390109,10.0,765.0,29.833282915163075,0.07407407407407407,0.0
50.0,16.666666666666664,0.85,33.33333333333333,620.2340000005756,0.3194444444444445,99.55324074074075,924983706,0.0,765.0,51.0420178626559,0.12731481481481483,0.0
50.0,16.666666666666664,0.85,33.33333333333333,608.0430000005756,0.3194444444444445,99.64814814814815,875779123,0.0,765.0,12.75853372054694,0.032407407407407406,0.0
50.0,31.25,0.85,18.75,664.3580000005757,0.3194444444444445,99.5300925925926,1702411000,0.0,765.0,61.920550782849155,0.15046296296296297,0.0
50.0,22.22222222222222,0.85,27.77777777777778,642.8750000005756,0.3194444444444445,99.49305555555556,-1409201506,0.0,765.0,76.81740331313566,0.1875,0.0
50.0,22.727272727272727,0.85,27.27272727272727,638.9540000005757,0.3194444444444445,99.4837962962963,-1308188817,0.0,765.0,79.88158757120418,0.19675925925925924,0.0
50.0,14.285714285714285,0.85,35.714285714285715,625.4180000005756,0.3194444444444445,99.57407407407408,1776140240,0.0,765.0,44.19507269573548,0.10648148148148148,0.0
50.0,0.0,0.85,50.0,606.2420000005756,0.3194444444444445,99.59259259259258,-2008591516,0.0,765.0,36.56796979958703,0.08796296296296297,0.0
44.44444444444444,16.666666666666664,0.85,33.33333333333333,635.7740000005756,0.3194444444444445,99.51388888888889,657762573,5.555555555555555,765.0,67.32441680519256,0.16666666666666669,0.0
50.0,18.75,0.85,31.25,658.0650000005757,0.3194444444444445,99.52314814814814,1024478835,0.0,765.0,65.45367290721265,0.1574074074074074,0.0
50.0,16.666666666666664,0.85,33.33333333333333,612.6030000005755,0.3194444444444445,99.57175925925927,-1880635646,0.0,765.0,43.58609242713305,0.1087962962962963,0.0
50.0,12.5,0.85,37.5,618.3560000005756,0.3194444444444445,99.60648148148148,1778178564,0.0,765.0,29.026816205768775,0.07407407407407407,0.0
50.0,25.0,0.85,25.0,641.1280000005756,0.3194444444444445,99.5162037037037,1627597289,0.0,765.0,66.93176736589882,0.16435185185185186,0.0
43.75,18.75,0.85,31.25,621.8990000005756,0.3194444444444445,99.57175925925927,-902012812,6.25,765.0,43.832875372766985,0.1087962962962963,0.0
50.0,18.75,0.7,31.25,658.7080000005756,0.3194444444444445,99.5324074074074,565859044,0.0,765.0,61.05418909529356,0.14814814814814814,0.0
50.0,37.5,1.1,12.5,614.4240000005756,0.3194444444444445,99.57870370370371,-1410970438,0.0,765.0,41.20674569108165,0.10185185185185185,0.0
50.0,22.727272727272727,1.1,27.27272727272727,665.3540000005756,0.3194444444444445,99.45601851851852,-1783553041,0.0,765.0,91.820855630919,0.22453703703703703,0.0
50.0,16.666666666666664,1.05,33.33333333333333,608.0980000005756,0.3194444444444445,99.63657407407408,-1915217736,0.0,765.0,17.930106595800748,0.04398148148148148,0.0
50.0,25.0,1.05,25.0,629.3410000005756,0.3194444444444445,99.49537037037037,-1725245400,0.0,765.0,76.53285186436213,0.1851851851851852,0.0
50.0,25.0,1.15,25.0,647.4000000005756,0.3194444444444445,99.52314814814814,1644943944,0.0,765.0,63.90043232466641,0.1574074074074074,0.0
41.66666666666667,25.0,1.15,25.0,645.2930000005756,0.3194444444444445,99.57175925925927,718249714,8.333333333333332,765.0,43.65014520890617,0.1087962962962963,0.0
50.0,22.22222222222222,1.15,27.77777777777778,654.7420000005756,0.3194444444444445,99.49768518518518,-1987414344,0.0,765.0,75.79064726973992,0.18287037037037038,0.0
50.0,12.5,1.0,37.5,632.1820000005756,0.3194444444444445,99.55324074074075,-1385329209,0.0,765.0,52.68338280079767,0.12731481481481483,0.0
50.0,25.0,1.1,25.0,640.1890000005756,0.3194444444444445,99.55555555555556,1954920879,0.0,765.0,51.38697915368851,0.125,0.0
50.0,16.666666666666664,1.1,33.33333333333333,665.8610000005756,0.3194444444444445,99.50925925925927,-743662474,0.0,765.0,71.78477175290084,0.1712962962962963,0.0
50.0,18.181818181818183,1.05,31.818181818181817,651.5950000005756,0.3194444444444445,99.4699074074074,-213836730,0.0,765.0,85.62230863956765,0.21064814814814814,0.0
40.0,10.0,1.05,40.0,618.6630000005756,0.3194444444444445,99.60185185185185,647226782,10.0,765.0,30.968893813142287,0.0787037037037037,0.0
43.75,12.5,1.1,37.5,622.9220000005756,0.3194444444444445,99.5462962962963,101196386,6.25,765.0,54.510574543390604,0.13425925925925924,0.0
50.0,16.666666666666664,1.1,33.33333333333333,607.3020000005756,0.3194444444444445,99.64351851851852,1632334315,0.0,765.0,14.05321222141841,0.037037037037037035,0.0
50.0,21.428571428571427,1.05,28.57142857142857,648.3330000005756,0.3194444444444445,99.54166666666666,336601499,0.0,765.0,57.10796468500685,0.1388888888888889,0.0
50.0,18.75,1.1,31.25,654.5410000005755,0.3194444444444445,99.52546296296296,2059560792,0.0,765.0,63.32408625006061,0.1550925925925926,0.0
50.0,25.0,1.05,25.0,635.5190000005756,0.3194444444444445,99.55092592592592,-1177015003,0.0,765.0,52.57416737819911,0.12962962962962962,0.0
50.0,12.5,1.05,37.5,611.4560000005756,0.3194444444444445,99.59722222222223,1745410369,0.0,765.0,32.757665302386854,0.08333333333333334,0.0
50.0,12.5,1.1,37.5,611.5620000005756,0.3194444444444445,99.59259259259258,-2025862036,0.0,765.0,35.22322854776694,0.08796296296296297,0.0
50.0,8.333333333333332,1.05,41.66666666666667,612.2050000005756,0.3194444444444445,99.56018518518519,1044290789,0.0,765.0,48.191399101677916,0.12037037037037038,0.0
50.0,21.428571428571427,1.1,28.57142857142857,629.4260000005756,0.3194444444444445,99.56481481481482,1967768671,0.0,765.0,47.16601728594959,0.11574074074074073,0.0
50.0,16.666666666666664,1.1,33.33333333333333,622.2610000005756,0.3194444444444445,99.53935185185185,1587001284,0.0,765.0,56.937205573445134,0.1412037037037037,0.0
50.0,10.0,1.05,40.0,606.8870000005757,0.3194444444444445,99.57638888888889,2038487641,0.0,765.0,42.135650958561584,0.10416666666666667,0.0
50.0,12.5,1.1,37.5,611.2680000005756,0.3194444444444445,99.59953703703704,1729512245,0.0,765.0,31.677302275435952,0.08101851851851852,0.0
50.0,31.25,1.1,18.75,660.4710000005756,0.3194444444444445,99.51157407407408,1596815554,0.0,765.0,68.4683646183926,0.16898148148148148,0.0
50.0,31.25,1.1,18.75,658.9860000005756,0.3194444444444445,99.52314814814814,-637027732,0.0,765.0,65.26454908263052,0.1574074074074074,0.0
50.0,12.5,1.0,37.5,611.9880000005755,0.3194444444444445,99.625,2122753659,0.0,765.0,22.64508368298458,0.05555555555555555,0.0
50.0,37.5,1.1,12.5,615.0250000005756,0.3194444444444445,99.58333333333333,6675204,0.0,765.0,40.91111555009465,0.09722222222222222,0.0
50.0,0.0,1.1,50.0,605.8890000005756,0.3194444444444445,99.6087962962963,-317582071,0.0,765.0,28.472557867348414,0.07175925925925926,0.0
50.0,12.5,1.1,37.5,611.6490000005756,0.3194444444444445,99.62037037037037,845135939,0.0,765.0,24.05321222141841,0.06018518518518519,0.0
