brachiation,climb,descent,energyExpenditure,feedingBudget,restingBudget,seed,sway,swaySpeed,totalEnergyIntake,travelDistance,travellingBudget,walk
50.0,16.666666666666664,33.33333333333333,639.4200000005756,0.3194444444444445,99.56481481481482,-1524363667,0.0,1.3,765.0,47.56078120285353,0.11574074074074073,0.0
41.66666666666667,8.333333333333332,41.66666666666667,610.1350000005756,0.3194444444444445,99.57870370370371,1085453783,8.333333333333332,1.3,765.0,40.50224052107262,0.10185185185185185,0.0
50.0,25.0,25.0,629.2330000005757,0.3194444444444445,99.59722222222223,693331881,0.0,1.3,765.0,32.9796272435352,0.08333333333333334,0.0
50.0,10.0,40.0,617.9620000005756,0.3194444444444445,99.6087962962963,-1362040292,0.0,1.3,765.0,28.98120284897187,0.07175925925925926,0.0
50.0,12.5,37.5,632.0570000005756,0.3194444444444445,99.55787037037037,290666695,0.0,0.95,765.0,50.5299873743834,0.12268518518518517,0.0
42.857142857142854,14.285714285714285,35.714285714285715,655.4680000005756,0.3194444444444445,99.51388888888889,1504496101,7.142857142857142,1.3,765.0,68.18452653646216,0.16666666666666669,0.0
50.0,27.77777777777778,22.22222222222222,647.6390000005756,0.3194444444444445,99.49305555555556,-151162018,0.0,1.3,765.0,76.78928570526284,0.1875,0.0
50.0,25.0,25.0,648.7200000005756,0.3194444444444445,99.52083333333334,-1663519731,0.0,1.3,765.0,65.26265416813719,0.15972222222222224,0.0
50.0,10.0,40.0,608.7690000005756,0.3194444444444445,99.59953703703704,-515835074,0.0,1.3,765.0,33.177879366476944,0.08101851851851852,0.0
50.0,25.0,25.0,630.0950000005756,0.3194444444444445,99.60185185185185,2067812116,0.0,1.3,765.0,32.217632209225684,0.0787037037037037,0.0
42.857142857142854,14.285714285714285,35.714285714285715,614.6800000005755,0.3194444444444445,99.5462962962963,1502555839,7.142857142857142,0.95,765.0,52.55504278935774,0.13425925925925924,0.0
50.0,20.0,30.0,624.9810000005756,0.3194444444444445,99.58796296296296,1843260076,0.0,1.3,765.0,38.04858410407098,0.0925925925925926,0.0
50.0,18.75,31.25,632.7760000005756,0.3194444444444445,99.52314814814814,1103212621,0.0,1.3,765.0,63.68335859665095,0.1574074074074074,0.0
50.0,10.0,40.0,620.7870000005756,0.3194444444444445,99.5949074074074,-258410784,0.0,1.3,765.0,34.620158540669166,0.08564814814814815,0.0
50.0,20.0,30.0,626.9150000005756,0.3194444444444445,99.59027777777779,-1385002253,0.0,1.3,765.0,37.19706274454197,0.09027777777777778,0.0
40.0,10.0,40.0,612.8660000005756,0.3194444444444445,99.61342592592592,305985456,10.0,1.3,765.0,27.161949902393054,0.06712962962962962,0.0
50.0,12.5,37.5,612.3480000005756,0.3194444444444445,99.62037037037037,-636643102,0.0,1.3,765.0,24.87048430236589,0.06018518518518519,0.0
50.0,16.666666666666664,33.33333333333333,609.6130000005755,0.3194444444444445,99.59027777777779,1678859539,0.0,1.3,765.0,36.55982618262168,0.09027777777777778,0.0
50.0,12.5,37.5,617.7450000005756,0.3194444444444445,99.62268518518519,1232827373,0.0,1.3,765.0,23.658441638489926,0.057870370370370364,0.0
50.0,30.0,20.0,615.2860000005755,0.3194444444444445,99.56944444444444,1380651126,0.0,1.3,765.0,46.72136522600131,0.1111111111111111,0.0
50.0,12.5,37.5,650.1360000005756,0.3194444444444445,99.55787037037037,-1613498401,0.0,1.3,765.0,51.27250884167577,0.12268518518518517,0.0
50.0,22.22222222222222,27.77777777777778,652.1780000005756,0.3194444444444445,99.49305555555556,1522875650,0.0,1.3,765.0,76.98031176608903,0.1875,0.0
50.0,20.0,30.0,619.6960000005756,0.3194444444444445,99.58564814814815,954822613,0.0,0.95,765.0,37.2730274570041,0.09490740740740741,0.0
50.0,25.0,25.0,653.8730000005756,0.3194444444444445,99.52777777777779,-882514667,0.0,0.95,765.0,63.02860568948987,0.1527777777777778,0.0
50.0,16.666666666666664,33.33333333333333,611.3810000005756,0.3194444444444445,99.64583333333333,776155886,0.0,0.95,765.0,13.092384255969128,0.034722222222222224,0.0
50.0,25.0,25.0,627.7020000005756,0.3194444444444445,99.5300925925926,1698563289,0.0,0.95,765.0,60.984484739305586,0.15046296296296297,0.0
50.0,20.0,30.0,612.7920000005756,0.3194444444444445,99.57407407407408,1024061415,0.0,0.95,765.0,43.21657636844643,0.10648148148148148,0.0
50.0,20.0,30.0,622.4270000005756,0.3194444444444445,99.59259259259258,-752567714,0.0,0.95,765.0,35.370169426126736,0.08796296296296297,0.0
50.0,10.0,40.0,611.8820000005755,0.3194444444444445,99.56712962962962,-348080276,0.0,0.95,765.0,45.27988644451489,0.11342592592592593,0.0
50.0,12.5,37.5,611.3050000005755,0.3194444444444445,99.59027777777779,-1283083871,0.0,0.95,765.0,36.130797721131486,0.09027777777777778,0.0
50.0,18.75,31.25,654.5830000005756,0.3194444444444445,99.51851851851852,-545832012,0.0,0.95,765.0,65.731435463649,0.16203703703703703,0.0
44.44444444444444,16.666666666666664,33.33333333333333,648.7170000005756,0.3194444444444445,99.50231481481482,-386637187,5.555555555555555,1.15,765.0,73.99598335966486,0.17824074074074076,0.0
50.0,16.666666666666664,33.33333333333333,642.6150000005756,0.3194444444444445,99.57175925925927,-1627017559,0.0,1.15,765.0,44.30640747972097,0.1087962962962963,0.0
50.0,16.666666666666664,33.33333333333333,607.9950000005756,0.3194444444444445,99.64351851851852,-2141057410,0.0,0.95,765.0,14.40224255080033,0.037037037037037035,0.0
44.44444444444444,22.22222222222222,27.77777777777778,654.6600000005756,0.3194444444444445,99.50462962962962,1074613466,5.555555555555555,0.95,765.0,71.27046483936877,0.17592592592592593,0.0
50.0,20.0,30.0,614.8930000005756,0.3194444444444445,99.58564814814815,-2824160,0.0,0.95,765.0,38.561509871064054,0.09490740740740741,0.0
50.0,12.5,37.5,641.6390000005756,0.3194444444444445,99.55092592592592,-2126951871,0.0,0.95,765.0,53.60041190081792,0.12962962962962962,0.0
50.0,12.5,37.5,617.3930000005756,0.3194444444444445,99.51388888888889,457009233,0.0,0.95,765.0,67.98996259936446,0.16666666666666669,0.0
50.0,20.0,30.0,614.1120000005756,0.3194444444444445,99.58564814814815,1752124044,0.0,0.95,765.0,39.085467190424225,0.09490740740740741,0.0
50.0,10.0,40.0,641.9230000005756,0.3194444444444445,99.5324074074074,431344862,0.0,0.95,765.0,61.01093518694236,0.14814814814814814,0.0
50.0,14.285714285714285,35.714285714285715,632.9850000005756,0.3194444444444445,99.52083333333334,1521941381,0.0,0.95,765.0,65.9456743163259,0.15972222222222224,0.0
50.0,12.5,37.5,612.4320000005756,0.3194444444444445,99.61574074074075,-97211976,0.0,0.95,765.0,25.99316107198414,0.06481481481481481,0.0
50.0,18.181818181818183,31.818181818181817,669.1630000005756,0.3194444444444445,99.46527777777779,-1469383400,0.0,0.95,765.0,87.53881023154074,0.2152777777777778,0.0
50.0,18.75,31.25,628.1320000005755,0.3194444444444445,99.56712962962962,1572245527,0.0,0.95,765.0,46.480098318249794,0.11342592592592593,0.0
50.0,25.0,25.0,663.7950000005756,0.3194444444444445,99.52777777777779,1026754842,0.0,0.95,765.0,62.51657913833309,0.1527777777777778,0.0
45.83333333333333,20.833333333333336,29.166666666666668,669.1590000005756,0.3194444444444445,99.45138888888889,627179147,4.166666666666666,0.95,765.0,92.8677993562631,0.22916666666666666,0.0
50.0,16.666666666666664,33.33333333333333,614.8620000005756,0.3194444444444445,99.56944444444444,1489497434,0.0,0.95,765.0,43.66377965759662,0.1111111111111111,0.0
50.0,21.428571428571427,28.57142857142857,629.3280000005756,0.3194444444444445,99.54166666666666,-826979690,0.0,0.95,765.0,55.230358697776424,0.1388888888888889,0.0
50.0,30.0,20.0,614.8430000005756,0.3194444444444445,99.5625,976397119,0.0,0.95,765.0,46.94199090644686,0.11805555555555555,0.0
50.0,18.181818181818183,31.818181818181817,675.2680000005756,0.3194444444444445,99.46064814814815,211502067,0.0,0.95,765.0,90.5513140782099,0.2199074074074074,0.0
50.0,25.0,25.0,628.7100000005756,0.3194444444444445,99.59259259259258,-837237492,0.0,0.95,765.0,35.029046133286876,0.08796296296296297,0.0
50.0,25.0,25.0,626.2140000005757,0.3194444444444445,99.60648148148148,1920372299,0.0,0.95,765.0,29.55468025076919,0.07407407407407407,0.0
50.0,18.75,31.25,656.9510000005756,0.3194444444444445,99.5324074074074,-606094217,0.0,0.95,765.0,61.04390101891417,0.14814814814814814,0.0
50.0,16.666666666666664,33.33333333333333,612.5510000005756,0.3194444444444445,99.55092592592592,1125937325,0.0,0.95,765.0,51.920969174737934,0.12962962962962962,0.0
50.0,16.666666666666664,33.33333333333333,611.0970000005756,0.3194444444444445,99.63425925925927,-843641596,0.0,0.95,765.0,18.874378505799907,0.0462962962962963,0.0
50.0,12.5,37.5,611.3380000005756,0.3194444444444445,99.59259259259258,575744173,0.0,0.95,765.0,35.51502461526758,0.08796296296296297,0.0
50.0,22.22222222222222,27.77777777777778,653.5700000005756,0.3194444444444445,99.50462962962962,1369788155,0.0,0.95,765.0,73.18616312723279,0.17592592592592593,0.0
50.0,12.5,37.5,611.3950000005756,0.3194444444444445,99.61805555555556,350036198,0.0,0.95,765.0,24.581018888452,0.0625,0.0
50.0,16.666666666666664,33.33333333333333,607.9160000005757,0.3194444444444445,99.64351851851852,725976905,0.0,0.95,765.0,14.05321222141841,0.037037037037037035,0.0
50.0,10.0,40.0,606.6690000005756,0.3194444444444445,99.57175925925927,-1870180109,0.0,0.95,765.0,44.07239281198599,0.1087962962962963,0.0
50.0,12.5,37.5,608.7420000005756,0.3194444444444445,99.61805555555556,239907955,0.0,0.95,765.0,25.501434270608414,0.0625,0.0
50.0,16.666666666666664,33.33333333333333,647.5440000005756,0.3194444444444445,99.51157407407408,1629609558,0.0,0.95,765.0,68.80971694044153,0.16898148148148148,0.0
50.0,14.285714285714285,35.714285714285715,639.8930000005756,0.3194444444444445,99.5300925925926,-706821498,0.0,0.95,765.0,61.25604026275121,0.15046296296296297,0.0
50.0,16.666666666666664,33.33333333333333,612.8280000005756,0.3194444444444445,99.55092592592592,174683483,0.0,0.95,765.0,52.59406379280125,0.12962962962962962,0.0
50.0,16.666666666666664,33.33333333333333,620.5330000005756,0.3194444444444445,99.52083333333334,-1451759892,0.0,0.95,765.0,63.89786224856961,0.15972222222222224,0.0
50.0,25.0,25.0,645.7160000005756,0.3194444444444445,99.5625,-1712593837,0.0,0.95,765.0,48.85144397629532,0.11805555555555555,0.0
50.0,16.666666666666664,33.33333333333333,611.2790000005756,0.3194444444444445,99.62962962962963,721833985,0.0,0.95,765.0,20.22573673678775,0.05092592592592592,0.0
50.0,15.0,35.0,661.1010000005756,0.3194444444444445,99.49074074074075,590619307,0.0,1.15,765.0,77.21587449764183,0.18981481481481483,0.0
50.0,16.666666666666664,33.33333333333333,621.3130000005756,0.3194444444444445,99.53472222222223,524099945,0.0,0.95,765.0,58.208028253898405,0.14583333333333334,0.0
50.0,12.5,37.5,610.9690000005756,0.3194444444444445,99.59953703703704,-1191602322,0.0,0.95,765.0,32.12057589073156,0.08101851851851852,0.0
50.0,16.666666666666664,33.33333333333333,660.5320000005756,0.3194444444444445,99.5,1850088601,0.0,0.95,765.0,74.58809431363308,0.18055555555555555,0.0
50.0,0.0,50.0,605.9440000005756,0.3194444444444445,99.60416666666667,-612628906,0.0,0.95,765.0,30.392863989717256,0.0763888888888889,0.0
50.0,16.666666666666664,33.33333333333333,612.9820000005756,0.3194444444444445,99.54166666666666,2017284554,0.0,0.95,765.0,56.473840600554425,0.1388888888888889,0.0
50.0,12.5,37.5,611.2490000005756,0.3194444444444445,99.62037037037037,1283758920,0.0,0.95,765.0,24.700436210069757,0.06018518518518519,0.0
50.0,10.0,40.0,611.6450000005756,0.3194444444444445,99.6087962962963,376146506,0.0,0.95,765.0,27.67823675006705,0.07175925925925926,0.0
50.0,0.0,50.0,605.7030000005756,0.3194444444444445,99.62037037037037,474838447,0.0,1.4,765.0,25.278384429865277,0.06018518518518519,0.0
50.0,20.0,30.0,621.2200000005756,0.3194444444444445,99.58796296296296,538618096,0.0,0.95,765.0,36.795673740598424,0.0925925925925926,0.0
50.0,31.25,18.75,661.0990000005756,0.3194444444444445,99.50231481481482,2112403652,0.0,0.95,765.0,72.59493957926155,0.17824074074074076,0.0
50.0,16.666666666666664,33.33333333333333,627.7730000005756,0.3194444444444445,99.54166666666666,2061966546,0.0,0.95,765.0,55.77191767073574,0.1388888888888889,0.0
50.0,21.428571428571427,28.57142857142857,636.6570000005756,0.3194444444444445,99.5462962962963,-1009899541,0.0,1.15,765.0,54.675557610893364,0.13425925925925924,0.0
50.0,20.0,30.0,625.8740000005756,0.3194444444444445,99.58333333333333,2084634925,0.0,1.15,765.0,39.77699133909563,0.09722222222222222,0.0
50.0,12.5,37.5,641.3460000005756,0.3194444444444445,99.55787037037037,-1143287259,0.0,1.15,765.0,50.179625628825335,0.12268518518518517,0.0
50.0,25.0,25.0,633.9070000005756,0.3194444444444445,99.53935185185185,-342950880,0.0,1.15,765.0,58.6161242725739,0.1412037037037037,0.0
50.0,20.0,30.0,616.4360000005756,0.3194444444444445,99.57638888888889,268387359,0.0,1.15,765.0,43.49169484027032,0.10416666666666667,0.0
50.0,16.666666666666664,33.33333333333333,612.4000000005756,0.3194444444444445,99.55092592592592,-1074580826,0.0,1.15,765.0,52.269999504119866,0.12962962962962962,0.0
50.0,16.666666666666664,33.33333333333333,660.9760000005756,0.3194444444444445,99.50231481481482,1239819311,0.0,1.15,765.0,71.66691665043611,0.17824074074074076,0.0
50.0,10.0,40.0,618.2880000005756,0.3194444444444445,99.5949074074074,-1399404180,0.0,1.15,765.0,34.71810793896175,0.08564814814814815,0.0
50.0,18.75,31.25,634.4420000005756,0.3194444444444445,99.56481481481482,1553025247,0.0,1.15,765.0,47.533717808260185,0.11574074074074073,0.0
50.0,16.666666666666664,33.33333333333333,619.0460000005756,0.3194444444444445,99.61805555555556,-1134924590,0.0,1.15,765.0,24.911115550094653,0.0625,0.0
50.0,16.666666666666664,33.33333333333333,612.4820000005756,0.3194444444444445,99.56481481481482,150498789,0.0,1.15,765.0,46.74904722419818,0.11574074074074073,0.0
50.0,20.0,30.0,630.1400000005756,0.3194444444444445,99.57870370370371,-354342462,0.0,1.15,765.0,40.796994406388364,0.10185185185185185,0.0
50.0,23.076923076923077,26.923076923076923,686.4810000005756,0.3194444444444445,99.4074074074074,1888252165,0.0,1.15,765.0,113.14810253651962,0.27314814814814814,0.0
41.66666666666667,8.333333333333332,41.66666666666667,609.2030000005756,0.3194444444444445,99.5949074074074,-1961618944,8.333333333333332,1.15,765.0,34.592092928850036,0.08564814814814815,0.0
50.0,31.25,18.75,659.7440000005756,0.3194444444444445,99.51388888888889,560080380,0.0,1.15,765.0,67.39227893469848,0.16666666666666669,0.0
50.0,25.0,25.0,664.8120000005756,0.3194444444444445,99.43287037037038,653157333,0.0,1.85,765.0,103.10286454398387,0.2476851851851852,0.0
41.66666666666667,8.333333333333332,41.66666666666667,611.5860000005756,0.3194444444444445,99.57638888888889,1375612332,8.333333333333332,1.85,765.0,41.191643702597034,0.10416666666666667,0.0
50.0,16.666666666666664,33.33333333333333,631.8920000005756,0.3194444444444445,99.53935185185185,-993466538,0.0,1.85,765.0,56.88209407089869,0.1412037037037037,0.0
50.0,20.0,30.0,619.0870000005756,0.3194444444444445,99.56018518518519,594374724,0.0,1.85,765.0,48.2135907379097,0.12037037037037038,0.0
50.0,12.5,37.5,611.2910000005757,0.3194444444444445,99.5949074074074,-2136190648,0.0,1.85,765.0,33.61404412886036,0.08564814814814815,0.0
50.0,12.5,37.5,611.3070000005756,0.3194444444444445,99.62268518518519,346209393,0.0,1.85,765.0,23.930106595800748,0.057870370370370364,0.0
41.66666666666667,16.666666666666664,33.33333333333333,616.5110000005756,0.3194444444444445,99.57175925925927,689209479,8.333333333333332,1.85,765.0,45.72323442249401,0.1087962962962963,0.0
50.0,16.666666666666664,33.33333333333333,612.5710000005756,0.3194444444444445,99.55092592592592,2140865737,0.0,1.85,765.0,52.00170464555485,0.12962962962962962,0.0
50.0,20.0,30.0,644.8470000005756,0.3194444444444445,99.48842592592592,-44610601,0.0,1.85,765.0,77.4951840573151,0.19212962962962965,0.0
50.0,25.0,25.0,670.9660000005756,0.3194444444444445,99.40972222222221,-2083186673,0.0,1.4,765.0,110.93515025689499,0.27083333333333337,0.0
50.0,16.666666666666664,33.33333333333333,611.3850000005756,0.3194444444444445,99.64120370370371,-70539034,0.0,1.4,765.0,15.315271402935252,0.03935185185185185,0.0
40.0,10.0,40.0,610.8860000005756,0.3194444444444445,99.58564814814815,-1486771685,10.0,1.4,765.0,38.49968075279732,0.09490740740740741,0.0
50.0,16.666666666666664,33.33333333333333,616.8670000005756,0.3194444444444445,99.58564814814815,-1608848225,0.0,1.85,765.0,37.825411308971695,0.09490740740740741,0.0
50.0,20.0,30.0,612.4140000005756,0.3194444444444445,99.57175925925927,956937126,0.0,1.85,765.0,43.74904722419818,0.1087962962962963,0.0
50.0,18.75,31.25,663.4960000005756,0.3194444444444445,99.52777777777779,-1329488535,0.0,1.4,765.0,63.74285049710282,0.1527777777777778,0.0
50.0,25.0,25.0,623.8570000005756,0.3194444444444445,99.54398148148148,-1077498033,0.0,1.4,765.0,56.1028182162179,0.13657407407407407,0.0
50.0,22.22222222222222,27.77777777777778,629.9350000005755,0.3194444444444445,99.52546296296296,-1997584004,0.0,1.4,765.0,64.20930583703532,0.1550925925925926,0.0
50.0,25.0,25.0,619.4860000005756,0.3194444444444445,99.59027777777779,887955719,0.0,1.4,765.0,36.184486704017004,0.09027777777777778,0.0
40.0,10.0,40.0,611.7660000005756,0.3194444444444445,99.58564814814815,966021661,10.0,1.4,765.0,37.000305989506145,0.09490740740740741,0.0
41.66666666666667,16.666666666666664,33.33333333333333,624.7810000005755,0.3194444444444445,99.57407407407408,-1477555396,8.333333333333332,1.4,765.0,42.851390228891674,0.10648148148148148,0.0
50.0,20.0,30.0,612.4060000005755,0.3194444444444445,99.57638888888889,1493885705,0.0,1.4,765.0,41.96943369252767,0.10416666666666667,0.0
50.0,31.25,18.75,661.0380000005756,0.3194444444444445,99.51157407407408,576151144,0.0,1.4,765.0,68.80288029014025,0.16898148148148148,0.0
50.0,20.0,30.0,618.9760000005756,0.3194444444444445,99.58564814814815,935782417,0.0,1.4,765.0,36.85957868618703,0.09490740740740741,0.0
50.0,18.75,31.25,663.5360000005755,0.3194444444444445,99.52083333333334,-1461214338,0.0,1.4,765.0,67.14358769274655,0.15972222222222224,0.0
50.0,12.5,37.5,611.2970000005756,0.3194444444444445,99.5949074074074,-72369817,0.0,1.4,765.0,34.34597651011288,0.08564814814814815,0.0
50.0,0.0,50.0,605.8890000005756,0.3194444444444445,99.6087962962963,-1767358961,0.0,1.4,765.0,28.472557867348414,0.07175925925925926,0.0
50.0,16.666666666666664,33.33333333333333,622.0690000005756,0.3194444444444445,99.58101851851852,-65713197,0.0,1.4,765.0,41.5363770259545,0.09953703703703703,0.0
50.0,14.285714285714285,35.714285714285715,643.6610000005755,0.3194444444444445,99.53703703703704,-63878021,0.0,1.4,765.0,58.39004527911757,0.14351851851851852,0.0
50.0,14.285714285714285,35.714285714285715,640.9970000005756,0.3194444444444445,99.54166666666666,1680696652,0.0,1.4,765.0,55.78808767662014,0.1388888888888889,0.0
50.0,25.0,25.0,618.9770000005756,0.3194444444444445,99.58564814814815,421445004,0.0,1.4,765.0,39.08546719042422,0.09490740740740741,0.0
43.75,18.75,31.25,622.4820000005756,0.3194444444444445,99.57175925925927,-376749999,6.25,1.4,765.0,43.832875372766985,0.1087962962962963,0.0
50.0,22.22222222222222,27.77777777777778,649.3230000005756,0.3194444444444445,99.49768518518518,-815609889,0.0,1.4,765.0,76.47107455963543,0.18287037037037038,0.0
50.0,14.285714285714285,35.714285714285715,645.8010000005756,0.3194444444444445,99.52777777777779,1520492943,0.0,1.4,765.0,61.94771870471878,0.1527777777777778,0.0
50.0,8.333333333333332,41.66666666666667,613.4270000005756,0.3194444444444445,99.57638888888889,-428884349,0.0,1.4,765.0,41.81616362248774,0.10416666666666667,0.0
50.0,20.0,30.0,623.1610000005755,0.3194444444444445,99.59027777777779,1749940022,0.0,1.4,765.0,36.78438298849983,0.09027777777777778,0.0
40.0,10.0,40.0,611.7390000005756,0.3194444444444445,99.58333333333333,1243234664,10.0,0.85,765.0,38.130797721131486,0.09722222222222222,0.0
50.0,31.25,18.75,660.7510000005756,0.3194444444444445,99.52546296296296,182370010,0.0,0.85,765.0,62.676424545934324,0.1550925925925926,0.0
50.0,16.666666666666664,33.33333333333333,614.8040000005756,0.3194444444444445,99.55092592592592,-1972624087,0.0,0.85,765.0,51.98825015364467,0.12962962962962962,0.0
50.0,16.666666666666664,33.33333333333333,616.5600000005755,0.3194444444444445,99.57175925925927,1506305496,0.0,0.85,765.0,42.10105640957515,0.1087962962962963,0.0
50.0,25.0,25.0,668.0710000005756,0.3194444444444445,99.48611111111111,1949367654,0.0,0.85,765.0,79.56424970035467,0.19444444444444445,0.0
50.0,20.0,30.0,628.5250000005756,0.3194444444444445,99.58796296296296,-277041112,0.0,0.85,765.0,36.342969295336545,0.0925925925925926,0.0
50.0,15.0,35.0,663.6190000005756,0.3194444444444445,99.50231481481482,184668973,0.0,0.85,765.0,74.3914437354333,0.17824074074074076,0.0
50.0,18.75,31.25,636.1290000005756,0.3194444444444445,99.50462962962962,1345083592,0.0,0.85,765.0,72.2426849541533,0.17592592592592593,0.0
50.0,25.0,25.0,633.2930000005756,0.3194444444444445,99.55092592592592,-438926279,0.0,0.85,765.0,52.17806792968103,0.12962962962962962,0.0
50.0,25.0,25.0,657.6870000005756,0.3194444444444445,99.52777777777779,-970467302,0.0,0.85,765.0,62.25798505820627,0.1527777777777778,0.0
50.0,20.0,30.0,612.9740000005756,0.3194444444444445,99.6111111111111,881255616,0.0,0.85,765.0,28.007793826264315,0.06944444444444445,0.0
50.0,12.5,37.5,611.1120000005756,0.3194444444444445,99.61574074074075,1971612652,0.0,0.85,765.0,26.655305513384498,0.06481481481481481,0.0
50.0,16.666666666666664,33.33333333333333,628.1560000005755,0.3194444444444445,99.56481481481482,-944948641,0.0,0.85,765.0,47.59685105702168,0.11574074074074073,0.0
50.0,20.0,30.0,647.4060000005757,0.3194444444444445,99.54398148148148,757876204,0.0,0.85,765.0,55.21903726698386,0.13657407407407407,0.0
50.0,27.77777777777778,22.22222222222222,665.0050000005756,0.3194444444444445,99.5,-443464130,0.0,0.85,765.0,73.89111353132628,0.18055555555555555,0.0
41.66666666666667,16.666666666666664,33.33333333333333,622.3590000005756,0.3194444444444445,99.5949074074074,1657159283,8.333333333333332,0.85,765.0,33.00124046413724,0.08564814814814815,0.0
50.0,25.0,25.0,629.8550000005756,0.3194444444444445,99.59953703703704,-1973171532,0.0,0.85,765.0,33.85538746009381,0.08101851851851852,0.0
50.0,25.0,25.0,629.9670000005756,0.3194444444444445,99.6087962962963,2139906630,0.0,0.85,765.0,29.911115550094653,0.07175925925925926,0.0
50.0,8.333333333333332,41.66666666666667,618.6600000005756,0.3194444444444445,99.57870370370371,-1610248042,0.0,0.85,765.0,42.069326540720134,0.10185185185185185,0.0
50.0,20.0,30.0,627.1330000005756,0.3194444444444445,99.57870370370371,1923043675,0.0,0.85,765.0,41.16023152623318,0.10185185185185185,0.0
50.0,31.25,18.75,660.6910000005756,0.3194444444444445,99.50462962962962,2095893504,0.0,0.85,765.0,71.77420498614104,0.17592592592592593,0.0
42.857142857142854,14.285714285714285,35.714285714285715,612.0600000005755,0.3194444444444445,99.5462962962963,-1338662737,7.142857142857142,0.85,765.0,53.01568173914313,0.13425925925925924,0.0
50.0,16.666666666666664,33.33333333333333,654.5750000005756,0.3194444444444445,99.50925925925927,-517781983,0.0,0.85,765.0,70.97561116375681,0.1712962962962963,0.0
50.0,16.666666666666664,33.33333333333333,607.8580000005755,0.3194444444444445,99.64583333333333,-535862686,0.0,0.85,765.0,13.535657871264737,0.034722222222222224,0.0
50.0,25.0,25.0,654.7940000005756,0.3194444444444445,99.5462962962963,-1551475613,0.0,0.85,765.0,55.100521875899716,0.13425925925925924,0.0
42.857142857142854,21.428571428571427,28.57142857142857,629.6630000005756,0.3194444444444445,99.57407407407408,-1303708098,7.142857142857142,0.85,765.0,42.92726886882584,0.10648148148148148,0.0
50.0,12.5,37.5,640.8630000005755,0.3194444444444445,99.56712962962962,37884003,0.0,0.85,765.0,47.159043540862,0.11342592592592593,0.0
50.0,18.75,31.25,637.6400000005756,0.3194444444444445,99.51157407407408,-913995180,0.0,0.85,765.0,69.53231514681215,0.16898148148148148,0.0
50.0,8.333333333333332,41.66666666666667,612.3450000005756,0.3194444444444445,99.55324074074075,69849322,0.0,0.85,765.0,51.44216410468326,0.12731481481481483,0.0
43.75,12.5,37.5,622.0050000005756,0.3194444444444445,99.55324074074075,1323020258,6.25,0.85,765.0,50.437790901002614,0.12731481481481483,0.0
50.0,37.5,12.5,614.4590000005755,0.3194444444444445,99.59953703703704,-1947581183,0.0,0.85,765.0,31.63297990673743,0.08101851851851852,0.0
50.0,14.285714285714285,35.714285714285715,616.6980000005756,0.3194444444444445,99.5949074074074,1918694758,0.0,0.85,765.0,34.86346189732506,0.08564814814814815,0.0
50.0,27.77777777777778,22.22222222222222,653.4950000005756,0.3194444444444445,99.50462962962962,-586967866,0.0,0.85,765.0,70.50545889148295,0.17592592592592593,0.0
50.0,8.333333333333332,41.66666666666667,609.0810000005756,0.3194444444444445,99.59259259259258,-692804146,0.0,0.85,765.0,35.41394734397673,0.08796296296296297,0.0
50.0,7.142857142857142,42.857142857142854,618.9420000005756,0.3194444444444445,99.56018518518519,1206486055,0.0,0.85,765.0,46.58354661147316,0.12037037037037038,0.0
50.0,20.0,30.0,615.5680000005756,0.3194444444444445,99.59259259259258,334626174,0.0,0.85,765.0,35.249236887753284,0.08796296296296297,0.0
41.66666666666667,16.666666666666664,33.33333333333333,621.3520000005756,0.3194444444444445,99.5949074074074,-266541317,8.333333333333332,0.85,765.0,33.00124046413724,0.08564814814814815,0.0
50.0,27.77777777777778,22.22222222222222,664.8270000005756,0.3194444444444445,99.49537037037037,-453289070,0.0,0.85,765.0,76.77327118075979,0.1851851851851852,0.0
50.0,16.666666666666664,33.33333333333333,613.0230000005756,0.3194444444444445,99.54861111111111,1912559000,0.0,0.85,765.0,53.76563666805505,0.13194444444444445,0.0
50.0,14.285714285714285,35.714285714285715,637.6160000005756,0.3194444444444445,99.54166666666666,-1535953492,0.0,0.85,765.0,57.27312660175427,0.1388888888888889,0.0
50.0,31.25,18.75,660.9560000005756,0.3194444444444445,99.49537037037037,-2028433034,0.0,0.85,765.0,75.9468483732896,0.1851851851851852,0.0
50.0,15.0,35.0,628.2710000005756,0.3194444444444445,99.50694444444444,2128622139,0.0,0.85,765.0,69.17712702205448,0.1736111111111111,0.0
50.0,20.0,30.0,627.3470000005756,0.3194444444444445,99.58796296296296,-1458228361,0.0,0.85,765.0,36.22472936032558,0.0925925925925926,0.0
50.0,25.0,25.0,621.7290000005756,0.3194444444444445,99.57638888888889,2047212824,0.0,0.85,765.0,40.41690652523272,0.10416666666666667,0.0
50.0,25.0,25.0,623.0250000005756,0.3194444444444445,99.57407407407408,1142857033,0.0,0.85,765.0,42.69659290085005,0.10648148148148148,0.0
50.0,20.0,30.0,623.3680000005756,0.3194444444444445,99.56712962962962,-918434816,0.0,0.85,765.0,47.08477872229453,0.11342592592592593,0.0
50.0,21.428571428571427,28.57142857142857,617.1470000005756,0.3194444444444445,99.57407407407408,-716495117,0.0,0.85,765.0,43.48603586529026,0.10648148148148148,0.0
40.0,10.0,40.0,611.6610000005755,0.3194444444444445,99.61574074074075,-1569159997,10.0,0.85,765.0,25.17274728292003,0.06481481481481481,0.0
