"","x","y","dbh","canopy_radius","height","fruiting_jan","fruiting_feb","fruiting_mar","fruiting_apr","fruiting_may","fruiting_jun","fruiting_jul","fruiting_aug","fruiting_sep","fruiting_oct","fruiting_nov","fruiting_dec","genus","species"
"1130",81.3,63.35,15.5,3.425,12,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum"
"1131",83.8,61.75,11.3,2,13,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum"
"1132",83.7,61.7,8.4,1.7,13,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"1133",83.7,61.7,8.4,1.7,13,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"1134",85,60.3,6.9,1.125,9,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"1135",83.4,64,10.1,1.3,13,0,0,0,0,0,0,0,0,0,0,0,0,"Sandoricum","beccanarium"
"1136",82,64,8,2.1625,9,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1137",81,68.7,8,1.9375,10,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii"
"1138",81,68.7,8,1.9375,10,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii"
"1139",89,60,12.4,1.575,16,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","soulattri"
"1140",92.1,61.3,45,2.7,28.8210678647981,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1141",92.1,62,13.5,1.5375,11,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"1142",91.6,65.8,14.3,4.6,8,0,0,0,0,0,0,0,0,0,0,0,0,"Sandoricum","beccanarium"
"1143",92.65,66.05,12.5,3.525,7,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1144",92.65,68.3,21.4,4.5625,10,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"1145",91.05,69.9,11.8,1.925,11,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum"
"1146",91.5,70,10.7,1.6875,9,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"1147",93.1,60.65,13.3,2.7125,13,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"1148",93.7,61,33.1,3.225,25.5,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)"
"1149",92.8,64.2,8.5,1.8,8.5,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"1150",93.4,66,31.1,4.375,29.2238786140263,0,0,0,0,0,0,0,0,0,0,0,0,"Koompassia","malaccensis"
"1151",96,60.9,23.5,3.025,24.3868239629277,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"1152",96.8,62,18.3,2.8125,23.9200607030162,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"1153",97.2,60.7,9,2.075,12,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"1154",98.9,60,10.6,1.95,14,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"1155",98.8,60.3,1.2,3.5,21.3027512957838,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"1156",98.8,60.6,30.3,3.6,23.1096970631482,0,0,0,0,0,0,0,0,0,0,0,0,"Licania","splendens"
"1157",100,63,8.2,1.6,12,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"1158",96.6,64.35,17.7,2.125,14,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1159",97.8,65.15,9.9,1.9,17,0,0,0,0,0,0,0,0,0,0,0,0,"Vatica","mangachapoi"
"1160",97.8,68.45,9.5,2.225,15,0,0,0,0,0,0,0,0,0,0,0,0,"Licania","splendens"
"1161",94.95,71.7,35.3,3.975,27.0035268815161,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1162",98.9,72.2,33,3.7625,23.3,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum"
"1163",97.25,73.4,26.1,3.775,26.5598335937318,0,0,0,0,0,0,0,0,0,0,0,0,"Sandoricum","beccanarium"
"1164",98.9,75.5,15.1,2.825,15,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1165",95.65,71.5,10.1,1.75,13,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"1166",95.1,74.1,18.7,3.8125,17,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"1167",95.5,72.6,10.7,2.3375,11,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium"
"1168",92.3,76.4,9.1,1.2,9,0,0,0,0,0,0,0,0,0,0,0,0,"Magnolia","bintulensis"
"1169",91.7,77.3,21.5,1.625,21.6314471263677,0,0,0,0,0,0,0,0,0,0,0,0,"Sandoricum","beccanarium"
"1170",91.7,78.3,11.8,1.2,16,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","cf. evena"
"1171",91.7,79.6,27.3,3.225,15,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"1172",90.3,78.1,16.4,1.475,18,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"1173",87.6,72.7,27.4,5,23,0,0,0,0,0,0,0,0,0,0,0,0,"Blumeodendron","tokbrai (elateriospermum)"
"1174",81.7,74.2,15.5,2.225,16,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. grandis var. rufofusca (cf. rufo-fusca)"
"1175",84,76.8,23,4.25,14,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1176",84,76.8,23,4.25,14,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1177",87.1,79.7,8,1.375,6,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"1178",86.8,75.3,12,2.075,15,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"1179",84.1,79.1,9.7,1.425,10,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","umbellata"
"1180",80.8,78.7,21.3,2.8,18,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. grandis var. rufofusca (cf. rufo-fusca)"
"1181",0.25,81.2,6.2,1.4575,8,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"1182",1.7,81.1,9.1,1.46,10,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"1183",2.7,82,7.4,1.1525,11,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"1184",1,85.3,16.5,2.3175,14,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"1185",6.3,85.9,23.7,2.575,18.3714725015518,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"1186",8.2,88.2,16.2,2.4125,13,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"1187",7.5,89.4,20.2,2.7,28.5,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"1188",2.6,91.3,10.3,1.3,6,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"1189",1.6,93.9,9.9,1.95,10,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"1190",4.6,94.3,20.5,1.725,16,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"1191",3.8,95.9,7.8,1.025,11,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"1192",0.9,96.1,20.1,1.725,17,0,0,0,0,0,0,0,0,0,0,0,1,"Dyera","polyphylla (lowii)"
"1193",3,98.1,8.8,1.275,13,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"1194",2.9,98.4,10.3,1.5,13,0,0,0,0,0,0,0,0,0,0,0,0,"Blumeodendron","tokbrai (elateriospermum)"
"1195",2.9,99,35,4.325,28.5,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca"
"1196",4.6,98.4,7,1.675,9,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"1197",5,98.8,14.4,2.625,14,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","soulattri"
"1198",4.5,99.7,19.3,3.45,16,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"1199",11,95.5,28,3.6,23.1096970631482,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"1200",9,94.2,15.9,2.1,16,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"1201",7.5,95.2,14,1.825,16.5,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","sp. 1"
"1202",8.4,92.5,10.6,1.575,10,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca"
"1203",8,92,7.2,0.85,7,0,0,0,0,0,1,1,1,0,1,0,0,"Syzygium","sp. 1 cf. garcinifolia"
"1204",9.3,92.4,19.5,1.35,16.5,0,0,0,0,0,0,0,0,0,0,0,1,"Dyera","polyphylla (lowii)"
"1205",10.6,92.4,7.5,1.725,10,0,0,0,0,0,0,0,0,0,0,0,0,"Blumeodendron","tokbrai (elateriospermum)"
"1206",13.2,94.8,14.5,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii"
"1207",13.2,94.8,14.5,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii"
"1208",15.3,92.7,25.7,3.125,20.4084849302546,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"1209",14.4,98.2,10.4,1.525,14,0,0,1,1,0,0,0,0,0,0,0,0,"Combretocarpus","rotundatus"
"1210",15.9,98.2,10.2,1.925,7,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"1211",13.3,99.6,14.4,2.45,15,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","cf. malayana"
"1212",17,99.9,23.3,2.8,17,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"1213",18.9,99.2,16.5,2.75,15,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","sclerophyllum"
"1214",18.8,98.4,8.1,1.75,9,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"1215",19,99.5,39.2,3.725,26.6779073257169,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1216",15.9,92.1,10.1,1.575,8,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"1217",15.8,91.1,6.9,0.95,6,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"1218",16.8,92.4,10.1,1.5,8,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"1219",18.6,89.2,8.3,1.35,7,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus"
"1220",18.4,88.9,17.5,2.725,14,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"1221",19,87.9,8,1.4,8,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"1222",18.9,87.7,16.9,1.6,16,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"1223",16.3,88.7,7.5,0.625,5,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"1224",15.6,86.8,13.8,2.125,9,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"1225",10.6,84.6,7.8,1.55,8,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"1226",10.9,83,13,2.625,15,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"1227",18,83,7.3,0.825,9,0,0,0,0,0,1,1,1,0,1,0,0,"Syzygium","sp. 1 cf. garcinifolia"
"1228",17.9,82.5,11.6,0.9,15,0,0,0,0,0,0,0,0,0,0,0,0,"Sandoricum","beccanarium"
"1229",17.2,81.5,6.5,1.225,8,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"1230",16.5,80.4,10.1,1.55,12,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"1231",24,80.7,9.4,1.875,13,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"1232",23.1,83.7,36.6,4.5,24.594010767585,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca"
"1233",24.6,85.4,16,3.025,13,0,0,0,0,0,0,0,0,0,0,0,0,"Garcinia","sp. 1"
"1234",25,87.1,8.4,0.8,4.5,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1235",23.2,89.4,38.5,5.7,30.4948487861359,0,0,0,0,0,0,0,0,0,0,0,0,"Koompassia","malaccensis"
"1236",23.7,89.8,11,2.275,11,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"1237",24.2,90.7,7,1.175,7,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii"
"1238",24.2,90.7,7,1.175,7,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii"
"1239",20.25,89.4,20.4,2.625,14,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"1240",21.5,94.6,7.8,2.1,7,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1241",21.5,94.6,7.8,2.1,7,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1242",23.2,94,6.6,0.55,5,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum"
"1243",23.9,96.2,28.2,2.75,24.1556900417866,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)"
"1244",21.9,98,6.9,1.8,5.5,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"1245",22.8,96.8,7,1.125,9,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"1246",23.7,97.1,12.2,2.15,16,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. grandis var. rufofusca (cf. rufo-fusca)"
"1247",24.2,97.7,18.4,2.675,18,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"1248",24.6,97.9,20.9,2.575,19,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1249",24.2,99.2,11.2,2.025,10,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"1250",25.6,99.3,8.4,3.025,6.5,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"1251",25.8,97.8,7.8,1.575,11,0,0,0,0,0,0,0,0,0,0,0,0,"Tristaniopsis","sp. 2"
"1252",30.1,96.8,6.7,1.625,7,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca"
"1253",33.7,95.4,7.3,0.95,12,0,0,0,0,0,0,0,0,0,0,0,0,"Isonandra","lanceolata"
"1254",32.5,92.1,13.3,1.675,13,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"1255",32.7,91.9,66.2,5.95,28.4237881585548,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"1256",30.5,90.4,25.2,2.725,18,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1257",29.2,88.4,9,2.175,7,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"1258",30.7,87.1,12,2.75,12,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1259",30.7,87.1,12,2.75,12,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1260",31.4,86.5,17,2.15,13,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1261",32.2,90.5,7.2,1.55,8,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"1262",32.2,90.5,7.2,1.55,8,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"1263",32.2,91.5,6.4,1.4,8,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum"
"1264",32.6,91.2,13.9,1.975,12,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"1265",33,90,12.6,2.325,11,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"1266",35.5,99.7,11.7,1.725,9,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii"
"1267",35.5,99.7,11.7,1.725,9,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii"
"1268",35.9,99.7,7.4,1.15,10,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus"
"1269",37,99.2,8.3,1.6,10.5,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus"
"1270",38.2,99.5,6.2,1.075,7,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"1271",39.6,98.3,10.5,5.75,12,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"1272",39.6,96.3,11.9,2,12,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"1273",39.7,96,22.7,2.55,19,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. grandis var. rufofusca (cf. rufo-fusca)"
"1274",36.4,95,36.9,3.975,17,0,0,0,0,0,0,0,0,0,0,0,0,"Isonandra","lanceolata"
"1275",38.4,90.1,16,2.875,17,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","coriifolia"
"1276",39.6,89.5,19,1.775,19,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum"
"1277",39.5,88.9,28.2,3.825,20,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"1278",39.2,87.7,17.3,2.6,18.5,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"1279",39.4,85.6,23,2.575,17,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1280",35.3,88,22.8,3.575,20,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. elliptica"
"1281",30.8,86.1,28.5,4.525,20,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca"
"1282",30,84.1,8.1,0.75,4,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"1283",35.1,80.8,14.3,3.225,14,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","sclerophyllum"
"1284",39.7,85.7,6.2,0.875,4,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"1285",43,80.2,8.9,1.7,8,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus"
"1286",43.3,82.4,21.8,2.825,14,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1287",43.3,82.4,21.8,2.825,14,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1288",43.7,86.8,14,1.5,11,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1289",43.7,86.8,14,1.5,11,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1290",43,87.3,10.6,2.85,11,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"1291",42,90.7,14.8,2.5,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"1292",42,90.7,14.8,2.5,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"1293",43.3,93.7,19.4,2.825,15,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"1294",42.4,94,11.5,3.225,12,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1295",42.4,94,11.5,3.225,12,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1296",43.4,94.9,14.8,1.825,15,0,0,0,0,0,0,0,0,0,0,0,0,"Drepananthus (Cyathocalyx)","biovulatus"
"1297",40.4,96.5,13.6,2.2,15,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"1298",43.9,98,17,2.325,16.5,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"1299",41.5,98.3,16.4,3.1,14,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)"
"1300",43.1,99.6,9.1,2.025,9,0,0,0,0,0,1,1,1,0,1,0,0,"Syzygium","sp. 1 cf. garcinifolia"
"1301",44.3,99.1,17.9,2.85,13,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"1302",44,99,7.8,1.6,11,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"1303",44.1,99,9.7,1.875,11,0,0,0,0,0,0,0,0,0,0,0,0,"Xerospermum","laevigatum / noronhianum"
"1304",49.8,99.8,29,3,25,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1305",49.6,98.8,21,4.375,19.2177866366156,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"1306",49.9,99.4,8.9,3.55,10,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus"
"1307",50,98.1,8.2,1.65,11,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii"
"1308",50,98.1,8.2,1.65,11,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii"
"1309",48.5,97.8,7.5,1.05,9,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"1310",49.6,95.4,17.8,1.975,15,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus"
"1311",48.5,96,7.3,1.425,13,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"1312",48.5,94.9,6,1.1,8,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"1313",51.2,92.9,10.4,1.5,15,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"1314",51,92.5,7.8,0.75,7,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"1315",50,90.4,10.8,2.05,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum"
"1316",52,98.9,10.4,1.975,11,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"1317",51,97.6,7,1.4,7,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"1318",53.5,98.9,9.8,1.475,13,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"1319",53,97.4,11.3,1.2,15,0,0,0,0,0,0,0,0,0,0,0,0,"Isonandra","lanceolata"
"1320",53,97,7.8,1.35,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"1321",53,97,7.8,1.35,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"1322",58,99.8,14,2.175,15,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"1323",58,99.8,14,2.175,15,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"1324",58.5,98.9,11.5,1.65,14,0,0,0,0,0,0,0,0,0,0,0,0,"Memecylon","sp. 3"
"1325",59.7,99.5,14.6,1.675,15,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"1326",58,96,9.2,1.675,10,0,0,0,0,0,0,0,0,0,0,0,0,"Ternstroemia","magnifica"
"1327",56.4,95.8,7.5,1.025,7.5,0,0,0,0,0,0,0,0,0,0,0,0,"Dialium","patens"
"1328",54.4,94.5,13.4,1.625,14,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum"
"1329",53,94,12.6,1.95,14,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"1330",59.2,95,16.1,2.55,26,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum"
"1331",59.2,95,8.5,1.775,8,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"1332",56.4,91.2,17.2,1.925,15,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"1333",58,90,7.3,1.3,8,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"1334",57.7,88,16.5,1.975,16.5,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum"
"1335",52,89,8,0.875,9,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"1336",52,89,8,0.875,9,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"1337",52.9,88.8,13,1.925,16,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","cf. valevenosum"
"1338",52.9,88.8,13,1.925,16,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","cf. valevenosum"
"1339",53.8,88.8,18,2,14,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"1340",52.3,87,15.1,2.275,14,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1341",52.3,87,15.1,2.275,14,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1342",52,84.3,6.4,0.75,7,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)"
"1343",52.6,86.2,8.6,1.725,9,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"1344",52.9,85.5,12,2.45,14,0,0,0,0,0,0,0,0,0,0,0,0,"Tristaniopsis","sp. 2"
"1345",53.5,86,13,1.425,15,0,0,0,0,0,0,0,0,0,0,0,1,"Dyera","polyphylla (lowii)"
"1346",54.5,86,11.2,2.15,12,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1347",54.5,86,11.2,2.15,12,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"1348",55,85.3,18,2.15,16,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"1349",58.5,85.5,9.5,1.5,12,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"1350",59.5,85.3,16.4,2.7,14,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"1351",59.5,85.3,16.4,2.7,14,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"1352",59.7,85.6,16.2,2.325,13,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"1353",57.4,84.5,6.8,1.025,9,1,0,0,0,0,0,0,0,0,1,1,0,"Parartocarpus","venenosus"
"1354",58.6,83.7,16.2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"1355",57.6,83.3,12.6,1.825,13,0,0,0,0,0,0,0,0,0,0,0,0,"Sandoricum","beccanarium"
"1356",56.8,83.1,14.3,2.4,13,0,0,0,0,0,0,0,0,0,0,0,0,"Myristica","lowiana"
