n,x,y,dbh,canopy_radius,height,fruiting_jan,fruiting_feb,fruiting_mar,fruiting_apr,fruiting_may,fruiting_jun,fruiting_jul,fruiting_aug,fruiting_sep,fruiting_oct,fruiting_nov,fruiting_dec,genus,species,status
781,24,64,7.5,1.575,7,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
782,26,63,9.8,1.545,6.5,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
783,21,67,28.7,3.075,6,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
784,25,67,25.5,5.15,28.5,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
785,27,67,21.6,4.6,24.5752398573752,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
786,28,66,7.3,2.8125,18,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
787,25,69,11.1,1.6,17,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
788,26,68,7.3,1.2875,8.5,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,ridleyii,untouched
789,23,72,11.7,2.375,17,1,0,0,0,0,0,0,0,0,1,1,0,Garcinia,bancana,untouched
790,20,72,6.9,1.5,10,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
791,24,74,15.5,2.15,18,0,0,0,0,0,0,0,0,0,0,0,0,Horsfieldia,crassifolia,untouched
792,27,74,8.2,1.45,11,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
793,25,75,39.4,3.75,31.121986485941,0,0,0,0,0,0,0,0,0,0,0,0,Diospyros,areolata (bantamensis),untouched
794,20,76,17.3,1.375,22.2623827915009,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,cf. elliptica,untouched
795,20,77,9.5,1.575,11,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
796,20,78,7.2,4.25,9.5,0,0,0,0,0,0,0,0,0,1,1,0,Maasia (Polyalthia),hypoleuca,untouched
797,25,79,16.3,3.65,18,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,maingayi,untouched
798,26,78,23.5,4.925,28.05,0,0,0,0,0,0,0,0,0,0,0,0,Lithocarpus,conocarpus,untouched
799,27,79,41.3,5.25,31.708660403354,1,1,0,0,0,0,1,1,1,1,1,1,Aglaia,rubiginosa,untouched
800,31,75,24.3,3.625,25.6422193701768,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,ridleyii,untouched
801,32,73,41.8,3.975,33.1348769457281,0,0,0,0,0,0,0,0,0,1,0,0,Palaquium,pseudorostratum,untouched
802,33,75,8.8,2.575,11,0,0,0,0,0,0,0,0,0,0,0,0,Gonystylus,bancanus,untouched
803,32,77,28.7,4.175,29.8206191281444,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,hosei,untouched
804,33,78,13.9,4.55,27.8024699702805,1,0,0,0,0,0,0,0,0,1,1,0,Parartocarpus,venenosus,untouched
805,34,77,27.8,3.875,22.7613439639387,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
806,36,79,13.4,3.2,18,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,maingayi,untouched
807,38,79,30.3,4.65,26.3527275309737,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,hosei,untouched
808,38,78,9.1,1.2,16,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
809,38,77,7.4,1.7,10,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
810,38,76,9.8,1.85,10,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
811,35,75,12.2,2.45,17,0,0,0,0,0,0,0,0,0,0,0,1,Palaquium,ridleyii,untouched
812,35,71,9.2,1.6875,8,0,0,0,0,0,0,0,0,0,0,0,0,Garcinia,sp. 1,untouched
813,39,71,24.1,3.8625,23.483558555506,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
814,30,70,12.2,1.4125,12,0,0,0,0,0,0,0,0,0,0,0,0,Horsfieldia,crassifolia,untouched
815,29,69,7.3,1.505,9,0,0,0,0,0,0,0,0,0,1,1,0,Maasia (Polyalthia),hypoleuca,untouched
816,29,67,8.1,2.025,9,1,0,0,0,0,0,0,0,0,1,1,0,Garcinia,sp. 11,untouched
817,36,67,33.1,3.6,29.8637355037422,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
818,39,67,10,0.6875,5.5,0,0,0,0,0,0,0,0,0,0,0,0,Myristica,lowiana,untouched
819,39,66,8.7,1.25,6.5,0,0,0,0,0,0,0,0,0,0,0,0,Diospyros,areolata (bantamensis),untouched
820,39,64,12.1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
821,36,65,9.1,2.2375,9.5,0,0,0,0,0,0,0,0,0,0,0,0,Tristaniopsis,sp. 4,untouched
822,30,66,11.4,2.5125,11,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
823,34,64,19,2.55,15,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
824,32,64,7.8,1.7375,11,0,0,0,0,0,0,0,0,0,0,0,0,Blumeodendron,tokbrai (elateriospermum),untouched
825,30,61,8.3,2.2125,5.5,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
826,30,68,10.1,2.35,13,0,0,0,0,0,0,0,0,0,0,0,0,Lithocarpus,conocarpus,untouched
827,33,60,31.5,3.7125,29,0,0,0,0,0,0,0,0,0,0,0,0,Campnosperma,coriaceum,untouched
828,40,60,22.2,4.175,16,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
829,44,61,7.1,1.325,11,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,ridleyii,untouched
830,46,62,15.2,1.85,14,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
831,44,65,6.4,2.725,7,0,0,0,0,0,1,1,0,0,1,0,0,Tetramerista,glabra,untouched
832,42,67,29.1,3.2,27,0,0,0,0,0,0,0,0,0,0,0,0,Diospyros,areolata (bantamensis),untouched
833,41,67,11.2,1.975,15,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,ridleyii,untouched
834,41,72,8.4,1.775,8.5,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
835,42,73,12.5,2.025,12,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,ridleyii,untouched
836,42,74,9.4,2.575,7,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
837,43,74,7.7,0.65,8,0,0,0,0,0,0,0,0,0,0,0,0,Horsfieldia,crassifolia,untouched
838,44,77,21.4,3.2,17,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
839,46,77,8.7,1.1,11,0,0,0,0,0,0,0,0,0,0,0,0,Campnosperma,coriaceum,untouched
840,47,80,27.9,3.95,22,0,0,0,0,0,0,0,0,0,0,1,0,Santiria,sp. 1,untouched
841,47,78,12.5,2.15,17,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
842,47,77,15.2,3.275,17,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,lappaceum,untouched
843,47,75,9.4,2.9375,8,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,havilandii,untouched
844,47,60,8.1,1.55,12,0,0,0,0,0,0,0,1,0,0,0,0,Memecylon,sp. 1,untouched
845,59,62,18.4,2.85,9,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
846,59,64,7.1,1.075,6,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
847,57,63,17.1,3.05,11,0,0,0,0,0,0,0,0,0,0,0,0,Garcinia,sp. 1,untouched
848,56,65,10.4,1.75,9,0,0,0,0,0,0,0,0,0,0,0,0,Licania,splendens,untouched
849,58,65,7.4,2.05,8,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,havilandii,untouched
850,55,62,14.9,1.7,12,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
851,54,63,11.1,0.65,10,0,0,0,0,0,0,0,1,0,0,0,0,Memecylon,sp. 1,untouched
852,54,62,6.6,1.5875,9,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,ridleyii,untouched
853,53,64,8.3,1.725,9,0,0,0,0,0,0,0,0,0,0,0,0,Stemonurus,cf. scorpiodes,untouched
854,52,63,23.9,3.975,13,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
855,51,67,20.8,2.65,14,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,soulattri,untouched
856,48,67,14.1,2.825,17,1,0,0,0,0,0,0,0,0,2,2,0,Maasia (Polyalthia),hypoleuca,untouched
857,51,68,14.7,1.85,15,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,havilandii,untouched
858,58,71,9.8,1.575,9,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
859,58,74,24.2,1.275,11,0,0,0,0,0,0,0,0,0,0,0,0,Gymnacranthera,farquhariania,untouched
860,58,72,6.1,1.275,7,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,ridleyii,untouched
861,58,73,10.9,1.1,10,0,0,0,0,0,0,0,1,0,0,0,0,Memecylon,sp. 1,untouched
862,56,76,7.9,2.175,9,0,0,0,0,0,0,0,0,0,0,0,0,Lithocarpus,conocarpus,untouched
863,54,73,13.1,2.525,14,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
864,52,71,21.1,2.075,24,0,0,0,0,0,0,0,0,0,0,0,0,Vatica,mangachapoi,untouched
865,51,71,30,4.675,23,0,0,0,0,0,0,0,0,0,0,0,0,Campnosperma,squamatum,untouched
866,49,71,19.8,3.5,15,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
867,50,77,18.6,2.125,17,0,0,0,0,0,0,0,0,0,0,0,0,Mezzetia,umbellata,untouched
868,50,79,20.7,3.225,12,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,maingayi,untouched
869,50,80,21,5.05,8,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,cf. hosei (cf. fragrans),untouched
870,49,79,6.6,1.075,8.5,0,0,0,0,0,0,0,0,0,0,0,0,Licania,splendens,untouched
871,67,60,9.2,1.4625,9,0,0,0,0,0,0,0,0,0,0,0,0,Maasia (Polyalthia),glauca,untouched
872,66,60,6.3,1.525,7,0,0,0,0,0,0,0,0,0,0,0,0,Licania,splendens,untouched
873,60,61,13.4,2.6375,10,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
874,63,61,17.6,1.95,16,0,0,0,0,0,0,0,0,0,0,0,0,Campnosperma,coriaceum,untouched
875,61,62,14.6,3.8625,9,1,0,0,0,0,0,0,0,0,1,1,0,Parartocarpus,venenosus,untouched
876,60,60,10.3,1.3625,16,0,0,1,1,0,0,0,0,0,0,0,0,Combretocarpus,rotundatus,untouched
877,63,63,9.6,2.2625,11,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
878,64,63,7.8,1.45,7,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
879,60,65,6.6,1.7375,6,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
880,86,64,25.3,3.475,18,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
881,63,64,10.3,1.6625,11,0,0,0,0,0,0,0,0,0,0,0,0,Tristaniopsis,sp. 4,untouched
882,65,66,27.4,4.7375,26,1,0,0,0,0,0,0,1,1,2,1,0,Xylopia,fusca,untouched
883,66,66,20.1,3.0375,17,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
884,68,68,10.6,1.75,11,0,0,0,0,0,0,0,1,1,1,0,0,Xylopia,fusca,untouched
885,67,67,6.9,1.1625,10,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
886,66,68,10.4,1.775,11,0,0,0,0,0,0,0,0,0,0,0,0,Lithocarpus,conocarpus,untouched
887,65,67,11.2,2.4625,10,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,havilandii,untouched
888,63,68,12.7,5.7875,14,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,lappaceum,untouched
889,60,70,30.3,5.7,20,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,havilandii,untouched
890,62,70,35.8,2.625,23,1,1,1,1,1,1,1,1,0,1,1,1,Diospyros,siamang,untouched
891,61,61,7.7,1.7125,5.5,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,soulattri,untouched
892,63,70,6.4,1.1875,6,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
893,62,74,18.3,4.625,9,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
894,60,75,8,2.925,7,0,0,0,0,0,0,0,0,0,0,0,0,Magnolia,bintulensis,untouched
895,60,76,7.2,3.6525,14,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
896,64,79,13.7,5.265,15,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,lappaceum,untouched
897,65,80,10.9,4.9,7,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,lappaceum,untouched
898,67,78,6.3,5.5525,8,0,0,0,0,0,1,1,0,0,1,0,0,Tetramerista,glabra,untouched
899,68,76,10.7,1.825,12,0,0,0,0,0,0,0,0,0,0,0,0,Blumeodendron,tokbrai (elateriospermum),untouched
900,68,75,9.5,1.875,12,1,0,0,0,0,0,0,0,0,1,1,0,Garcinia,bancana,untouched
901,68,74,17.3,2.5125,15,0,0,0,0,0,0,0,1,1,1,0,0,Xylopia,fusca,untouched
902,68,72,16,2.6875,12,0,0,0,0,0,0,0,0,0,0,0,0,Ilex,hypoglauca,untouched
903,68,69,19.9,4.975,12,0,0,0,0,0,0,0,0,0,0,0,0,Campnosperma,coriaceum,untouched
904,70,77,10.5,1.9375,9,1,0,0,0,0,0,0,0,0,1,1,0,Garcinia,bancana,untouched
905,73,78,16.8,1.55,13,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
906,73,77,7.3,1.8,7,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
907,76,76,11.2,1.4875,14,0,0,0,0,0,0,0,0,0,0,0,0,Knema,intermedia,untouched
908,76,77,11.1,1.775,11,0,0,0,0,0,0,0,0,0,0,0,0,Stemonurus,cf. scorpiodes,untouched
909,76,78,52.5,4.675,37.6815853421413,0,0,0,0,0,0,0,0,0,0,0,0,Vatica,mangachapoi,untouched
910,76,79,19,2.525,17,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,hosei,untouched
911,78,79,12.4,1.9,15,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
912,77,74,11.8,0.975,11,0,0,0,0,0,0,0,0,0,0,0,0,Ilex,hypoglauca,untouched
913,79,74,23.2,2.225,28.6029180870261,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,hosei,untouched
914,80,73,31.3,3.375,28.2672782345552,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
915,79,72,7.7,1.425,13,0,0,0,0,0,0,0,0,0,0,0,0,Xerospermum,laevigatum / noronhianum,untouched
916,77,70,7.4,1.85,9,0,0,0,0,0,1,1,0,0,1,0,0,Tetramerista,glabra,untouched
917,77,72,14.8,3.55,15,0,0,0,0,0,0,0,0,0,0,0,0,Stemonurus,cf. scorpiodes,untouched
918,78,78,6.2,2.4,6.5,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
919,77,73,17.9,2.15,16,0,0,0,0,0,0,0,0,0,0,0,0,Tristaniopsis,sp. 4,untouched
920,79,73,24.2,4.175,18,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
921,79,68,9.1,2.8875,11,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
922,79,67,12.5,3.175,12,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
923,78,65,10.5,3.225,9,0,0,0,0,0,0,0,0,0,0,1,0,Santiria,sp. 1,untouched
924,77,65,7.8,1.7,10,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
925,71,69,25.1,3.525,27.5,0,0,0,0,0,0,0,0,0,0,0,0,Campnosperma,coriaceum,untouched
926,70,71,27.9,4.8,27,0,0,0,0,0,1,1,1,1,2,0,0,Xylopia,fusca,untouched
927,81,63,15.5,3.425,12,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,lappaceum,untouched
928,83,61,11.3,2,13,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,lappaceum,untouched
929,85,60,6.9,1.125,9,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
930,83,64,10.1,1.3,13,0,0,0,0,0,0,0,0,0,0,0,0,Sandoricum,beccanarium,untouched
931,82,64,8,2.1625,9,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
932,81,68,8,1.9375,10,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,havilandii,untouched
933,89,60,12.4,1.575,16,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,soulattri,untouched
934,92,61,45,2.7,28.8210678647981,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
935,92,62,13.5,1.5375,11,0,0,0,0,0,0,0,1,0,0,0,0,Memecylon,sp. 1,untouched
936,91,65,14.3,4.6,8,0,0,0,0,0,0,0,0,0,0,0,0,Sandoricum,beccanarium,untouched
937,92,66,12.5,3.525,7,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
938,92,68,21.4,4.5625,10,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
939,91,69,11.8,1.925,11,0,0,0,0,0,0,0,0,0,1,0,0,Palaquium,pseudorostratum,untouched
940,91,70,10.7,1.6875,9,0,0,0,0,0,0,0,0,0,0,0,0,Stemonurus,cf. scorpiodes,untouched
941,93,60,13.3,2.7125,13,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
942,93,61,33.1,3.225,25.5,0,0,0,0,0,0,0,0,0,0,0,0,Mezzetia,parviflora (leptopoda),untouched
943,92,64,8.5,1.8,8.5,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
944,93,66,31.1,4.375,29.2238786140263,0,0,0,0,0,0,0,0,0,0,0,0,Koompassia,malaccensis,untouched
945,96,60,23.5,3.025,24.3868239629277,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,hosei,untouched
946,96,62,18.3,2.8125,23.9200607030162,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,hosei,untouched
947,97,60,9,2.075,12,0,0,0,0,0,0,0,1,0,0,0,0,Memecylon,sp. 1,untouched
948,98,60,30.3,3.6,23.1096970631482,0,0,0,0,0,0,0,1,0,0,0,0,Licania,splendens,untouched
949,100,63,8.2,1.6,12,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
950,96,64,17.7,2.125,14,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
951,97,65,9.9,1.9,17,0,0,0,0,0,0,0,0,0,0,0,0,Vatica,mangachapoi,untouched
952,97,68,9.5,2.225,15,0,0,0,0,0,0,0,0,0,0,0,0,Licania,splendens,untouched
953,94,71,35.3,3.975,27.0035268815161,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
954,98,72,33,3.7625,23.3,0,0,0,0,0,0,0,0,0,0,0,0,Campnosperma,coriaceum,untouched
955,97,73,26.1,3.775,26.5598335937318,0,0,0,0,0,0,0,0,0,0,0,0,Sandoricum,beccanarium,untouched
956,98,75,15.1,2.825,15,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
957,95,71,10.1,1.75,13,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
958,95,74,18.7,3.8125,17,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
959,95,72,10.7,2.3375,11,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,cochlearifolium,untouched
960,92,76,9.1,1.2,9,0,0,0,0,0,0,0,0,0,0,0,0,Magnolia,bintulensis,untouched
961,91,77,21.5,1.625,21.6314471263677,0,0,0,0,0,0,0,0,0,0,0,0,Sandoricum,beccanarium,untouched
962,91,78,11.8,1.2,16,0,0,0,0,0,0,0,0,0,0,0,0,Diospyros,cf. evena,untouched
963,91,79,27.3,3.225,15,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
964,90,78,16.4,1.475,18,0,0,0,0,0,0,0,0,0,0,0,0,Horsfieldia,crassifolia,untouched
965,87,72,27.4,5,23,0,0,0,0,0,0,0,0,0,0,0,0,Blumeodendron,tokbrai (elateriospermum),untouched
966,81,74,15.5,2.225,16,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,cf. grandis var. rufofusca (cf. rufo-fusca),untouched
967,84,76,23,4.25,14,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
968,87,79,8,1.375,6,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
969,86,75,12,2.075,15,0,0,0,0,0,0,0,1,0,0,0,0,Memecylon,sp. 1,untouched
970,84,79,9.7,1.425,10,0,0,0,0,0,0,0,0,0,0,0,0,Mezzetia,umbellata,untouched
971,80,78,21.3,2.8,18,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,cf. grandis var. rufofusca (cf. rufo-fusca),untouched
972,0,81,6.2,1.4575,8,0,0,0,0,0,0,0,1,0,0,0,0,Memecylon,sp. 1,untouched
973,1,81,9.1,1.46,10,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
974,2,82,7.4,1.1525,11,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
975,1,85,16.5,2.3175,14,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
976,6,85,23.7,2.575,18.3714725015518,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,ridleyii,untouched
977,8,88,16.2,2.4125,13,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
978,7,89,20.2,2.7,28.5,0,0,0,0,0,0,0,0,0,0,0,0,Diospyros,areolata (bantamensis),untouched
979,2,91,10.3,1.3,6,0,0,0,0,0,0,0,0,0,0,0,0,Horsfieldia,crassifolia,untouched
980,1,93,9.9,1.95,10,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
981,4,94,20.5,1.725,16,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
982,3,95,7.8,1.025,11,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
983,0,96,20.1,1.725,17,0,0,0,0,0,0,0,0,0,0,0,1,Dyera,polyphylla (lowii),untouched
984,3,98,8.8,1.275,13,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
985,2,98,10.3,1.5,13,0,0,0,0,0,0,0,0,0,0,0,0,Blumeodendron,tokbrai (elateriospermum),untouched
986,2,99,35,4.325,28.5,0,0,0,0,0,0,0,1,1,1,0,0,Xylopia,fusca,untouched
987,4,98,7,1.675,9,0,0,0,0,0,0,0,0,0,0,0,0,Diospyros,areolata (bantamensis),untouched
988,5,98,14.4,2.625,14,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,soulattri,untouched
989,4,99,19.3,3.45,16,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
990,11,95,28,3.6,23.1096970631482,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
991,9,94,15.9,2.1,16,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
992,7,95,14,1.825,16.5,0,0,0,0,0,0,0,0,0,0,0,0,Diospyros,sp. 1,untouched
993,8,92,10.6,1.575,10,0,0,0,0,0,1,1,1,0,2,1,0,Maasia (Polyalthia),hypoleuca,untouched
994,9,92,19.5,1.35,16.5,0,0,0,0,0,0,0,0,0,0,0,1,Dyera,polyphylla (lowii),untouched
995,10,92,7.5,1.725,10,0,0,0,0,0,0,0,0,0,0,0,0,Blumeodendron,tokbrai (elateriospermum),untouched
996,13,94,14.5,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,havilandii,untouched
997,15,92,25.7,3.125,20.4084849302546,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
998,14,98,10.4,1.525,14,0,0,1,1,0,0,0,0,0,0,0,0,Combretocarpus,rotundatus,untouched
999,15,98,10.2,1.925,7,0,0,0,0,0,0,0,0,0,0,0,0,Diospyros,areolata (bantamensis),untouched
1000,13,99,14.4,2.45,15,0,0,0,0,0,0,0,0,0,0,0,0,Xylopia,cf. malayana,untouched
1001,17,99,23.3,2.8,17,0,0,0,0,0,0,0,0,0,0,0,0,Gymnacranthera,farquhariania,untouched
1002,18,99,16.5,2.75,15,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,sclerophyllum,untouched
1003,18,98,8.1,1.75,9,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
1004,19,99,39.2,3.725,26.6779073257169,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
1005,15,91,6.9,0.95,6,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,hosei,untouched
1006,16,92,10.1,1.5,8,0,0,0,0,0,0,0,0,0,0,0,0,Gymnacranthera,farquhariania,untouched
1007,18,89,8.3,1.35,7,0,0,0,0,0,0,0,0,0,0,0,0,Gonystylus,bancanus,untouched
1008,18,88,17.5,2.725,14,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
1009,19,87,8,1.4,8,0,0,0,0,0,0,0,0,0,0,0,0,Gymnacranthera,farquhariania,untouched
1010,18,87,16.9,1.6,16,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
1011,16,88,7.5,0.625,5,0,0,0,0,0,0,0,0,0,0,0,0,Stemonurus,cf. scorpiodes,untouched
1012,15,86,13.8,2.125,9,0,0,0,0,0,0,0,0,0,0,0,0,Horsfieldia,crassifolia,untouched
1013,10,84,7.8,1.55,8,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
1014,10,83,13,2.625,15,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
1015,18,83,7.3,0.825,9,0,0,0,0,0,1,1,1,0,1,0,0,Syzygium,sp. 1 cf. garcinifolia,untouched
1016,17,82,11.6,0.9,15,0,0,0,0,0,0,0,0,0,0,0,0,Sandoricum,beccanarium,untouched
1017,17,81,6.5,1.225,8,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
1018,16,80,10.1,1.55,12,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
1019,24,80,9.4,1.875,13,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
