"","TreeID","x","y","DBH","crown","height","fruiting","species"
"1795",72396,50,54,38,2.89626582536423,5.08676402116854,0,"Orophea myriantha"
"1796",72660,50,60,40,2.99599331736387,5.27002048312909,0,"Unidentified Unknown"
"1797",72663,50,62,65,4.12766137493598,7.3671773588009,0,"Ryparosa acuminata"
"1798",72676,50,67,35,2.74325484763462,4.80615596233589,0,"Brownlowia peltata"
"1799",72678,50,68,51,3.51704206189776,6.23181182112112,0,"Syzygium imperiale"
"1800",72601,50,70,45,3.23818386990467,5.71620168588903,0,"Litsea accedens"
"1801",72603,50,74,40,2.99599331736387,5.27002048312909,0,"Diospyros frutescens"
"1802",237393,50,80,16.3,1.656628257517,2.83661474599356,0,"Unidentified unknown<ca>mixed"
"1803",72839,50,86,50,3.4713743401858,6.14724060916549,0,"Popowia pisocarpa"
"1804",72841,50,88,43,3.14246483654365,5.53967317744154,0,"Xanthophyllum adenotus"
"1805",72784,50,90,17.1,1.70985262285174,2.93196124433367,0,"Polyalthia insignis"
"1806",72786,50,92,108,5.77086513094587,10.4581122870888,0,"Unidentified unknown<ca>mixed"
"1807",72791,50,94,18.2,1.78167449123576,3.06083674868159,0,"Aglaia silvestris"
"1808",72799,50,95,196,8.55205042947352,15.7778418444089,0,"Syzygium panzeri"
"1809",71984,51,0,22.8,2.0673701676322,3.57574017173804,0,"Mallotus miquelianus"
"1810",71998,51,5,24.8,2.18534171256694,3.7893312283976,0,"Ryparosa acuminata"
"1811",71932,51,10,11.5,1.31595737000018,2.22983341380844,0,"Syzygium unknown<ca>mixed"
"1812",71939,51,15,57,3.7849369624827,6.72890752095051,0,"Heliciopsis artocarpoides"
"1813",72200,51,21,16.2,1.64991342245295,2.82459554120433,0,"Aglaia luzoniensis"
"1814",72208,51,23,13,1.42686819816098,2.42667615266314,0,"Mallotus miquelianus"
"1815",72207,51,24,344,12.3968063780789,23.2603494247184,0,"Paranephelium xestophyllum"
"1816",72220,51,26,11.5,1.31595737000018,2.22983341380844,0,"Mallotus miquelianus"
"1817",72223,51,28,17.3,1.72302537802052,2.95558000854906,0,"Brownlowia peltata"
"1818",72222,51,29,27.8,2.35640975177478,4.09998075677409,0,"Xanthophyllum affine"
"1819",72164,51,32,13.3,1.44851610804821,2.46517946533939,0,"Xanthophyllum adenotus"
"1820",72175,51,38,35,2.74325484763462,4.80615596233589,0,"Nephelium ramboutan-ake"
"1821",72474,51,49,51,3.51704206189776,6.23181182112112,0,"Unidentified illustris"
"1822",72388,51,50,249,10.0155041474264,18.6109464143123,0,"Diospyros pilosanthera"
"1823",72395,51,53,56,3.74097963381603,6.64722910939878,0,"Syzygium unknown<ca>mixed"
"1824",72405,51,55,37,2.84573453208141,4.99401794754835,0,"Syzygium unknown<ca>mixed"
"1825",72406,51,56,32,2.58571248101366,4.51798093785213,0,"Litsea accedens"
"1826",72659,51,60,27.9,2.36200069033888,4.11015130311169,0,"Litsea accedens"
"1827",72661,51,61,17.7,1.74921664718748,3.0025653119518,0,"Litsea oppositifolia"
"1828",72675,51,67,15.1,1.57509238285705,2.69082220461615,0,"Spathiostemon javensis"
"1829",72600,51,70,19.1,1.8393453063758,3.16449149352507,0,"Pseuduvaria reticulata"
"1830",72604,51,74,25.6,2.2316168049242,3.87325852340434,0,"Ormosia bancana"
"1831",72615,51,77,60,3.91526418153127,6.97132407104356,0,"Diospyros elliptifolia"
"1832",72828,51,82,25.5,2.22585959055896,3.86281254960733,0,"Xanthophyllum adenotus"
"1833",72838,51,85,19.5,1.86467904172139,3.21007212967099,0,"Aglaia tomentosa"
"1834",72840,51,87,17.7,1.74921664718748,3.0025653119518,0,"Walsura pachycaulon"
"1835",72790,51,93,34,2.69127037813634,4.71098110052402,0,"Glochidion lanceisepalum"
"1836",72793,51,94,141,6.88122661465263,12.5704868167117,0,"Dimocarpus longan"
"1837",72798,51,96,11.2,1.29319834758558,2.18953224219536,0,"Chionanthus pluriflorus"
"1838",72802,51,99,67,4.21105211159959,7.52285208987442,0,"Aglaia oligophylla"
"1839",71996,52,1,29.4,2.44506542310583,4.26138298195212,0,"Mallotus miquelianus"
"1840",72000,52,7,64,4.08563936120308,7.28878418368215,0,"Semecarpus bunburyana"
"1841",71935,52,12,22.6,2.05538326367085,3.5540679941734,0,"Syzygium hirtum"
"1842",71949,52,18,32,2.58571248101366,4.51798093785213,0,"Orophea myriantha"
"1843",71950,52,19,30,2.47788572745443,4.32120206482135,0,"Orophea myriantha"
"1844",72199,52,21,28.3,2.38429667694172,4.15072107083043,0,"Leea aculeata"
"1845",72204,52,23,101,5.52119839093389,9.98556532378298,0,"Meiogyne virgata"
"1846",72215,52,25,33,2.63876336742777,4.61493435396522,0,"Popowia odoardoi"
"1847",72219,52,26,47,3.3324668067184,5.89031378906892,0,"Xanthophyllum adenotus"
"1848",72224,52,27,43,3.14246483654365,5.53967317744154,0,"Dimocarpus longan"
"1849",72229,52,28,29.2,2.43407484415229,4.24135941816195,0,"Goniothalamus woodii"
"1850",72226,52,29,29.8,2.46697063692474,4.30130393518357,0,"Mallotus miquelianus"
"1851",72159,52,30,20,1.89609914847211,3.26664248588566,0,"Syzygium unknown<ca>mixed"
"1852",72179,52,36,39,2.94634695265143,5.17875645981544,0,"Unidentified unknown<ca>mixed"
"1853",72460,52,40,76,4.57633930435164,8.20639255756642,0,"Litsea oppositifolia"
"1854",72458,52,42,16.2,1.64991342245295,2.82459554120433,0,"Unidentified unknown<ca>mixed"
"1855",72475,52,48,126,6.38889581150148,11.6317908696195,0,"Orophea myriantha"
"1856",72387,52,50,21.8,2.00707005689919,3.46677686552933,0,"Goniothalamus woodii"
"1857",72402,52,51,24.1,2.14443306084364,3.71520402493874,0,"Goniothalamus uvarioides"
"1858",72390,52,52,18,1.76872819714215,3.03758848436408,0,"Litsea oppositifolia"
"1859",72403,52,55,25,2.1969574806147,3.81039075828004,0,"Unidentified colorata"
"1860",72408,52,56,56,3.74097963381603,6.64722910939878,0,"Popowia odoardoi"
"1861",72409,52,57,50,3.4713743401858,6.14724060916549,0,"Symplocos fasciculata"
"1862",72410,52,59,36,2.79473669039987,4.90049143764063,0,"Unidentified griffithianum"
"1863",72670,52,61,17.4,1.7295923268552,2.96735762495946,0,"Orophea myriantha"
"1864",72664,52,63,51,3.51704206189776,6.23181182112112,0,"Popowia odoardoi"
"1865",72674,52,65,49,3.42539499533931,6.06214338623986,0,"Nephelium ramboutan-ake"
"1866",72673,52,66,21.6,1.99489812348051,3.44479988100657,0,"Phaeanthus splendens"
"1867",72681,52,68,24.7,2.1795218899617,3.77878173008818,0,"Litsea accedens"
"1868",72598,52,71,27.2,2.32271926849706,4.03871728371569,0,"Leea aculeata"
"1869",72605,52,74,16.2,1.64991342245295,2.82459554120433,0,"Phaeanthus splendens"
"1870",72617,52,77,93,5.2285346694751,9.43287639603101,0,"Microcos crassifolia"
"1871",72618,52,78,58,3.8286328543465,6.81014289616826,0,"Unidentified unknown<ca>mixed"
"1872",72832,52,82,38,2.89626582536423,5.08676402116854,0,"Syzygium unknown<ca>mixed"
"1873",72852,52,86,15,1.56820009931514,2.67851373637564,0,"Unidentified Unknown species"
"1874",72842,52,88,17.8,1.75573290114583,3.01426000271247,0,"Allophylus cobbe"
"1875",72797,52,91,13.5,1.46285585152807,2.49069878812273,0,"Brownlowia peltata"
"1876",72788,52,92,21.8,2.00707005689919,3.46677686552933,0,"Pyrenaria acuminata"
"1877",72794,52,93,11.7,1.33101795743456,2.25651982684355,0,"Unidentified grandistipula"
"1878",72806,52,95,35,2.74325484763462,4.80615596233589,0,"Lithocarpus gracilis"
"1879",72807,52,96,26.4,2.27740273453051,3.95637654680878,0,"Unidentified griffithianum"
"1880",71993,53,1,43,3.14246483654365,5.53967317744154,0,"Litsea accedens"
"1881",72007,53,5,37,2.84573453208141,4.99401794754835,0,"Unidentified griffithianum"
"1882",72001,53,8,16.1,1.64318447962108,2.81255331451326,0,"Ryparosa acuminata"
"1883",71936,53,12,45,3.23818386990467,5.71620168588903,0,"Unidentified griffithianum"
"1884",71955,53,15,17.5,1.73614645616723,2.97911427680774,0,"Mallotus lackeyi"
"1885",72212,53,22,68,4.25242956024377,7.60014816517776,0,"Xanthophyllum adenotus"
"1886",72210,53,23,15.2,1.58196916467616,2.70310542952369,0,"Xanthophyllum adenotus"
"1887",72238,53,25,60,3.91526418153127,6.97132407104356,0,"Ryparosa acuminata"
"1888",72234,53,27,13,1.42686819816098,2.42667615266314,0,"Mallotus miquelianus"
"1889",72230,53,28,20,1.89609914847211,3.26664248588566,0,"Xanthophyllum adenotus"
"1890",72166,53,31,67,4.21105211159959,7.52285208987442,0,"Unidentified unknown<ca>mixed"
"1891",72178,53,35,62,4.0009190192694,7.13084793007864,0,"Syzygium unknown<ca>mixed"
"1892",72176,53,38,135,6.68654132842494,12.1989151184917,0,"Chisocheton macranthus"
"1893",72467,53,44,59,3.87207333243012,6.89094521586326,0,"Orophea myriantha"
"1894",72401,53,50,16,1.63644131147714,2.80048787841643,0,"Popowia odoardoi"
"1895",72400,53,52,49,3.42539499533931,6.06214338623986,0,"Popowia pisocarpa"
"1896",72397,53,54,20,1.89609914847211,3.26664248588566,0,"Unidentified unknown<ca>mixed"
"1897",72417,53,55,54,3.65225529620395,6.48250116456523,0,"Orophea myriantha"
"1898",72672,53,60,40,2.99599331736387,5.27002048312909,0,"Shorea symingtonii"
"1899",72666,53,63,250,10.0420331747503,18.6624868692284,0,"Unidentified unknown"
"1900",72685,53,65,61,3.95821096144865,7.05128868436644,0,"Shorea symingtonii"
"1901",72682,53,66,52,3.56240632204111,6.31587049412669,0,"Ryparosa acuminata"
"1902",72608,53,72,63,4.04339350079855,7.21001035257364,0,"Chisocheton macranthus"
"1903",72623,53,76,56,3.74097963381603,6.64722910939878,0,"Leea aculeata"
"1904",72619,53,78,25.1,2.20275351141558,3.82090092779485,0,"Leea aculeata"
"1905",72836,53,80,31,2.53209481529068,4.42008354300624,0,"Unidentified griffithianum"
"1906",72831,53,82,42,3.09403895783276,5.45045702285764,0,"Glycosmis macrantha"
"1907",72829,53,84,14.9,1.56129217540928,2.66617980411247,0,"Orophea myriantha"
"1908",72845,53,88,112,5.91105691510839,10.7238651655159,0,"Ryparosa acuminata"
"1909",72795,53,94,30,2.47788572745443,4.32120206482135,0,"Shorea agamii"
"1910",72803,53,98,42,3.09403895783276,5.45045702285764,0,"Beilschmiedia cuadrae"
"1911",71995,54,0,34,2.69127037813634,4.71098110052402,0,"Beilschmiedia assamica"
"1912",71994,54,1,21.8,2.00707005689919,3.46677686552933,0,"Unidentified griffithianum"
"1913",71992,54,3,12,1.35344579910274,2.296285952106,0,"Shorea johorensis"
"1914",71991,54,4,42,3.09403895783276,5.45045702285764,0,"Litsea accedens"
"1915",72006,54,5,85,4.92717215800282,8.86522919336267,0,"Diospyros pilosanthera"
"1916",72003,54,7,47,3.3324668067184,5.89031378906892,0,"Pternandra coerulescens"
"1917",72002,54,9,26.5,2.28309258128283,3.96671101529548,0,"Alangium javanicum"
"1918",71938,54,11,11.3,1.30080745956377,2.20300272924173,0,"Leea aculeata"
"1919",71937,54,13,196,8.55205042947352,15.7778418444089,0,"Dillenia excelsa"
"1920",71954,54,16,149,7.13648213917696,13.058383966822,0,"Aglaia silvestris"
"1921",71952,54,17,30,2.47788572745443,4.32120206482135,0,"Parinari oblongifolia"
"1922",71951,54,18,64,4.08563936120308,7.28878418368215,0,"Aglaia oligophylla"
"1923",72213,54,21,33,2.63876336742777,4.61493435396522,0,"Xanthophyllum adenotus"
"1924",72211,54,22,12,1.35344579910274,2.296285952106,0,"Mallotus miquelianus"
"1925",72209,54,24,41,3.04521942537085,5.36057985950493,0,"Unidentified griffithianum"
"1926",72237,54,25,13.7,1.47712354371992,2.51610117483792,0,"Mallotus miquelianus"
"1927",72235,54,26,22.1,2.02525702219202,3.49962554570428,0,"Orophea myriantha"
"1928",72233,54,27,34,2.69127037813634,4.71098110052402,0,"Syzygium unknown<ca>mixed"
"1929",72231,54,28,17.5,1.73614645616723,2.97911427680774,0,"Litsea accedens"
"1930",72168,54,30,25,2.1969574806147,3.81039075828004,0,"Unidentified unknown<ca>mixed"
"1931",72167,54,31,65,4.12766137493598,7.3671773588009,0,"Syzygium kunstleri"
"1932",72177,54,37,21.6,1.99489812348051,3.44479988100657,0,"Diospyros curranii"
"1933",72469,54,43,18,1.76872819714215,3.03758848436408,0,"Ryparosa acuminata"
"1934",72468,54,44,21.8,2.00707005689919,3.46677686552933,0,"Goniothalamus woodii"
"1935",72399,54,52,18.2,1.78167449123576,3.06083674868159,0,"Popowia pisocarpa"
"1936",72398,54,54,31,2.53209481529068,4.42008354300624,0,"Goniothalamus uvarioides"
"1937",72414,54,55,13.5,1.46285585152807,2.49069878812273,0,"Pseuduvaria reticulata"
"1938",72413,54,56,33,2.63876336742777,4.61493435396522,0,"Unidentified Unknown species"
"1939",72411,54,58,14.2,1.51248666152669,2.57911000863342,0,"Unidentified Unknown species"
"1940",72669,54,62,12.8,1.41234184302385,2.40085420765934,0,"Popowia odoardoi"
"1941",72667,54,63,76,4.57633930435164,8.20639255756642,0,"Shorea symingtonii"
"1942",72610,54,71,19,1.83298378317277,3.15305026240762,0,"Leea aculeata"
"1943",72609,54,72,15.1,1.57509238285705,2.69082220461615,0,"Leea aculeata"
"1944",72621,54,75,26.4,2.27740273453051,3.95637654680878,0,"Unidentified unknown<ca>mixed"
"1945",72830,54,84,23.3,2.09718215642497,3.62966459067031,0,"Syzygium unknown<ca>mixed"
"1946",72850,54,87,70,4.33456931720165,7.75369220110907,0,"Unidentified unknown<ca>mixed"
"1947",72846,54,88,16.5,1.67001606612446,2.86058482666182,0,"Orophea myriantha"
"1948",72796,54,91,24.5,2.16785815115177,3.75764291702788,0,"Popowia pisocarpa"
"1949",72805,54,96,15,1.56820009931514,2.67851373637564,0,"Glochidion elmari"
"1950",72804,54,97,57,3.7849369624827,6.72890752095051,0,"Brownlowia peltata"
"1951",72010,55,5,37,2.84573453208141,4.99401794754835,0,"Mallotus miquelianus"
"1952",72015,55,9,96,5.3392500433371,9.6417986971798,0,"Barringtonia lanceolata"
"1953",71972,55,13,31,2.53209481529068,4.42008354300624,0,"Dillenia excelsa"
"1954",71973,55,14,15.5,1.60250785450607,2.73980580131922,0,"Mallotus miquelianus"
"1955",71957,55,16,35,2.74325484763462,4.80615596233589,0,"Orophea myriantha"
"1956",71959,55,17,57,3.7849369624827,6.72890752095051,0,"Beilschmiedia cuadrae"
"1957",71960,55,18,34,2.69127037813634,4.71098110052402,0,"Syzygium unknown<ca>mixed"
"1958",72253,55,21,15.2,1.58196916467616,2.70310542952369,0,"Litsea caulocarpa"
"1959",72255,55,24,45,3.23818386990467,5.71620168588903,0,"Xanthophyllum adenotus"
"1960",72243,55,26,34,2.69127037813634,4.71098110052402,0,"Shorea symingtonii"
"1961",72244,55,27,13.3,1.44851610804821,2.46517946533939,0,"Diospyros curranii"
"1962",72189,55,30,34,2.69127037813634,4.71098110052402,0,"Ryparosa acuminata"
"1963",72191,55,33,52,3.56240632204111,6.31587049412669,0,"Brownlowia peltata"
"1964",72479,55,49,82,4.81169829946366,8.64813513664351,0,"Brownlowia peltata"
"1965",72435,55,51,25.1,2.20275351141558,3.82090092779485,0,"Orophea myriantha"
"1966",72440,55,52,27,2.31143311201651,4.01820330428748,0,"Popowia odoardoi"
"1967",72420,55,55,46,3.2854995720469,5.80355110410379,0,"Brownlowia peltata"
"1968",72421,55,56,88,5.04126827843637,9.07996036884317,0,"Chisocheton macranthus"
"1969",72425,55,58,93,5.2285346694751,9.43287639603101,0,"Chisocheton macranthus"
"1970",72642,55,72,16.5,1.67001606612446,2.86058482666182,0,"Pseuduvaria reticulata"
"1971",72643,55,73,40,2.99599331736387,5.27002048312909,0,"Leea aculeata"
"1972",72629,55,77,31,2.53209481529068,4.42008354300624,0,"Xanthophyllum affine"
"1973",72868,55,81,73,4.4562991143637,7.98148464854818,0,"Xanthophyllum affine"
"1974",72873,55,84,103,5.59311584235294,10.1215865757118,0,"Glycosmis macrantha"
"1975",72824,55,94,17.2,1.71644551026872,2.94378126868347,0,"Unidentified griffithianum"
"1976",72809,55,95,12.3,1.37568378898813,2.33574504424218,0,"Syzygium unknown<ca>mixed"
"1977",72810,55,99,54,3.65225529620395,6.48250116456523,0,"Syzygium unknown<ca>mixed"
"1978",72018,56,0,95,5.30247739240221,9.57238586569455,0,"Monoon erianthoides"
"1979",72011,56,6,26.8,2.30011849501322,3.99764216405929,0,"Mallotus miquelianus"
"1980",71970,56,10,28.2,2.37873278084472,4.14059538678537,0,"Gonocaryum macrophyllum"
"1981",71974,56,12,108,5.77086513094587,10.4581122870888,0,"Shorea agamii"
"1982",71956,56,15,28,2.36758481970558,4.12031055509012,0,"Unidentified glabrum"
"1983",72251,56,20,50,3.4713743401858,6.14724060916549,0,"Unidentified denticulatum"
"1984",72252,56,21,55,3.69675459284452,6.56509726779017,0,"Nothaphoebe umbelliflora"
"1985",72254,56,23,70,4.33456931720165,7.75369220110907,0,"Monoon erianthoides"
"1986",72241,56,26,54,3.65225529620395,6.48250116456523,0,"Popowia odoardoi"
"1987",72245,56,29,34,2.69127037813634,4.71098110052402,0,"Spathiostemon javensis"
"1988",72190,56,30,24.4,2.16201414713287,3.74705346041809,0,"Brownlowia peltata"
"1989",72192,56,33,46,3.2854995720469,5.80355110410379,0,"Glochidion elmari"
"1990",72180,56,35,38,2.89626582536423,5.08676402116854,0,"Neesia synandra"
"1991",72484,56,40,27.7,2.35081197117176,4.08979886282579,0,"Cowiea borneensis"
"1992",72477,56,46,102,5.55721704892076,10.0536793010608,0,"Dimocarpus dentatus"
"1993",72436,56,51,86,4.96535408389496,8.93706343473414,0,"Alangium javanicum"
"1994",72442,56,52,14,1.49839304866314,2.55399036064255,0,"Knema latericia"
"1995",72443,56,54,59,3.87207333243012,6.89094521586326,0,"Orophea myriantha"
"1996",72422,56,56,12.5,1.39040670888019,2.36188538140806,0,"Brownlowia peltata"
"1997",72423,56,57,34,2.69127037813634,4.71098110052402,0,"Unidentified Unknown"
"1998",72686,56,67,35,2.74325484763462,4.80615596233589,0,"Syzygium unknown<ca>mixed"
"1999",72688,56,68,42,3.09403895783276,5.45045702285764,0,"Unidentified unknown<ca>mixed"
"2000",72639,56,70,26,2.25456964626247,3.91491664169315,0,"Paranephelium xestophyllum"
"2001",72641,56,72,14.5,1.53350122598348,2.61658489953646,0,"Neo-Uvaria acuminatissima"
"2002",72645,56,73,54,3.65225529620395,6.48250116456523,0,"Ryparosa acuminata"
"2003",72647,56,74,14.2,1.51248666152669,2.57911000863342,0,"Polyalthia insignis"
"2004",72626,56,75,92,5.191360784053,9.36277334469959,0,"Dehaasia caesia"
"2005",72628,56,76,21.2,1.97043863499904,3.40065561613,0,"Baccaurea tetrandra"
"2006",72630,56,78,17.7,1.74921664718748,3.0025653119518,0,"Popowia odoardoi"
"2007",72869,56,81,350,12.5390939195754,23.5395339293349,0,"Barringtonia macrostachya"
"2008",72871,56,83,48,3.37909547460502,5.97650604307774,0,"Popowia pisocarpa"
"2009",72874,56,84,21.9,2.01314177869653,3.4777419051944,0,"Syzygium unknown<ca>mixed"
"2010",72856,56,86,16.5,1.67001606612446,2.86058482666182,0,"Aglaia luzoniensis"
"2011",72858,56,89,24,2.13855618931822,3.70456028016768,0,"Knema latericia"
"2012",72820,56,92,12.3,1.37568378898813,2.33574504424218,0,"Microcos crassifolia"
"2013",72825,56,94,45,3.23818386990467,5.71620168588903,0,"Syzygium unknown<ca>mixed"
"2014",72028,57,1,13.4,1.45569507598799,2.47795388619253,0,"Brownlowia peltata"
"2015",72013,57,6,20.6,1.93345296504793,3.33395160373782,0,"Mallotus miquelianus"
"2016",72012,57,7,211,8.97858020540893,16.6014416511661,0,"Glochidion lanceisepalum"
"2017",71976,57,13,21.6,1.99489812348051,3.44479988100657,0,"Mallotus miquelianus"
"2018",71977,57,14,18.5,1.80100362433549,3.09556125160459,0,"Erycibe borneensis"
"2019",71968,57,16,219,9.20183331062468,17.0332432439429,0,"Unidentified unknown"
"2020",71969,57,17,26.5,2.28309258128283,3.96671101529548,0,"Unidentified glabrum"
"2021",72262,57,20,26.4,2.27740273453051,3.95637654680878,0,"Goniothalamus woodii"
"2022",72256,57,24,28,2.36758481970558,4.12031055509012,0,"Xanthophyllum adenotus"
"2023",72246,57,27,151,7.19956125756307,13.179077225073,0,"Aglaia silvestris"
"2024",72198,57,31,27.5,2.33959575109143,4.06940081686394,0,"Syzygium unknown<ca>mixed"
"2025",72193,57,33,51,3.51704206189776,6.23181182112112,0,"Spathiostemon javensis"
"2026",72188,57,36,426,14.2755083191542,26.9577432413329,0,"Litsea unknown<ca>mixed"
"2027",72489,57,40,78,4.6554716233548,8.35480244265696,0,"Cleistanthus hirsutulus"
"2028",72485,57,42,222,9.28483540300416,17.1939025737158,0,"Chionanthus pluriflorus"
"2029",72486,57,43,104,5.62889632811149,10.1892897728029,0,"Knema laurina"
"2030",72480,57,48,43,3.14246483654365,5.53967317744154,0,"Drypetes castilloi"
"2031",72450,57,50,56,3.74097963381603,6.64722910939878,0,"Shorea johorensis"
"2032",72452,57,51,20.4,1.9210433117242,3.31158361176988,0,"Unidentified unknown<ca>mixed"
"2033",72456,57,52,298,11.2762314226499,21.0668756311906,0,"Unidentified denticulatum"
"2034",72445,57,54,37,2.84573453208141,4.99401794754835,0,"Goniothalamus uvarioides"
"2035",72418,57,55,49,3.42539499533931,6.06214338623986,0,"Monoon erianthoides"
"2036",72419,57,56,21.6,1.99489812348051,3.44479988100657,0,"Orophea myriantha"
"2037",72696,57,60,15.7,1.6161252536979,2.76415039766528,0,"Brownlowia peltata"
"2038",72697,57,64,117,6.08392588508652,11.0519561667292,0,"Litsea caulocarpa"
"2039",72689,57,68,84,4.88883719440519,8.79313248296496,0,"Knema glomerata"
"2040",72658,57,70,47,3.3324668067184,5.89031378906892,0,"Ryparosa acuminata"
"2041",72654,57,71,12,1.35344579910274,2.296285952106,0,"Unidentified unknown"
"2042",72653,57,72,66,4.16946414499932,7.44519753195426,0,"Popowia odoardoi"
"2043",72649,57,74,70,4.33456931720165,7.75369220110907,0,"Unidentified unknown<ca>mixed"
"2044",72631,57,77,26.5,2.28309258128283,3.96671101529548,0,"Syzygium unknown<ca>mixed"
"2045",72867,57,80,66,4.16946414499932,7.44519753195426,0,"Syzygium unknown<ca>mixed"
"2046",72875,57,84,13,1.42686819816098,2.42667615266314,0,"Popowia pisocarpa"
"2047",72859,57,88,21.5,1.98879779408743,3.43378774660987,0,"Sterculia rubiginosa"
"2048",72821,57,92,57,3.7849369624827,6.72890752095051,0,"Lansium domesticum"
"2049",72823,57,93,27,2.31143311201651,4.01820330428748,0,"Glycosmis chlorosperma"
"2050",72818,57,95,122,6.25430036122978,11.3757278182808,0,"Unidentified denticulatum"
"2051",72813,57,97,18.2,1.78167449123576,3.06083674868159,0,"Diospyros elliptifolia"
"2052",72812,57,98,23,2.07932137390245,3.59735349537344,0,"Syzygium unknown<ca>mixed"
"2053",72027,58,1,15,1.56820009931514,2.67851373637564,0,"Mallotus miquelianus"
"2054",72021,58,3,451,14.823056489937,28.0396587002998,0,"Neoscortechinia kingii"
"2055",72017,58,6,100,5.4850582753785,9.91724195867789,0,"Dillenia excelsa"
"2056",71983,58,10,40,2.99599331736387,5.27002048312909,0,"Unidentified griffithianum"
"2057",71981,58,11,65,4.12766137493598,7.3671773588009,0,"Symplocos odoratissima"
"2058",71967,58,17,26.5,2.28309258128283,3.96671101529548,0,"Glycosmis macrantha"
"2059",71962,58,19,16,1.63644131147714,2.80048787841643,0,"Mallotus miquelianus"
"2060",72247,58,27,17.3,1.72302537802052,2.95558000854906,0,"Brownlowia peltata"
"2061",72197,58,30,95,5.30247739240221,9.57238586569455,0,"Chionanthus unknown<ca>mixed"
"2062",72194,58,33,26.4,2.27740273453051,3.95637654680878,0,"Aglaia luzoniensis"
"2063",72186,58,36,149,7.13648213917696,13.058383966822,0,"Palaquium dasyphyllum"
"2064",72447,58,53,13.5,1.46285585152807,2.49069878812273,0,"Popowia pisocarpa"
"2065",72429,58,59,108,5.77086513094587,10.4581122870888,0,"Diospyros andamanica"
"2066",72698,58,63,19.5,1.86467904172139,3.21007212967099,0,"Brownlowia peltata"
"2067",72695,58,66,18,1.76872819714215,3.03758848436408,0,"Xanthophyllum adenotus"
"2068",72656,58,70,13.3,1.44851610804821,2.46517946533939,0,"Brownlowia peltata"
"2069",72652,58,73,67,4.21105211159959,7.52285208987442,0,"Leea aculeata"
"2070",72636,58,77,15,1.56820009931514,2.67851373637564,0,"Unidentified unknown<ca>mixed"
"2071",72632,58,79,26,2.25456964626247,3.91491664169315,0,"Aglaia oligophylla"
"2072",72884,58,80,86,4.96535408389496,8.93706343473414,0,"Ryparosa acuminata"
"2073",72882,58,81,31,2.53209481529068,4.42008354300624,0,"Knema latericia"
"2074",72880,58,82,12.3,1.37568378898813,2.33574504424218,0,"Litsea oppositifolia"
"2075",72876,58,84,54,3.65225529620395,6.48250116456523,0,"Unidentified unknown<ca>mixed"
"2076",72865,58,85,12.2,1.36829183149523,2.32262551348167,0,"Xanthophyllum adenotus"
"2077",72864,58,86,16.5,1.67001606612446,2.86058482666182,0,"Aglaia luzoniensis"
"2078",72863,58,87,39,2.94634695265143,5.17875645981544,0,"Monoon erianthoides"
"2079",72860,58,89,24.1,2.14443306084364,3.71520402493874,0,"Dillenia excelsa"
"2080",72827,58,92,93,5.2285346694751,9.43287639603101,0,"Chionanthus pluriflorus"
"2081",72814,58,98,330,12.0614757043961,22.6029709934797,0,"Paranephelium xestophyllum"
"2082",72026,59,1,241,9.80195025531303,18.1962824104739,0,"Dimocarpus dentatus"
"2083",71982,59,10,11.9,1.34599126216367,2.28306519081376,0,"Mallotus miquelianus"
"2084",71980,59,11,47,3.3324668067184,5.89031378906892,0,"Unidentified falcifera"
"2085",71978,59,14,94,5.26557289544193,9.5027461543698,0,"Ryparosa acuminata"
"2086",71965,59,16,15,1.56820009931514,2.67851373637564,0,"Unidentified gitingensis"
"2087",71963,59,19,52,3.56240632204111,6.31587049412669,0,"Unidentified Unknown"
"2088",72259,59,22,40,2.99599331736387,5.27002048312909,0,"Baccaurea tetrandra"
"2089",72257,59,23,65,4.12766137493598,7.3671773588009,0,"Dillenia excelsa"
"2090",72248,59,25,47,3.3324668067184,5.89031378906892,0,"Goniothalamus woodii"
"2091",72182,59,39,17,1.70324661364148,2.92011977229333,0,"Alangium javanicum"
"2092",72488,59,41,17,1.70324661364148,2.92011977229333,0,"Goniothalamus woodii"
"2093",72487,59,42,206,8.83758515499271,16.3289888031025,0,"Chionanthus pluriflorus"
"2094",72483,59,46,27.7,2.35081197117176,4.08979886282579,0,"Unidentified illustris"
"2095",72482,59,47,31,2.53209481529068,4.42008354300624,0,"Spathiostemon javensis"
"2096",72449,59,52,13.1,1.43410285759272,2.4395408973845,0,"Litsea unknown<ca>mixed"
"2097",72430,59,57,25,2.1969574806147,3.81039075828004,0,"Syzygium unknown<ca>mixed"
"2098",72428,59,59,88,5.04126827843637,9.07996036884317,0,"Diospyros dictyoneura"
"2099",72699,59,63,19,1.83298378317277,3.15305026240762,0,"Leea aculeata"
"2100",72691,59,66,42,3.09403895783276,5.45045702285764,0,"Xanthophyllum adenotus"
"2101",72692,59,67,39,2.94634695265143,5.17875645981544,0,"Syzygium unknown<ca>mixed"
"2102",72650,59,74,26.1,2.26028904895753,3.92530004475275,0,"Shorea leptoderma"
"2103",72638,59,75,89,5.07900511771466,9.15103073030655,0,"Unidentified unknown"
"2104",72637,59,76,42,3.09403895783276,5.45045702285764,0,"Orophea myriantha"
