"","x","y","dbh","crown","height","fruiting"
"1758",49,45,145,7.0094529915698,12.8154786287227,0
"1759",49,48,19,1.83298378317277,3.15305026240762,0
"1760",49,49,24.5,2.16785815115177,3.75764291702788,0
"1761",49,55,20.7,1.9396424221303,3.34511033850422,0
"1762",49,57,16.4,1.6633291006718,2.8486111137301,0
"1763",49,58,39,2.94634695265143,5.17875645981544,0
"1764",49,75,17.2,1.71644551026872,2.94378126868347,0
"1765",49,77,45,3.23818386990467,5.71620168588903,0
"1766",49,79,47,3.3324668067184,5.89031378906892,0
"1767",49,82,24,2.13855618931822,3.70456028016768,0
"1768",49,83,29,2.42305864064017,4.22129329303229,0
"1769",49,88,1063,26.1031669258664,50.6639284518775,1
"1770",49,98,25.6,2.2316168049242,3.87325852340434,0
"1771",50,1,31,2.53209481529068,4.42008354300624,0
"1772",50,3,20.5,1.92725328387477,3.32277606398306,0
"1773",50,4,45,3.23818386990467,5.71620168588903,0
"1774",50,7,16.7,1.68334881269432,2.88446500440755,0
"1775",50,11,138,6.78424374761054,12.3853270397299,0
"1776",50,16,31,2.53209481529068,4.42008354300624,0
"1777",50,22,241,9.80195025531303,18.1962824104739,0
"1778",50,23,16.4,1.6633291006718,2.8486111137301,0
"1779",50,25,58,3.8286328543465,6.81014289616826,0
"1780",50,26,51,3.51704206189776,6.23181182112112,0
"1781",50,28,11.9,1.34599126216367,2.28306519081376,0
"1782",50,30,45,3.23818386990467,5.71620168588903,0
"1783",50,33,13.3,1.44851610804821,2.46517946533939,0
"1784",50,35,38,2.89626582536423,5.08676402116854,0
"1785",50,36,35,2.74325484763462,4.80615596233589,0
"1786",50,38,45,3.23818386990467,5.71620168588903,0
"1787",50,41,27.3,2.32835176175265,4.04895673023061,0
"1788",50,42,20,1.89609914847211,3.26664248588566,0
"1789",50,43,34,2.69127037813634,4.71098110052402,0
"1790",50,44,20.2,1.90859222309227,3.28914753397876,0
"1791",50,45,27.4,2.33397724452954,4.05918455610423,0
"1792",50,49,13.3,1.44851610804821,2.46517946533939,0
"1793",50,52,15.4,1.59567676709718,2.72759701541812,0
"1794",50,53,20.5,1.92725328387477,3.32277606398306,0
"1795",50,54,38,2.89626582536423,5.08676402116854,0
"1796",50,60,40,2.99599331736387,5.27002048312909,0
"1797",50,62,65,4.12766137493598,7.3671773588009,0
"1798",50,67,35,2.74325484763462,4.80615596233589,0
"1799",50,68,51,3.51704206189776,6.23181182112112,0
"1800",50,70,45,3.23818386990467,5.71620168588903,0
"1801",50,74,40,2.99599331736387,5.27002048312909,0
"1802",50,80,16.3,1.656628257517,2.83661474599356,0
"1803",50,86,50,3.4713743401858,6.14724060916549,0
"1804",50,88,43,3.14246483654365,5.53967317744154,0
"1805",50,90,17.1,1.70985262285174,2.93196124433367,0
"1806",50,92,108,5.77086513094587,10.4581122870888,0
"1807",50,94,18.2,1.78167449123576,3.06083674868159,0
"1808",50,95,196,8.55205042947352,15.7778418444089,0
"1809",51,0,22.8,2.0673701676322,3.57574017173804,0
"1810",51,5,24.8,2.18534171256694,3.7893312283976,0
"1811",51,10,11.5,1.31595737000018,2.22983341380844,0
"1812",51,15,57,3.7849369624827,6.72890752095051,0
"1813",51,21,16.2,1.64991342245295,2.82459554120433,0
"1814",51,23,13,1.42686819816098,2.42667615266314,0
"1815",51,24,344,12.3968063780789,23.2603494247184,0
"1816",51,26,11.5,1.31595737000018,2.22983341380844,0
"1817",51,28,17.3,1.72302537802052,2.95558000854906,0
"1818",51,29,27.8,2.35640975177478,4.09998075677409,0
"1819",51,32,13.3,1.44851610804821,2.46517946533939,0
"1820",51,38,35,2.74325484763462,4.80615596233589,0
"1821",51,49,51,3.51704206189776,6.23181182112112,0
"1822",51,50,249,10.0155041474264,18.6109464143123,0
"1823",51,53,56,3.74097963381603,6.64722910939878,0
"1824",51,55,37,2.84573453208141,4.99401794754835,0
"1825",51,56,32,2.58571248101366,4.51798093785213,0
"1826",51,60,27.9,2.36200069033888,4.11015130311169,0
"1827",51,61,17.7,1.74921664718748,3.0025653119518,0
"1828",51,67,15.1,1.57509238285705,2.69082220461615,0
"1829",51,70,19.1,1.8393453063758,3.16449149352507,0
"1830",51,74,25.6,2.2316168049242,3.87325852340434,0
"1831",51,77,60,3.91526418153127,6.97132407104356,0
"1832",51,82,25.5,2.22585959055896,3.86281254960733,0
"1833",51,85,19.5,1.86467904172139,3.21007212967099,0
"1834",51,87,17.7,1.74921664718748,3.0025653119518,0
"1835",51,93,34,2.69127037813634,4.71098110052402,0
"1836",51,94,141,6.88122661465263,12.5704868167117,0
"1837",51,96,11.2,1.29319834758558,2.18953224219536,0
"1838",51,99,67,4.21105211159959,7.52285208987442,0
"1839",52,1,29.4,2.44506542310583,4.26138298195212,0
"1840",52,7,64,4.08563936120308,7.28878418368215,0
"1841",52,12,22.6,2.05538326367085,3.5540679941734,0
"1842",52,18,32,2.58571248101366,4.51798093785213,0
"1843",52,19,30,2.47788572745443,4.32120206482135,0
"1844",52,21,28.3,2.38429667694172,4.15072107083043,0
"1845",52,23,101,5.52119839093389,9.98556532378298,0
"1846",52,25,33,2.63876336742777,4.61493435396522,0
"1847",52,26,47,3.3324668067184,5.89031378906892,0
"1848",52,27,43,3.14246483654365,5.53967317744154,0
"1849",52,28,29.2,2.43407484415229,4.24135941816195,0
"1850",52,29,29.8,2.46697063692474,4.30130393518357,0
"1851",52,30,20,1.89609914847211,3.26664248588566,0
"1852",52,36,39,2.94634695265143,5.17875645981544,0
"1853",52,40,76,4.57633930435164,8.20639255756642,0
"1854",52,42,16.2,1.64991342245295,2.82459554120433,0
"1855",52,48,126,6.38889581150148,11.6317908696195,0
"1856",52,50,21.8,2.00707005689919,3.46677686552933,0
"1857",52,51,24.1,2.14443306084364,3.71520402493874,0
"1858",52,52,18,1.76872819714215,3.03758848436408,0
"1859",52,55,25,2.1969574806147,3.81039075828004,0
"1860",52,56,56,3.74097963381603,6.64722910939878,0
"1861",52,57,50,3.4713743401858,6.14724060916549,0
"1862",52,59,36,2.79473669039987,4.90049143764063,0
"1863",52,61,17.4,1.7295923268552,2.96735762495946,0
"1864",52,63,51,3.51704206189776,6.23181182112112,0
"1865",52,65,49,3.42539499533931,6.06214338623986,0
"1866",52,66,21.6,1.99489812348051,3.44479988100657,0
"1867",52,68,24.7,2.1795218899617,3.77878173008818,0
"1868",52,71,27.2,2.32271926849706,4.03871728371569,0
"1869",52,74,16.2,1.64991342245295,2.82459554120433,0
"1870",52,77,93,5.2285346694751,9.43287639603101,0
"1871",52,78,58,3.8286328543465,6.81014289616826,0
"1872",52,82,38,2.89626582536423,5.08676402116854,0
"1873",52,86,15,1.56820009931514,2.67851373637564,0
"1874",52,88,17.8,1.75573290114583,3.01426000271247,0
"1875",52,91,13.5,1.46285585152807,2.49069878812273,0
"1876",52,92,21.8,2.00707005689919,3.46677686552933,0
"1877",52,93,11.7,1.33101795743456,2.25651982684355,0
"1878",52,95,35,2.74325484763462,4.80615596233589,0
"1879",52,96,26.4,2.27740273453051,3.95637654680878,0
"1880",53,1,43,3.14246483654365,5.53967317744154,0
"1881",53,5,37,2.84573453208141,4.99401794754835,0
"1882",53,8,16.1,1.64318447962108,2.81255331451326,0
"1883",53,12,45,3.23818386990467,5.71620168588903,0
"1884",53,15,17.5,1.73614645616723,2.97911427680774,0
"1885",53,22,68,4.25242956024377,7.60014816517776,0
"1886",53,23,15.2,1.58196916467616,2.70310542952369,0
"1887",53,25,60,3.91526418153127,6.97132407104356,0
"1888",53,27,13,1.42686819816098,2.42667615266314,0
"1889",53,28,20,1.89609914847211,3.26664248588566,0
"1890",53,31,67,4.21105211159959,7.52285208987442,0
"1891",53,35,62,4.0009190192694,7.13084793007864,0
"1892",53,38,135,6.68654132842494,12.1989151184917,0
"1893",53,44,59,3.87207333243012,6.89094521586326,0
"1894",53,50,16,1.63644131147714,2.80048787841643,0
"1895",53,52,49,3.42539499533931,6.06214338623986,0
"1896",53,54,20,1.89609914847211,3.26664248588566,0
"1897",53,55,54,3.65225529620395,6.48250116456523,0
"1898",53,60,40,2.99599331736387,5.27002048312909,0
"1899",53,63,250,10.0420331747503,18.6624868692284,0
"1900",53,65,61,3.95821096144865,7.05128868436644,0
"1901",53,66,52,3.56240632204111,6.31587049412669,0
"1902",53,72,63,4.04339350079855,7.21001035257364,0
"1903",53,76,56,3.74097963381603,6.64722910939878,0
"1904",53,78,25.1,2.20275351141558,3.82090092779485,0
"1905",53,80,31,2.53209481529068,4.42008354300624,0
"1906",53,82,42,3.09403895783276,5.45045702285764,0
"1907",53,84,14.9,1.56129217540928,2.66617980411247,0
"1908",53,88,112,5.91105691510839,10.7238651655159,0
"1909",53,94,30,2.47788572745443,4.32120206482135,0
"1910",53,98,42,3.09403895783276,5.45045702285764,0
"1911",54,0,34,2.69127037813634,4.71098110052402,0
"1912",54,1,21.8,2.00707005689919,3.46677686552933,0
"1913",54,3,12,1.35344579910274,2.296285952106,0
"1914",54,4,42,3.09403895783276,5.45045702285764,0
"1915",54,5,85,4.92717215800282,8.86522919336267,0
"1916",54,7,47,3.3324668067184,5.89031378906892,0
"1917",54,9,26.5,2.28309258128283,3.96671101529548,0
"1918",54,11,11.3,1.30080745956377,2.20300272924173,0
"1919",54,13,196,8.55205042947352,15.7778418444089,0
"1920",54,16,149,7.13648213917696,13.058383966822,0
"1921",54,17,30,2.47788572745443,4.32120206482135,0
"1922",54,18,64,4.08563936120308,7.28878418368215,0
"1923",54,21,33,2.63876336742777,4.61493435396522,0
"1924",54,22,12,1.35344579910274,2.296285952106,0
"1925",54,24,41,3.04521942537085,5.36057985950493,0
"1926",54,25,13.7,1.47712354371992,2.51610117483792,0
"1927",54,26,22.1,2.02525702219202,3.49962554570428,0
"1928",54,27,34,2.69127037813634,4.71098110052402,0
"1929",54,28,17.5,1.73614645616723,2.97911427680774,0
"1930",54,30,25,2.1969574806147,3.81039075828004,0
"1931",54,31,65,4.12766137493598,7.3671773588009,0
"1932",54,37,21.6,1.99489812348051,3.44479988100657,0
"1933",54,43,18,1.76872819714215,3.03758848436408,0
"1934",54,44,21.8,2.00707005689919,3.46677686552933,0
"1935",54,52,18.2,1.78167449123576,3.06083674868159,0
"1936",54,54,31,2.53209481529068,4.42008354300624,0
"1937",54,55,13.5,1.46285585152807,2.49069878812273,0
"1938",54,56,33,2.63876336742777,4.61493435396522,0
"1939",54,58,14.2,1.51248666152669,2.57911000863342,0
"1940",54,62,12.8,1.41234184302385,2.40085420765934,0
"1941",54,63,76,4.57633930435164,8.20639255756642,0
"1942",54,71,19,1.83298378317277,3.15305026240762,0
"1943",54,72,15.1,1.57509238285705,2.69082220461615,0
"1944",54,75,26.4,2.27740273453051,3.95637654680878,0
"1945",54,84,23.3,2.09718215642497,3.62966459067031,0
"1946",54,87,70,4.33456931720165,7.75369220110907,0
"1947",54,88,16.5,1.67001606612446,2.86058482666182,0
"1948",54,91,24.5,2.16785815115177,3.75764291702788,0
"1949",54,96,15,1.56820009931514,2.67851373637564,0
"1950",54,97,57,3.7849369624827,6.72890752095051,0
"1951",55,5,37,2.84573453208141,4.99401794754835,0
"1952",55,9,96,5.3392500433371,9.6417986971798,0
"1953",55,13,31,2.53209481529068,4.42008354300624,0
"1954",55,14,15.5,1.60250785450607,2.73980580131922,0
"1955",55,16,35,2.74325484763462,4.80615596233589,0
"1956",55,17,57,3.7849369624827,6.72890752095051,0
"1957",55,18,34,2.69127037813634,4.71098110052402,0
"1958",55,21,15.2,1.58196916467616,2.70310542952369,0
"1959",55,24,45,3.23818386990467,5.71620168588903,0
"1960",55,26,34,2.69127037813634,4.71098110052402,0
"1961",55,27,13.3,1.44851610804821,2.46517946533939,0
"1962",55,30,34,2.69127037813634,4.71098110052402,0
"1963",55,33,52,3.56240632204111,6.31587049412669,0
"1964",55,49,82,4.81169829946366,8.64813513664351,0
"1965",55,51,25.1,2.20275351141558,3.82090092779485,0
"1966",55,52,27,2.31143311201651,4.01820330428748,0
"1967",55,55,46,3.2854995720469,5.80355110410379,0
"1968",55,56,88,5.04126827843637,9.07996036884317,0
"1969",55,58,93,5.2285346694751,9.43287639603101,0
"1970",55,72,16.5,1.67001606612446,2.86058482666182,0
"1971",55,73,40,2.99599331736387,5.27002048312909,0
"1972",55,77,31,2.53209481529068,4.42008354300624,0
"1973",55,81,73,4.4562991143637,7.98148464854818,0
"1974",55,84,103,5.59311584235294,10.1215865757118,0
"1975",55,94,17.2,1.71644551026872,2.94378126868347,0
"1976",55,95,12.3,1.37568378898813,2.33574504424218,0
"1977",55,99,54,3.65225529620395,6.48250116456523,0
"1978",56,0,95,5.30247739240221,9.57238586569455,0
"1979",56,6,26.8,2.30011849501322,3.99764216405929,0
"1980",56,10,28.2,2.37873278084472,4.14059538678537,0
"1981",56,12,108,5.77086513094587,10.4581122870888,0
"1982",56,15,28,2.36758481970558,4.12031055509012,0
"1983",56,20,50,3.4713743401858,6.14724060916549,0
"1984",56,21,55,3.69675459284452,6.56509726779017,0
"1985",56,23,70,4.33456931720165,7.75369220110907,0
"1986",56,26,54,3.65225529620395,6.48250116456523,0
"1987",56,29,34,2.69127037813634,4.71098110052402,0
"1988",56,30,24.4,2.16201414713287,3.74705346041809,0
"1989",56,33,46,3.2854995720469,5.80355110410379,0
"1990",56,35,38,2.89626582536423,5.08676402116854,0
"1991",56,40,27.7,2.35081197117176,4.08979886282579,0
"1992",56,46,102,5.55721704892076,10.0536793010608,0
"1993",56,51,86,4.96535408389496,8.93706343473414,0
"1994",56,52,14,1.49839304866314,2.55399036064255,0
"1995",56,54,59,3.87207333243012,6.89094521586326,0
"1996",56,56,12.5,1.39040670888019,2.36188538140806,0
"1997",56,57,34,2.69127037813634,4.71098110052402,0
"1998",56,67,35,2.74325484763462,4.80615596233589,0
"1999",56,68,42,3.09403895783276,5.45045702285764,0
"2000",56,70,26,2.25456964626247,3.91491664169315,0
"2001",56,72,14.5,1.53350122598348,2.61658489953646,0
"2002",56,73,54,3.65225529620395,6.48250116456523,0
"2003",56,74,14.2,1.51248666152669,2.57911000863342,0
"2004",56,75,92,5.191360784053,9.36277334469959,0
"2005",56,76,21.2,1.97043863499904,3.40065561613,0
"2006",56,78,17.7,1.74921664718748,3.0025653119518,0
"2007",56,81,350,12.5390939195754,23.5395339293349,0
"2008",56,83,48,3.37909547460502,5.97650604307774,0
"2009",56,84,21.9,2.01314177869653,3.4777419051944,0
"2010",56,86,16.5,1.67001606612446,2.86058482666182,0
"2011",56,89,24,2.13855618931822,3.70456028016768,0
"2012",56,92,12.3,1.37568378898813,2.33574504424218,0
"2013",56,94,45,3.23818386990467,5.71620168588903,0
"2014",57,1,13.4,1.45569507598799,2.47795388619253,0
"2015",57,6,20.6,1.93345296504793,3.33395160373782,0
"2016",57,7,211,8.97858020540893,16.6014416511661,0
"2017",57,13,21.6,1.99489812348051,3.44479988100657,0
"2018",57,14,18.5,1.80100362433549,3.09556125160459,0
"2019",57,16,219,9.20183331062468,17.0332432439429,0
"2020",57,17,26.5,2.28309258128283,3.96671101529548,0
"2021",57,20,26.4,2.27740273453051,3.95637654680878,0
"2022",57,24,28,2.36758481970558,4.12031055509012,0
"2023",57,27,151,7.19956125756307,13.179077225073,0
"2024",57,31,27.5,2.33959575109143,4.06940081686394,0
"2025",57,33,51,3.51704206189776,6.23181182112112,0
"2026",57,36,426,14.2755083191542,26.9577432413329,0
"2027",57,40,78,4.6554716233548,8.35480244265696,0
"2028",57,42,222,9.28483540300416,17.1939025737158,0
"2029",57,43,104,5.62889632811149,10.1892897728029,0
"2030",57,48,43,3.14246483654365,5.53967317744154,0
"2031",57,50,56,3.74097963381603,6.64722910939878,0
"2032",57,51,20.4,1.9210433117242,3.31158361176988,0
"2033",57,52,298,11.2762314226499,21.0668756311906,0
"2034",57,54,37,2.84573453208141,4.99401794754835,0
"2035",57,55,49,3.42539499533931,6.06214338623986,0
"2036",57,56,21.6,1.99489812348051,3.44479988100657,0
"2037",57,60,15.7,1.6161252536979,2.76415039766528,0
"2038",57,64,117,6.08392588508652,11.0519561667292,0
"2039",57,68,84,4.88883719440519,8.79313248296496,0
"2040",57,70,47,3.3324668067184,5.89031378906892,0
"2041",57,71,12,1.35344579910274,2.296285952106,0
"2042",57,72,66,4.16946414499932,7.44519753195426,0
"2043",57,74,70,4.33456931720165,7.75369220110907,0
"2044",57,77,26.5,2.28309258128283,3.96671101529548,0
"2045",57,80,66,4.16946414499932,7.44519753195426,0
"2046",57,84,13,1.42686819816098,2.42667615266314,0
"2047",57,88,21.5,1.98879779408743,3.43378774660987,0
"2048",57,92,57,3.7849369624827,6.72890752095051,0
"2049",57,93,27,2.31143311201651,4.01820330428748,0
"2050",57,95,122,6.25430036122978,11.3757278182808,0
"2051",57,97,18.2,1.78167449123576,3.06083674868159,0
"2052",57,98,23,2.07932137390245,3.59735349537344,0
"2053",58,1,15,1.56820009931514,2.67851373637564,0
"2054",58,3,451,14.823056489937,28.0396587002998,0
"2055",58,6,100,5.4850582753785,9.91724195867789,0
"2056",58,10,40,2.99599331736387,5.27002048312909,0
"2057",58,11,65,4.12766137493598,7.3671773588009,0
"2058",58,17,26.5,2.28309258128283,3.96671101529548,0
"2059",58,19,16,1.63644131147714,2.80048787841643,0
"2060",58,27,17.3,1.72302537802052,2.95558000854906,0
"2061",58,30,95,5.30247739240221,9.57238586569455,0
"2062",58,33,26.4,2.27740273453051,3.95637654680878,0
"2063",58,36,149,7.13648213917696,13.058383966822,0
"2064",58,53,13.5,1.46285585152807,2.49069878812273,0
"2065",58,59,108,5.77086513094587,10.4581122870888,0
"2066",58,63,19.5,1.86467904172139,3.21007212967099,0
"2067",58,66,18,1.76872819714215,3.03758848436408,0
"2068",58,70,13.3,1.44851610804821,2.46517946533939,0
"2069",58,73,67,4.21105211159959,7.52285208987442,0
"2070",58,77,15,1.56820009931514,2.67851373637564,0
"2071",58,79,26,2.25456964626247,3.91491664169315,0
"2072",58,80,86,4.96535408389496,8.93706343473414,0
"2073",58,81,31,2.53209481529068,4.42008354300624,0
"2074",58,82,12.3,1.37568378898813,2.33574504424218,0
"2075",58,84,54,3.65225529620395,6.48250116456523,0
"2076",58,85,12.2,1.36829183149523,2.32262551348167,0
"2077",58,86,16.5,1.67001606612446,2.86058482666182,0
"2078",58,87,39,2.94634695265143,5.17875645981544,0
"2079",58,89,24.1,2.14443306084364,3.71520402493874,0
"2080",58,92,93,5.2285346694751,9.43287639603101,0
"2081",58,98,330,12.0614757043961,22.6029709934797,0
"2082",59,1,241,9.80195025531303,18.1962824104739,0
"2083",59,10,11.9,1.34599126216367,2.28306519081376,0
"2084",59,11,47,3.3324668067184,5.89031378906892,0
"2085",59,14,94,5.26557289544193,9.5027461543698,0
"2086",59,16,15,1.56820009931514,2.67851373637564,0
"2087",59,19,52,3.56240632204111,6.31587049412669,0
"2088",59,22,40,2.99599331736387,5.27002048312909,0
"2089",59,23,65,4.12766137493598,7.3671773588009,0
"2090",59,25,47,3.3324668067184,5.89031378906892,0
"2091",59,39,17,1.70324661364148,2.92011977229333,0
"2092",59,41,17,1.70324661364148,2.92011977229333,0
"2093",59,42,206,8.83758515499271,16.3289888031025,0
"2094",59,46,27.7,2.35081197117176,4.08979886282579,0
"2095",59,47,31,2.53209481529068,4.42008354300624,0
"2096",59,52,13.1,1.43410285759272,2.4395408973845,0
"2097",59,57,25,2.1969574806147,3.81039075828004,0
"2098",59,59,88,5.04126827843637,9.07996036884317,0
"2099",59,63,19,1.83298378317277,3.15305026240762,0
"2100",59,66,42,3.09403895783276,5.45045702285764,0
"2101",59,67,39,2.94634695265143,5.17875645981544,0
"2102",59,74,26.1,2.26028904895753,3.92530004475275,0
"2103",59,75,89,5.07900511771466,9.15103073030655,0
"2104",59,76,42,3.09403895783276,5.45045702285764,0
"2105",59,78,85,4.92717215800282,8.86522919336267,0
"2106",59,84,23.9,2.13267098629651,3.69390277829744,0
"2107",59,85,50,3.4713743401858,6.14724060916549,0
"2108",59,87,75,4.53650798753283,8.13173431988767,0
"2109",59,96,24,2.13855618931822,3.70456028016768,0
"2110",59,97,13,1.42686819816098,2.42667615266314,0
"2111",60,2,18.5,1.80100362433549,3.09556125160459,0
"2112",60,7,44,3.19050928270202,5.62824839219786,0
"2113",60,8,13.6,1.46999861502099,2.5034144572495,0
"2114",60,10,162,7.541559392903,13.8342706936444,0
"2115",60,12,21.5,1.98879779408743,3.43378774660987,0
"2116",60,19,37,2.84573453208141,4.99401794754835,0
"2117",60,20,79,4.69477870820206,8.42856425839469,0
"2118",60,21,38,2.89626582536423,5.08676402116854,0
"2119",60,22,11.5,1.31595737000018,2.22983341380844,0
"2120",60,23,55,3.69675459284452,6.56509726779017,0
"2121",60,24,13.6,1.46999861502099,2.5034144572495,0
"2122",60,35,29.5,2.45055117642995,4.2713789219817,0
"2123",60,44,38,2.89626582536423,5.08676402116854,0
"2124",60,52,103,5.59311584235294,10.1215865757118,0
"2125",60,54,33,2.63876336742777,4.61493435396522,0
"2126",60,56,20.2,1.90859222309227,3.28914753397876,0
"2127",60,57,63,4.04339350079855,7.21001035257364,0
"2128",60,58,57,3.7849369624827,6.72890752095051,0
"2129",60,60,17.3,1.72302537802052,2.95558000854906,0
"2130",60,72,14.3,1.51950813943422,2.59162866602404,0
"2131",60,73,48,3.37909547460502,5.97650604307774,0
"2132",60,79,26.5,2.28309258128283,3.96671101529548,0
"2133",60,81,109,5.8060762453959,10.5248324972054,0
"2134",60,82,34,2.69127037813634,4.71098110052402,0
"2135",60,83,31,2.53209481529068,4.42008354300624,0
"2136",60,84,23.7,2.12087539832164,3.67254620070902,0
"2137",60,85,30,2.47788572745443,4.32120206482135,0
"2138",60,88,18.3,1.7881294883691,3.07243116074963,0
"2139",60,91,103,5.59311584235294,10.1215865757118,0
"2140",60,94,20.2,1.90859222309227,3.28914753397876,0
"2141",60,96,157,7.38711766403652,13.5382231832532,0
"2142",60,98,20.3,1.9148229809417,3.30037413841035,0
"2143",61,0,14,1.49839304866314,2.55399036064255,0
"2144",61,5,17.5,1.73614645616723,2.97911427680774,0
"2145",61,9,26.9,2.30577937877475,4.00792865793707,0
"2146",61,13,26.6,2.28877513251529,3.97703340143924,0
"2147",61,14,19.8,1.8835635242752,3.24406756254766,0
"2148",61,19,66,4.16946414499932,7.44519753195426,0
"2149",61,20,19.8,1.8835635242752,3.24406756254766,0
"2150",61,22,25,2.1969574806147,3.81039075828004,0
"2151",61,24,37,2.84573453208141,4.99401794754835,0
"2152",61,29,177,7.99546270507125,14.705928935644,0
"2153",61,30,63,4.04339350079855,7.21001035257364,0
"2154",61,31,13,1.42686819816098,2.42667615266314,0
"2155",61,32,15.4,1.59567676709718,2.72759701541812,0
"2156",61,33,258,10.2529833468674,19.0725387660883,0
"2157",61,36,48,3.37909547460502,5.97650604307774,0
"2158",61,38,54,3.65225529620395,6.48250116456523,0
"2159",61,39,40,2.99599331736387,5.27002048312909,0
"2160",61,44,20,1.89609914847211,3.26664248588566,0
"2161",61,51,53,3.60747491604446,6.39942950340747,0
"2162",61,54,45,3.23818386990467,5.71620168588903,0
"2163",61,55,85,4.92717215800282,8.86522919336267,0
"2164",61,56,38,2.89626582536423,5.08676402116854,0
"2165",61,57,22.2,2.03130065793807,3.51054433017067,0
"2166",61,58,41,3.04521942537085,5.36057985950493,0
"2167",61,59,38,2.89626582536423,5.08676402116854,0
"2168",61,60,210,8.95047287146321,16.5471126132125,0
"2169",61,62,106,5.70010843037198,10.3240941452932,0
"2170",61,70,61,3.95821096144865,7.05128868436644,0
"2171",61,75,76,4.57633930435164,8.20639255756642,0
"2172",61,76,60,3.91526418153127,6.97132407104356,0
"2173",61,79,103,5.59311584235294,10.1215865757118,0
"2174",61,82,48,3.37909547460502,5.97650604307774,0
"2175",61,87,43,3.14246483654365,5.53967317744154,0
"2176",61,90,14.1,1.50544835132373,2.56656399166483,0
"2177",61,91,21.7,2.00098885801664,3.45579622222174,0
"2178",61,92,25.1,2.20275351141558,3.82090092779485,0
"2179",61,93,24.6,2.17369405072273,3.76821898316375,0
"2180",61,95,15,1.56820009931514,2.67851373637564,0
"2181",61,96,84,4.88883719440519,8.79313248296496,0
"2182",62,2,136,6.71919005676318,12.2611937726156,0
"2183",62,8,12.5,1.39040670888019,2.36188538140806,0
"2184",62,9,15.8,1.62291182043506,2.77628661438447,0
"2185",62,10,69,4.29360062931984,7.67709264870786,0
"2186",62,12,21.7,2.00098885801664,3.45579622222174,0
"2187",62,24,32,2.58571248101366,4.51798093785213,0
"2188",62,28,53,3.60747491604446,6.39942950340747,0
"2189",62,30,16.2,1.64991342245295,2.82459554120433,0
"2190",62,31,23.3,2.09718215642497,3.62966459067031,0
"2191",62,32,26.5,2.28309258128283,3.96671101529548,0
"2192",62,33,37,2.84573453208141,4.99401794754835,0
"2193",62,34,18.5,1.80100362433549,3.09556125160459,0
"2194",62,37,95,5.30247739240221,9.57238586569455,0
"2195",62,42,24,2.13855618931822,3.70456028016768,0
"2196",62,43,36,2.79473669039987,4.90049143764063,0
"2197",62,45,12.5,1.39040670888019,2.36188538140806,0
"2198",62,46,43,3.14246483654365,5.53967317744154,0
"2199",62,49,58,3.8286328543465,6.81014289616826,0
"2200",62,50,55,3.69675459284452,6.56509726779017,0
"2201",62,51,48,3.37909547460502,5.97650604307774,0
"2202",62,54,16.1,1.64318447962108,2.81255331451326,0
"2203",62,55,56,3.74097963381603,6.64722910939878,0
"2204",62,56,25.5,2.22585959055896,3.86281254960733,0
"2205",62,57,26.8,2.30011849501322,3.99764216405929,0
"2206",62,58,66,4.16946414499932,7.44519753195426,0
"2207",62,59,28.6,2.40094840773138,4.18103181282424,0
"2208",62,63,34,2.69127037813634,4.71098110052402,0
"2209",62,70,21.3,1.97656811068249,3.41171571203837,0
"2210",62,75,25.7,2.23736637804176,3.88369185539859,0
"2211",62,81,20,1.89609914847211,3.26664248588566,0
"2212",62,83,24.6,2.17369405072273,3.76821898316375,0
"2213",62,85,40,2.99599331736387,5.27002048312909,0
"2214",62,86,17.8,1.75573290114583,3.01426000271247,0
"2215",62,90,25.2,2.20854169631024,3.83139812459526,0
"2216",62,92,53,3.60747491604446,6.39942950340747,0
"2217",62,95,34,2.69127037813634,4.71098110052402,0
"2218",62,97,34,2.69127037813634,4.71098110052402,0
"2219",62,98,30,2.47788572745443,4.32120206482135,0
"2220",63,2,75,4.53650798753283,8.13173431988767,0
"2221",63,8,70,4.33456931720165,7.75369220110907,0
"2222",63,10,52,3.56240632204111,6.31587049412669,0
"2223",63,18,34,2.69127037813634,4.71098110052402,0
"2224",63,20,22.5,2.04937629291002,3.54320962220042,0
"2225",63,21,46,3.2854995720469,5.80355110410379,0
"2226",63,22,24.6,2.17369405072273,3.76821898316375,0
"2227",63,25,56,3.74097963381603,6.64722910939878,0
"2228",63,26,14.4,1.52651294259072,2.60412021420598,0
"2229",63,27,22.2,2.03130065793807,3.51054433017067,0
"2230",63,30,49,3.42539499533931,6.06214338623986,0
"2231",63,32,50,3.4713743401858,6.14724060916549,0
"2232",63,35,25.9,2.24884275943451,3.90452085100347,0
"2233",63,37,66,4.16946414499932,7.44519753195426,0
"2234",63,41,13.8,1.4842308118542,2.52875921741581,0
"2235",63,42,45,3.23818386990467,5.71620168588903,0
"2236",63,43,78,4.6554716233548,8.35480244265696,0
"2237",63,44,16.5,1.67001606612446,2.86058482666182,0
"2238",63,48,82,4.81169829946366,8.64813513664351,0
"2239",63,50,49,3.42539499533931,6.06214338623986,0
"2240",63,51,16.9,1.69662737910264,2.9082566871364,0
"2241",63,53,28.3,2.38429667694172,4.15072107083043,0
"2242",63,59,73,4.4562991143637,7.98148464854818,0
"2243",63,61,67,4.21105211159959,7.52285208987442,0
"2244",63,62,15.6,1.60932397389524,2.75199019385456,0
